#{"t_start": 1545883372.0711234, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.450475
-265.0,266,3.64205
-421.0,422,5.208605
-204.0,205,5.881623
-317.0,318,7.108257
-185.0,186,7.739678
-238.0,239,8.69174
-365.0,366,9.889153
-199.0,200,10.759433
-134.0,135,11.205591
-141.0,142,11.677597
-155.0,156,12.41681
-123.0,124,12.866147
-120.0,121,13.2678
-142.0,143,13.732011
-122.0,123,14.309481
-100.0,101,14.641671
-110.0,111,15.006499
-113.0,114,15.380642
-146.0,147,16.022762
-125.0,126,16.436736
-95.0,96,16.747554
-122.0,123,17.147352
-136.0,137,17.601611
-137.0,138,18.236573
-100.0,101,18.572146
-95.0,96,18.883995
-108.0,109,19.251112
-94.0,95,19.74899
-113.0,114,20.139164
-92.0,93,20.468611
-153.0,154,21.017593
-113.0,114,21.435626
-82.0,83,21.975606
-82.0,83,22.316118
-95.0,96,22.738465
-251.0,252,24.147673
-101.0,102,24.919283
-120.0,121,25.534761
-98.0,99,25.864476
-117.0,118,26.26784
-102.0,103,26.79186
-110.0,111,27.175868
-90.0,91,27.51088
-113.0,114,27.896399
-117.0,118,28.303461
-85.0,86,28.777398
-94.0,95,29.097252
-89.0,90,29.393229
-95.0,96,29.71501
-93.0,94,30.038116
-87.0,88,30.345292
-94.0,95,30.849507
-146.0,147,31.353955
-108.0,109,31.721787
-105.0,106,32.082759
-81.0,82,32.534641
-100.0,101,32.869287
-82.0,83,33.144159
-194.0,195,33.833493
-75.0,76,34.1165
-96.0,97,34.603972
-76.0,77,34.85682
-78.0,79,35.118658
-91.0,92,35.424346
-92.0,93,35.725911
-98.0,99,36.05388
-100.0,101,36.556429
-84.0,85,36.843327
-95.0,96,37.171838
-80.0,81,37.443899
-76.0,77,37.698242
-80.0,81,37.963243
-89.0,90,38.440377
-82.0,83,38.714972
-85.0,86,39.003638
-93.0,94,39.320312
-74.0,75,39.568877
-94.0,95,39.878482
-68.0,69,40.276396
-88.0,89,40.569868
-75.0,76,40.821659
-71.0,72,41.059471
-69.0,70,41.293506
-71.0,72,41.530191
