#{"t_start": 1545883371.8913739, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.630496
-375.0,376,4.184081
-371.0,372,5.588839
-439.0,440,7.207775
-315.0,316,8.274018
-172.0,173,9.003022
-500.0,500,10.850389
-127.0,128,11.281132
-181.0,182,11.884641
-109.0,110,12.429558
-112.0,113,12.884571
-140.0,141,13.349306
-145.0,146,13.826732
-135.0,136,14.446963
-125.0,126,14.860017
-113.0,114,15.237342
-121.0,122,15.633704
-108.0,109,16.15279
-90.0,91,16.451796
-127.0,128,16.869164
-101.0,102,17.199322
-114.0,115,17.580992
-104.0,105,18.105218
-117.0,118,18.496214
-127.0,128,18.91586
-98.0,99,19.246673
-96.0,97,19.571935
-93.0,94,20.063476
-116.0,117,20.470813
-134.0,135,20.967191
-94.0,95,21.286473
-118.0,119,21.926318
-95.0,96,22.342469
-118.0,119,22.818583
-111.0,112,23.564009
-88.0,89,24.027153
-107.0,108,24.756848
-90.0,91,25.266366
-104.0,105,25.763701
-105.0,106,26.117802
-98.0,99,26.45844
-118.0,119,27.034518
-84.0,85,27.332949
-102.0,103,27.709596
-118.0,119,28.110358
-112.0,113,28.499876
-84.0,85,28.969571
-94.0,95,29.289832
-83.0,84,29.566167
-96.0,97,29.891851
-102.0,103,30.245081
-81.0,82,30.532355
-77.0,78,30.978874
-80.0,81,31.254513
-86.0,87,31.55553
-112.0,113,31.934374
-183.0,184,32.734926
-84.0,85,33.013816
-97.0,98,33.339516
-67.0,68,33.585037
-85.0,86,33.895048
-95.0,96,34.233018
-91.0,92,34.716445
-84.0,85,34.993033
-82.0,83,35.266687
-77.0,78,35.527464
-106.0,107,35.877698
-90.0,91,36.177623
-74.0,75,36.590835
-85.0,86,36.880767
-99.0,100,37.223232
-86.0,87,37.515983
-86.0,87,37.807443
-81.0,82,38.074776
-88.0,89,38.547534
-98.0,99,38.874568
-71.0,72,39.115796
-101.0,102,39.460215
-72.0,73,39.702724
-109.0,110,40.061712
-76.0,77,40.485931
-78.0,79,40.745669
-76.0,77,41.001089
-76.0,77,41.255455
-70.0,71,41.49249
-70.0,71,41.727575
-94.0,95,42.20643
-81.0,82,42.480368
-83.0,84,42.758348
-77.0,78,43.015005
-99.0,100,43.339531
-235.0,236,44.392222
-77.0,78,44.658906
-68.0,69,44.889
-69.0,70,45.122683
-63.0,64,45.334869
-70.0,71,45.582654
-80.0,81,46.030627
-111.0,112,46.403027
-82.0,83,46.673474
-85.0,86,46.953545
-69.0,70,47.187082
-83.0,84,47.468718
-63.0,64,47.845416
-80.0,81,48.112136
-86.0,87,48.39699
-74.0,75,48.651168
-61.0,62,48.856657
-84.0,85,49.128316
-73.0,74,49.367085
-81.0,82,49.816357
-76.0,77,50.077101
-76.0,77,50.334557
-72.0,73,50.578336
-69.0,70,50.808815
-80.0,81,51.072377
-93.0,94,51.380698
-62.0,63,51.760244
-69.0,70,51.98826
-72.0,73,52.226609
-87.0,88,52.514379
