#{"t_start": 1545883371.98118, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.540565
-334.0,335,3.957668
-457.0,458,5.64618
-289.0,290,6.771107
-218.0,219,7.515612
-173.0,174,8.090608
-153.0,154,8.76271
-177.0,178,9.340051
-182.0,183,9.943354
-500.0,500,11.808251
-161.0,162,12.576494
-165.0,166,13.153737
-138.0,139,13.609286
-126.0,127,14.19341
-133.0,134,14.640076
-130.0,131,15.069235
-114.0,115,15.44629
-91.0,92,15.745144
-109.0,110,16.267342
-92.0,93,16.576038
-127.0,128,16.989329
-155.0,156,17.504728
-90.0,91,17.982707
-88.0,89,18.276802
-90.0,91,18.582047
-96.0,97,18.895438
-89.0,90,19.196147
-109.0,110,19.565845
-100.0,101,20.081255
-94.0,95,20.421403
-87.0,88,20.749026
-110.0,111,21.12718
-84.0,85,21.411526
-84.0,85,21.974094
-122.0,123,22.486948
-94.0,95,22.921864
-114.0,115,23.709419
-193.0,194,24.854083
-158.0,159,25.660831
-92.0,93,25.970376
-97.0,98,26.306241
-84.0,85,26.593858
-90.0,91,27.084039
-97.0,98,27.426814
-116.0,117,27.841712
-99.0,100,28.186314
-96.0,97,28.516536
-93.0,94,29.015328
-75.0,76,29.269572
-77.0,78,29.525728
-63.0,64,29.734555
-112.0,113,30.128495
-106.0,107,30.499775
-102.0,103,31.034054
-80.0,81,31.303736
-98.0,99,31.647288
-88.0,89,31.952691
-112.0,113,32.330538
-85.0,86,32.794725
-82.0,83,33.067789
-99.0,100,33.408359
-93.0,94,33.749208
-204.0,205,34.632833
-138.0,139,35.086668
-84.0,85,35.371741
-83.0,84,35.647262
-81.0,82,35.916847
-87.0,88,36.203557
-92.0,93,36.683503
-78.0,79,36.950793
-80.0,81,37.228652
-124.0,125,37.647993
-76.0,77,37.901088
-88.0,89,38.369673
-94.0,95,38.686598
-87.0,88,38.977881
-87.0,88,39.270613
-96.0,97,39.59893
-87.0,88,39.887442
-105.0,106,40.406704
-152.0,153,40.911176
-78.0,79,41.172468
-76.0,77,41.427233
-98.0,99,41.755702
-82.0,83,42.196553
-70.0,71,42.432194
