#{"t_start": 1545883371.9633355, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.558333
-500.0,500,4.525575
-379.0,380,5.946072
-248.0,249,6.940732
-216.0,217,7.681471
-272.0,273,8.744889
-217.0,218,9.457359
-205.0,206,10.131071
-171.0,172,10.909473
-143.0,144,11.389169
-109.0,110,11.752356
-130.0,131,12.373343
-116.0,117,12.835824
-130.0,131,13.268056
-157.0,158,13.784389
-107.0,108,14.310016
-115.0,116,14.69359
-108.0,109,15.050707
-119.0,120,15.443586
-103.0,104,15.782625
-100.0,101,16.275934
-134.0,135,16.721458
-110.0,111,17.078486
-86.0,87,17.360071
-106.0,107,17.718615
-95.0,96,18.215042
-135.0,136,18.667858
-90.0,91,18.963115
-128.0,129,19.396612
-95.0,96,19.894288
-84.0,85,20.18937
-102.0,103,20.551557
-181.0,182,21.19479
-100.0,101,21.575168
-112.0,113,22.243394
-89.0,90,22.604849
-98.0,99,23.089672
-100.0,101,23.807997
-99.0,100,24.244972
-104.0,105,25.026714
-122.0,123,25.649228
-95.0,96,25.968221
-101.0,102,26.318381
-94.0,95,26.639177
-88.0,89,27.122998
-80.0,81,27.404843
-79.0,80,27.698947
-100.0,101,28.038532
-90.0,91,28.351615
-97.0,98,28.8674
-98.0,99,29.201106
-87.0,88,29.490592
-87.0,88,29.783219
-103.0,104,30.142668
-67.0,68,30.38016
-90.0,91,30.874295
-87.0,88,31.172812
-144.0,145,31.669157
-74.0,75,31.921429
-79.0,80,32.193697
-85.0,86,32.659291
-82.0,83,32.933192
-440.0,441,34.638242
-84.0,85,34.914881
-500.0,500,36.736234
-84.0,85,37.023814
-103.0,104,37.377172
-86.0,87,37.669142
-75.0,76,37.918579
-88.0,89,38.387602
-74.0,75,38.638542
-86.0,87,38.925536
-66.0,67,39.149553
-98.0,99,39.485737
-81.0,82,39.757122
-74.0,75,39.999365
-76.0,77,40.424252
-71.0,72,40.660155
-80.0,81,40.929307
-62.0,63,41.13885
-73.0,74,41.385504
-78.0,79,41.644546
-99.0,100,42.141474
-124.0,125,42.558105
-85.0,86,42.839812
-75.0,76,43.090286
-77.0,78,43.344702
-82.0,83,43.678115
-88.0,89,44.184224
-86.0,87,44.481026
-76.0,77,44.737833
-89.0,90,45.037275
-83.0,84,45.318789
-91.0,92,45.6356
-77.0,78,46.071617
-83.0,84,46.35131
-76.0,77,46.601909
-71.0,72,46.833902
-74.0,75,47.08587
-88.0,89,47.38412
-70.0,71,47.784204
-63.0,64,47.994281
-71.0,72,48.229608
-73.0,74,48.476475
-70.0,71,48.716053
-87.0,88,49.000384
-94.0,95,49.305254
-108.0,109,49.844662
-115.0,116,50.23574
-87.0,88,50.529534
-79.0,80,50.791797
-73.0,74,51.0323
-74.0,75,51.278996
-106.0,107,51.804124
-71.0,72,52.038155
-77.0,78,52.291258
-84.0,85,52.57303
-82.0,83,52.847171
-71.0,72,53.086979
-109.0,110,53.621576
-72.0,73,53.862335
-71.0,72,54.101671
-62.0,63,54.315432
-70.0,71,54.59103
-72.0,73,54.872019
-75.0,76,55.11851
-62.0,63,55.501364
-71.0,72,55.736801
-69.0,70,55.964724
-68.0,69,56.190156
-72.0,73,56.431271
-62.0,63,56.641609
-75.0,76,56.891087
-70.0,71,57.295366
-72.0,73,57.535992
-69.0,70,57.764181
-82.0,83,58.035528
-89.0,90,58.323996
-70.0,71,58.55941
-62.0,63,58.762244
-69.0,70,59.15933
-70.0,71,59.397878
-75.0,76,59.650613
-71.0,72,59.88834
-80.0,81,60.153933
-70.0,71,60.390776
-63.0,64,60.601547
-76.0,77,61.019857
-61.0,62,61.22191
-72.0,73,61.455695
-61.0,62,61.658916
-74.0,75,61.913126
-60.0,61,62.123387
-62.0,63,62.333206
-70.0,71,62.74038
-71.0,72,62.983169
-71.0,72,63.220074
-76.0,77,63.485347
-63.0,64,63.696157
-70.0,71,63.933389
-72.0,73,64.176014
-75.0,76,64.435083
-71.0,72,64.843097
-80.0,81,65.113313
-62.0,63,65.326818
-63.0,64,65.594934
-79.0,80,65.916249
-78.0,79,66.18234
-62.0,63,66.39072
-101.0,102,66.892898
-62.0,63,67.103038
-72.0,73,67.346432
-62.0,63,67.553745
-70.0,71,67.797261
-86.0,87,68.098019
-70.0,71,68.508727
-80.0,81,68.777421
-63.0,64,68.992273
-62.0,63,69.196882
-63.0,64,69.408397
-70.0,71,69.640651
-71.0,72,69.875571
-100.0,101,70.373471
-60.0,61,70.576296
-76.0,77,70.825589
-70.0,71,71.057473
-78.0,79,71.318651
-71.0,72,71.555137
-71.0,72,71.794757
-90.0,91,72.280878
-70.0,71,72.531419
-128.0,129,72.979249
-90.0,91,73.299228
-110.0,111,73.688004
-93.0,94,74.179669
-78.0,79,74.461141
-71.0,72,74.705706
-84.0,85,75.000419
-64.0,65,75.221097
-72.0,73,75.474372
-109.0,110,75.86104
-71.0,72,76.28604
-89.0,90,76.636009
-61.0,62,76.852698
-77.0,78,77.158061
-101.0,102,77.539671
-72.0,73,77.78907
-87.0,88,78.279036
-87.0,88,78.57441
-64.0,65,78.795332
-75.0,76,79.05741
-61.0,62,79.277674
-61.0,62,79.498551
-75.0,76,79.757862
-62.0,63,80.151535
-71.0,72,80.397506
-86.0,87,80.69175
-63.0,64,80.904774
-63.0,64,81.115936
-61.0,62,81.316927
-87.0,88,81.610604
-63.0,64,81.821187
-86.0,87,82.280113
-126.0,127,82.706669
-63.0,64,82.915825
-71.0,72,83.149953
-85.0,86,83.429703
-62.0,63,83.63911
-84.0,85,84.088923
-63.0,64,84.295357
-72.0,73,84.53691
-91.0,92,84.841189
-71.0,72,85.08073
-62.0,63,85.290813
-74.0,75,85.540593
-63.0,64,85.928116
-63.0,64,86.138184
-71.0,72,86.384151
-63.0,64,86.64522
-116.0,117,87.057303
-70.0,71,87.28618
-63.0,64,87.66767
-70.0,71,87.906811
-70.0,71,88.143601
-62.0,63,88.349285
-86.0,87,88.639972
-62.0,63,88.847425
-109.0,110,89.207971
-62.0,63,89.582634
-71.0,72,89.811089
-61.0,62,90.012609
-63.0,64,90.219598
-63.0,64,90.433358
-63.0,64,90.637278
-62.0,63,90.850458
-62.0,63,91.060141
-71.0,72,91.470149
-71.0,72,91.712552
-61.0,62,91.915803
-70.0,71,92.158083
-63.0,64,92.369751
-69.0,70,92.600056
-69.0,70,92.834857
-62.0,63,93.050114
-62.0,63,93.431126
-61.0,62,93.641582
-63.0,64,93.851478
-63.0,64,94.06855
-60.0,61,94.271311
-69.0,70,94.501846
-90.0,91,94.803872
-99.0,100,95.303399
-61.0,62,95.505913
-62.0,63,95.714061
-61.0,62,95.919337
-62.0,63,96.126124
-61.0,62,96.333113
-62.0,63,96.543417
-87.0,88,97.0036
-99.0,100,97.334743
-126.0,127,97.825753
-100.0,101,98.169445
-62.0,63,98.379412
-61.0,62,98.583727
-62.0,63,98.959756
-62.0,63,99.167057
-62.0,63,99.388528
-86.0,87,99.683259
-70.0,71,99.925587
-62.0,63,100.129877
-63.0,64,100.341386
-109.0,110,100.879238
-62.0,63,101.085847
-63.0,64,101.292881
-61.0,62,101.500055
-63.0,64,101.712874
-62.0,63,101.920003
-63.0,64,102.131933
-62.0,63,102.342145
-62.0,63,102.718832
-70.0,71,102.951282
-62.0,63,103.161083
-86.0,87,103.441665
-61.0,62,103.645109
-85.0,86,103.923758
-63.0,64,104.136253
-62.0,63,104.344734
-71.0,72,104.755303
-62.0,63,104.962142
-117.0,118,105.353427
-62.0,63,105.566488
-63.0,64,105.778925
-63.0,64,105.989016
-71.0,72,106.224517
-63.0,64,106.608085
-60.0,61,106.816391
-70.0,71,107.052395
-72.0,73,107.290704
-71.0,72,107.526257
-62.0,63,107.731437
-61.0,62,107.931998
-63.0,64,108.308293
-61.0,62,108.543124
-62.0,63,108.751442
-62.0,63,108.966051
-90.0,91,109.298615
-63.0,64,109.515154
-62.0,63,109.72244
-61.0,62,109.926045
-62.0,63,110.305394
-70.0,71,110.539175
-70.0,71,110.773724
-63.0,64,110.987246
-63.0,64,111.199456
-62.0,63,111.412846
-62.0,63,111.619091
-62.0,63,111.824156
-100.0,101,112.324319
-62.0,63,112.53011
-71.0,72,112.764278
-62.0,63,112.968735
-70.0,71,113.20319
-71.0,72,113.437311
-99.0,100,113.93223
-62.0,63,114.141502
-131.0,132,114.585266
-62.0,63,114.787924
-62.0,63,114.996907
-63.0,64,115.204588
-62.0,63,115.41307
-62.0,63,115.789165
-62.0,63,115.999989
-62.0,63,116.205949
-63.0,64,116.42245
