#{"t_start": 1545883371.5220993, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.998373
-500.0,500,4.966369
-326.0,327,6.216308
-464.0,465,7.940186
-301.0,302,9.105287
-191.0,192,9.728042
-197.0,198,10.378016
-164.0,165,11.117336
-134.0,135,11.578857
-128.0,129,12.008825
-137.0,138,12.469742
-121.0,122,13.099797
-132.0,133,13.569293
-206.0,207,14.247439
-174.0,175,14.997138
-127.0,128,15.416014
-127.0,128,15.83479
-107.0,108,16.186267
-111.0,112,16.715516
-94.0,95,17.031054
-161.0,162,17.554733
-136.0,137,18.008558
-101.0,102,18.522092
-99.0,100,18.854517
-90.0,91,19.154221
-160.0,161,19.688194
-98.0,99,20.020484
-108.0,109,20.562692
-98.0,99,20.917024
-228.0,229,21.720213
-90.0,91,22.261435
-99.0,100,22.696037
-83.0,84,23.033822
-108.0,109,23.583638
-87.0,88,24.22318
-128.0,129,25.004067
-111.0,112,25.628398
-87.0,88,26.071118
-86.0,87,26.362728
-82.0,83,26.649078
-79.0,80,26.918052
-101.0,102,27.437477
-89.0,90,27.751476
-122.0,123,28.196935
-83.0,84,28.479018
-80.0,81,28.758166
-104.0,105,29.296841
-85.0,86,29.5867
-100.0,101,29.921097
-80.0,81,30.185006
-96.0,97,30.524091
-87.0,88,30.830883
-82.0,83,31.297878
-94.0,95,31.619628
-100.0,101,31.967524
-89.0,90,32.269858
-81.0,82,32.551967
-87.0,88,32.845978
-100.0,101,33.357427
-88.0,89,33.649573
-89.0,90,33.976784
-102.0,103,34.335962
-101.0,102,34.703894
-91.0,92,35.17457
-94.0,95,35.486519
-103.0,104,35.833007
-128.0,129,36.255242
-91.0,92,36.559113
-109.0,110,37.09038
-74.0,75,37.34522
-77.0,78,37.613905
-82.0,83,37.891447
-105.0,106,38.243028
-62.0,63,38.449155
-74.0,75,38.873847
-88.0,89,39.170678
-73.0,74,39.41649
-75.0,76,39.670921
-93.0,94,39.988667
-75.0,76,40.238765
-89.0,90,40.699156
-85.0,86,40.984516
-86.0,87,41.271711
-70.0,71,41.510475
-91.0,92,41.816212
-80.0,81,42.081339
-90.0,91,42.547844
-78.0,79,42.813372
-71.0,72,43.050925
-75.0,76,43.299797
-90.0,91,43.598218
-62.0,63,43.803587
-96.0,97,44.18852
-87.0,88,44.687439
-91.0,92,45.000234
-78.0,79,45.263981
-101.0,102,45.605421
-69.0,70,45.844671
-129.0,130,46.458331
-70.0,71,46.694456
-107.0,108,47.048491
-74.0,75,47.290325
-77.0,78,47.552735
-97.0,98,47.879763
-86.0,87,48.332421
-77.0,78,48.58808
-61.0,62,48.791612
-75.0,76,49.05032
-77.0,78,49.306625
-95.0,96,49.613576
-63.0,64,49.82055
-77.0,78,50.258013
-86.0,87,50.553589
-94.0,95,50.865767
-107.0,108,51.225574
-83.0,84,51.499938
-76.0,77,51.751783
-88.0,89,52.218536
-75.0,76,52.465489
-132.0,133,52.899467
-107.0,108,53.258583
-71.0,72,53.496355
-93.0,94,53.982461
-62.0,63,54.188
-61.0,62,54.393251
-82.0,83,54.671852
-63.0,64,54.909416
-72.0,73,55.189462
-74.0,75,55.453144
-86.0,87,55.911885
-71.0,72,56.148427
-101.0,102,56.480277
-70.0,71,56.712577
-71.0,72,56.952787
-70.0,71,57.190165
-70.0,71,57.41862
-113.0,114,57.966885
-71.0,72,58.200572
-78.0,79,58.459533
-118.0,119,58.846506
-69.0,70,59.074772
-63.0,64,59.448622
-71.0,72,59.686021
-62.0,63,59.897472
-70.0,71,60.133073
-68.0,69,60.359893
-73.0,74,60.603553
-65.0,66,60.824765
-83.0,84,61.100799
-63.0,64,61.476702
-72.0,73,61.711609
-62.0,63,61.916041
-78.0,79,62.177294
-140.0,141,62.656038
-71.0,72,62.897122
-95.0,96,63.389137
-62.0,63,63.600204
-85.0,86,63.887996
-78.0,79,64.152683
-72.0,73,64.39806
-74.0,75,64.645072
-61.0,62,64.858183
-95.0,96,65.346587
-70.0,71,65.582973
-71.0,72,65.834605
-72.0,73,66.141536
-64.0,65,66.399611
-63.0,64,66.61262
-69.0,70,66.843699
-78.0,79,67.271027
-89.0,90,67.57015
-61.0,62,67.777337
-86.0,87,68.064419
-71.0,72,68.310449
-70.0,71,68.557423
-80.0,81,69.002285
-71.0,72,69.242694
-76.0,77,69.498375
-70.0,71,69.726717
-76.0,77,69.983619
-62.0,63,70.189872
-71.0,72,70.423088
-71.0,72,70.826626
-150.0,151,71.319505
-62.0,63,71.527626
-72.0,73,71.767899
-71.0,72,72.00494
-72.0,73,72.247958
-100.0,101,72.767757
-94.0,95,73.10529
-75.0,76,73.35696
-71.0,72,73.615252
-62.0,63,73.838155
-77.0,78,74.115432
-70.0,71,74.348882
-75.0,76,74.793476
-80.0,81,75.073001
-65.0,66,75.305096
-79.0,80,75.573377
-62.0,63,75.789
-72.0,73,76.054671
-72.0,73,76.304402
-63.0,64,76.700006
-63.0,64,76.945148
-71.0,72,77.211854
-110.0,111,77.643997
-63.0,64,77.874819
-91.0,92,78.198858
-62.0,63,78.423092
-62.0,63,78.820006
-71.0,72,79.057109
-62.0,63,79.276937
-61.0,62,79.487484
-71.0,72,79.741203
-103.0,104,80.105914
-62.0,63,80.327327
-63.0,64,80.718024
-63.0,64,80.937466
-72.0,73,81.183233
-62.0,63,81.392767
-101.0,102,81.724487
-62.0,63,81.938703
-62.0,63,82.142155
-118.0,119,82.707014
-85.0,86,82.99599
-71.0,72,83.234942
-63.0,64,83.443309
-70.0,71,83.673936
-62.0,63,83.879902
-61.0,62,84.085727
-103.0,104,84.597318
-71.0,72,84.833641
-71.0,72,85.070154
-62.0,63,85.278465
-70.0,71,85.515193
-62.0,63,85.72434
-71.0,72,85.964323
-61.0,62,86.34528
-61.0,62,86.548815
-62.0,63,86.759164
-61.0,62,86.999989
-62.0,63,87.25245
-62.0,63,87.461303
-63.0,64,87.668691
-70.0,71,87.903697
-71.0,72,88.314873
-63.0,64,88.52503
-63.0,64,88.736821
-62.0,63,88.948017
-71.0,72,89.188024
