#{"t_start": 1545883371.8198922, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.701683
-466.0,467,4.55976
-485.0,486,6.327777
-344.0,345,7.662854
-184.0,185,8.273625
-190.0,191,9.064542
-202.0,203,9.731369
-171.0,172,10.29449
-157.0,158,11.027079
-162.0,163,11.568166
-189.0,190,12.204044
-130.0,131,12.874654
-136.0,137,13.345827
-121.0,122,13.745977
-105.0,106,14.091932
-107.0,108,14.620233
-120.0,121,15.018754
-117.0,118,15.403482
-151.0,152,15.900482
-109.0,110,16.421817
-104.0,105,16.771199
-121.0,122,17.163848
-125.0,126,17.579619
-134.0,135,18.201864
-112.0,113,18.577294
-115.0,116,18.958518
-101.0,102,19.298817
-104.0,105,19.649103
-103.0,104,20.173175
-108.0,109,20.560203
-90.0,91,20.899525
-84.0,85,21.189427
-84.0,85,21.474926
-111.0,112,22.123841
-92.0,93,22.513378
-94.0,95,22.893795
-113.0,114,23.653321
-93.0,94,24.13895
-81.0,82,24.730867
-82.0,83,25.197394
-81.0,82,25.670643
-90.0,91,25.973454
-158.0,159,26.515262
-94.0,95,27.011163
-92.0,93,27.338852
-84.0,85,27.634633
-102.0,103,27.99895
-87.0,88,28.303106
-99.0,100,28.643967
-117.0,118,29.221669
-101.0,102,29.561759
-81.0,82,29.828549
-118.0,119,30.241033
-105.0,106,30.609966
-105.0,106,31.155306
-80.0,81,31.424885
-63.0,64,31.650734
-111.0,112,32.025759
-111.0,112,32.410132
-77.0,78,32.846833
-82.0,83,33.119795
-78.0,79,33.381046
-83.0,84,33.687952
-89.0,90,34.002139
-103.0,104,34.376682
-84.0,85,34.825741
-165.0,166,35.372079
-77.0,78,35.632321
-79.0,80,35.892635
-88.0,89,36.189121
-96.0,97,36.672354
-80.0,81,36.945343
-84.0,85,37.234897
-89.0,90,37.541191
-78.0,79,37.805945
-73.0,74,38.048999
-71.0,72,38.285039
-93.0,94,38.775688
-77.0,78,39.031719
-71.0,72,39.274603
-87.0,88,39.571702
-84.0,85,39.852576
-80.0,81,40.116921
-73.0,74,40.531031
-91.0,92,40.833684
-62.0,63,41.043439
-119.0,120,41.440207
-82.0,83,41.714186
-97.0,98,42.203875
-70.0,71,42.440985
-70.0,71,42.67868
