#{"t_start": 1545883371.7130785, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.807785
-340.0,341,4.24502
-412.0,413,5.785909
-434.0,435,7.389053
-292.0,293,8.377681
-219.0,220,9.263134
-173.0,174,9.83452
-229.0,230,10.767891
-170.0,171,11.365018
-117.0,118,11.758334
-117.0,118,12.147677
-148.0,149,12.872794
-153.0,154,13.411317
-114.0,115,13.790595
-153.0,154,14.460764
-154.0,155,14.975986
-136.0,137,15.427459
-139.0,140,15.884857
-110.0,111,16.408148
-126.0,127,16.827518
-126.0,127,17.23817
-118.0,119,17.629686
-92.0,93,17.935089
-90.0,91,18.415065
-103.0,104,18.761705
-91.0,92,19.062139
-96.0,97,19.385624
-147.0,148,20.058511
-99.0,100,20.395516
-179.0,180,21.053686
-99.0,100,21.390968
-93.0,94,21.726839
-111.0,112,22.38803
-81.0,82,22.730688
-85.0,86,23.114296
-128.0,129,23.970503
-99.0,100,24.433056
-104.0,105,25.183694
-92.0,93,25.737507
-100.0,101,26.076302
-80.0,81,26.355074
-107.0,108,26.721619
-84.0,85,27.183507
-92.0,93,27.506796
-109.0,110,27.907964
-86.0,87,28.19805
-115.0,116,28.59757
-88.0,89,29.082419
-85.0,86,29.372378
-105.0,106,29.724102
-105.0,106,30.080334
-98.0,99,30.419089
-101.0,102,30.774229
-73.0,74,31.206928
-82.0,83,31.489073
-171.0,172,32.077033
-92.0,93,32.393972
-107.0,108,32.933712
-78.0,79,33.191517
-87.0,88,33.484914
-80.0,81,33.779096
-100.0,101,34.131883
-81.0,82,34.428323
-87.0,88,34.894211
-96.0,97,35.21132
-83.0,84,35.488884
-86.0,87,35.778507
-79.0,80,36.038865
-76.0,77,36.294929
-103.0,104,36.804173
-84.0,85,37.090885
-76.0,77,37.352683
-72.0,73,37.600374
-87.0,88,37.895199
-78.0,79,38.155402
-82.0,83,38.59831
-103.0,104,38.951525
-108.0,109,39.314296
-122.0,123,39.727923
-90.0,91,40.03066
-91.0,92,40.495057
-94.0,95,40.810371
-74.0,75,41.057555
-73.0,74,41.306677
-93.0,94,41.619435
-74.0,75,41.863648
-76.0,77,42.117736
-70.0,71,42.519217
-100.0,101,42.85713
-81.0,82,43.125113
-92.0,93,43.430587
-81.0,82,43.72812
-178.0,179,44.563565
-80.0,81,44.840303
-78.0,79,45.102875
-84.0,85,45.388162
-81.0,82,45.667884
-70.0,71,45.909931
-77.0,78,46.344562
-73.0,74,46.591202
-62.0,63,46.794688
-61.0,62,46.995007
-89.0,90,47.296523
-97.0,98,47.624153
-71.0,72,48.026859
-143.0,144,48.499155
-81.0,82,48.771878
-72.0,73,49.016765
-77.0,78,49.269274
-75.0,76,49.512386
-90.0,91,49.990977
-86.0,87,50.286003
-82.0,83,50.56092
-88.0,89,50.857176
-74.0,75,51.103053
-77.0,78,51.360692
-62.0,63,51.564432
-81.0,82,52.007668
-71.0,72,52.241045
-71.0,72,52.475046
-62.0,63,52.682662
-86.0,87,52.975387
-70.0,71,53.206121
-70.0,71,53.612182
-71.0,72,53.85107
-104.0,105,54.200445
-81.0,82,54.474499
-73.0,74,54.744928
-70.0,71,55.023906
-70.0,71,55.269527
-124.0,125,55.853316
-62.0,63,56.060002
-72.0,73,56.296127
-70.0,71,56.529353
-70.0,71,56.765262
-89.0,90,57.063316
-95.0,96,57.548429
-89.0,90,57.84438
-64.0,65,58.057655
-60.0,61,58.255209
-86.0,87,58.536619
-75.0,76,58.78584
-81.0,82,59.050561
-78.0,79,59.479544
-99.0,100,59.816985
-79.0,80,60.080559
-72.0,73,60.317535
-62.0,63,60.52774
-70.0,71,60.7636
-69.0,70,61.160577
-93.0,94,61.465025
-69.0,70,61.68873
-82.0,83,61.962146
-86.0,87,62.259067
-63.0,64,62.476187
-62.0,63,62.686878
-70.0,71,63.093788
-73.0,74,63.343651
-64.0,65,63.554751
-64.0,65,63.781139
-62.0,63,63.990422
-70.0,71,64.229836
-73.0,74,64.470736
-83.0,84,64.929901
-73.0,74,65.171831
-71.0,72,65.412269
-70.0,71,65.6674
-86.0,87,66.033249
-71.0,72,66.299593
-80.0,81,66.563208
-72.0,73,66.97387
-70.0,71,67.204876
-71.0,72,67.449323
-70.0,71,67.681693
-64.0,65,67.896169
-62.0,63,68.113333
-70.0,71,68.360454
-71.0,72,68.776209
-104.0,105,69.12336
-63.0,64,69.336912
-70.0,71,69.564813
-74.0,75,69.815433
-61.0,62,70.019458
-114.0,115,70.392483
-63.0,64,70.772341
-107.0,108,71.123355
-62.0,63,71.330321
-68.0,69,71.558964
-61.0,62,71.761359
-69.0,70,71.992922
-80.0,81,72.266613
-69.0,70,72.686195
-72.0,73,72.945203
-61.0,62,73.150216
-69.0,70,73.399078
-92.0,93,73.724466
-61.0,62,73.947912
-63.0,64,74.158456
-63.0,64,74.558366
-76.0,77,74.82799
-62.0,63,75.049499
-69.0,70,75.286479
-62.0,63,75.502159
-72.0,73,75.759205
-61.0,62,75.978304
-63.0,64,76.369285
-63.0,64,76.5934
-70.0,71,76.878956
-71.0,72,77.132476
-86.0,87,77.485047
-76.0,77,77.758926
-63.0,64,77.981769
-86.0,87,78.46858
-63.0,64,78.686727
-62.0,63,78.893777
-107.0,108,79.267501
-62.0,63,79.490598
-62.0,63,79.7078
-122.0,123,80.140717
-75.0,76,80.569201
-63.0,64,80.789689
-86.0,87,81.08211
-84.0,85,81.362101
-76.0,77,81.612258
-62.0,63,81.82614
-98.0,99,82.319996
-74.0,75,82.569713
-70.0,71,82.808316
-63.0,64,83.02212
-71.0,72,83.256203
-117.0,118,83.640789
-71.0,72,83.879439
-63.0,64,84.258913
-71.0,72,84.495164
-63.0,64,84.705708
-70.0,71,84.939407
-61.0,62,85.145242
-71.0,72,85.383995
-63.0,64,85.599015
-70.0,71,86.011474
-62.0,63,86.217522
-76.0,77,86.47375
-62.0,63,86.692745
-71.0,72,86.994509
-62.0,63,87.207209
-62.0,63,87.414941
-62.0,63,87.620524
-62.0,63,87.999245
-61.0,62,88.208907
-92.0,93,88.515942
-77.0,78,88.774008
-63.0,64,88.987257
-72.0,73,89.225503
-92.0,93,89.528026
-63.0,64,89.905319
-62.0,63,90.106646
-62.0,63,90.310536
-70.0,71,90.541097
-85.0,86,90.822922
-98.0,99,91.153402
-64.0,65,91.370475
-87.0,88,91.836156
-89.0,90,92.133271
-62.0,63,92.349114
-62.0,63,92.555165
-76.0,77,92.811086
-62.0,63,93.020124
-70.0,71,93.263262
-72.0,73,93.676639
-61.0,62,93.88792
-62.0,63,94.094432
-62.0,63,94.308874
-79.0,80,94.572632
-72.0,73,94.813998
-93.0,94,95.128613
-87.0,88,95.586751
-61.0,62,95.788547
-62.0,63,95.997856
-61.0,62,96.201491
-87.0,88,96.492669
-84.0,85,96.776611
-61.0,62,96.981461
-61.0,62,97.355564
-62.0,63,97.565349
-61.0,62,97.801116
-87.0,88,98.142104
-63.0,64,98.352038
-62.0,63,98.55913
-62.0,63,98.769699
-62.0,63,98.97793
-62.0,63,99.355165
-70.0,71,99.594505
-62.0,63,99.816587
-63.0,64,100.031563
-62.0,63,100.243249
-62.0,63,100.450142
-103.0,104,100.797687
-62.0,63,101.174368
-62.0,63,101.381284
-61.0,62,101.582044
-63.0,64,101.796915
-61.0,62,102.00339
-61.0,62,102.206769
-102.0,103,102.547503
-86.0,87,103.005023
-62.0,63,103.212593
-71.0,72,103.451237
-63.0,64,103.656922
-71.0,72,103.891737
-62.0,63,104.096312
-86.0,87,104.382526
-62.0,63,104.590434
-62.0,63,104.972872
-62.0,63,105.17942
-63.0,64,105.389351
-72.0,73,105.635988
-71.0,72,105.877213
-62.0,63,106.085473
-113.0,114,106.457314
-62.0,63,106.839076
-63.0,64,107.056752
-62.0,63,107.265755
-63.0,64,107.47484
-62.0,63,107.6812
-62.0,63,107.887868
-62.0,63,108.090975
-62.0,63,108.295659
-63.0,64,108.687676
-87.0,88,108.995055
-61.0,62,109.206218
-63.0,64,109.448556
-65.0,66,109.671881
-62.0,63,109.882067
-86.0,87,110.165818
-62.0,63,110.545068
-70.0,71,110.78018
-62.0,63,110.98753
-71.0,72,111.226532
-63.0,64,111.437891
-62.0,63,111.653673
-63.0,64,111.861679
-62.0,63,112.067063
-62.0,63,112.445429
-62.0,63,112.649749
-94.0,95,112.960112
-62.0,63,113.163862
-63.0,64,113.374098
-71.0,72,113.607626
-61.0,62,113.810935
-62.0,63,114.185753
-63.0,64,114.398098
-62.0,63,114.617166
-62.0,63,114.821459
-63.0,64,115.028245
-61.0,62,115.2334
-79.0,80,115.494657
-102.0,103,116.002264
-60.0,61,116.204951
-62.0,63,116.412496
-61.0,62,116.623069
-62.0,63,116.830639
-62.0,63,117.034923
-61.0,62,117.234432
-62.0,63,117.442614
-95.0,96,117.936783
-62.0,63,118.145279
-102.0,103,118.489556
-62.0,63,118.721575
-63.0,64,118.967578
-62.0,63,119.200663
-63.0,64,119.409812
-62.0,63,119.618716
-61.0,62,120.003065
-62.0,63,120.210823
-61.0,62,120.420056
-61.0,62,120.626776
-62.0,63,120.833712
-62.0,63,121.040825
-61.0,62,121.245391
-62.0,63,121.451451
-63.0,64,121.832146
-61.0,62,122.035343
-61.0,62,122.241227
-64.0,65,122.454061
-61.0,62,122.663444
-62.0,63,122.870957
-61.0,62,123.082454
-62.0,63,123.290435
-62.0,63,123.668301
-63.0,64,123.881651
-62.0,63,124.089848
-106.0,107,124.433596
-62.0,63,124.640602
-62.0,63,124.848405
-62.0,63,125.056661
-62.0,63,125.434013
-60.0,61,125.63709
-61.0,62,125.843
-62.0,63,126.052098
-61.0,62,126.255434
-62.0,63,126.460547
-62.0,63,126.670032
-61.0,62,126.87876
-62.0,63,127.08391
-62.0,63,127.460442
-140.0,141,127.932371
-63.0,64,128.141416
-90.0,91,128.44685
-62.0,63,128.655289
-62.0,63,128.86211
-61.0,62,129.238719
-70.0,71,129.480474
-62.0,63,129.703054
-62.0,63,129.960832
-62.0,63,130.197597
-62.0,63,130.404953
-71.0,72,130.643942
-61.0,62,130.847598
-62.0,63,131.223661
-61.0,62,131.430008
-63.0,64,131.64271
-62.0,63,131.850042
-63.0,64,132.060506
-63.0,64,132.274068
-62.0,63,132.480563
-71.0,72,132.718909
-62.0,63,133.096023
-61.0,62,133.300508
-71.0,72,133.537406
-62.0,63,133.743485
-68.0,69,133.969959
-71.0,72,134.205315
-63.0,64,134.418994
-61.0,62,134.622341
-61.0,62,134.995544
-72.0,73,135.232953
-62.0,63,135.435861
-62.0,63,135.644756
-61.0,62,135.846052
-61.0,62,136.04575
-62.0,63,136.251262
-61.0,62,136.450137
-62.0,63,136.840105
-86.0,87,137.140414
-63.0,64,137.353853
-61.0,62,137.563829
-62.0,63,137.78333
-61.0,62,137.993235
-62.0,63,138.213311
-69.0,70,138.618567
-62.0,63,138.828506
-62.0,63,139.045577
-62.0,63,139.265481
-61.0,62,139.479591
-85.0,86,139.782275
-80.0,81,140.059706
-62.0,63,140.2785
-62.0,63,140.671191
-63.0,64,140.92298
-62.0,63,141.169411
-62.0,63,141.375802
-62.0,63,141.590618
-61.0,62,141.798276
-63.0,64,142.002966
-62.0,63,142.212429
-63.0,64,142.593125
-62.0,63,142.807719
-82.0,83,143.082546
-62.0,63,143.286243
-61.0,62,143.489507
-62.0,63,143.693983
-63.0,64,143.908755
-87.0,88,144.364147
-61.0,62,144.568064
-62.0,63,144.775526
-63.0,64,144.981103
-61.0,62,145.182549
-62.0,63,145.39009
-106.0,107,145.742071
-62.0,63,145.942971
-62.0,63,146.315431
-62.0,63,146.519277
-62.0,63,146.727821
-62.0,63,146.935416
-61.0,62,147.136269
-62.0,63,147.339061
-62.0,63,147.542215
-62.0,63,147.746732
-61.0,62,148.121651
-62.0,63,148.32704
-61.0,62,148.526042
-61.0,62,148.727768
-62.0,63,148.933911
-61.0,62,149.133503
-61.0,62,149.335989
-62.0,63,149.540092
-62.0,63,149.914057
-62.0,63,150.119698
-62.0,63,150.32348
-85.0,86,150.608789
