#{"t_start": 1545883372.0533469, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.468194
-500.0,500,4.435485
-327.0,328,5.689166
-314.0,315,6.897661
-227.0,228,7.671805
-290.0,291,8.793392
-212.0,213,9.491468
-146.0,147,9.972463
-204.0,205,10.859594
-145.0,146,11.34506
-179.0,180,11.946012
-150.0,151,12.700162
-174.0,175,13.282148
-174.0,175,13.852295
-110.0,111,14.390884
-128.0,129,14.814141
-107.0,108,15.167091
-90.0,91,15.465806
-119.0,120,16.02078
-97.0,98,16.344473
-84.0,85,16.622513
-144.0,145,17.088939
-107.0,108,17.448922
-112.0,113,17.998023
-103.0,104,18.344839
-102.0,103,18.682829
-126.0,127,19.103795
-83.0,84,19.387191
-99.0,100,19.89801
-102.0,103,20.253238
-93.0,94,20.609954
-93.0,94,20.934049
-70.0,71,21.170547
-95.0,96,21.72843
-107.0,108,22.192642
-91.0,92,22.562795
-96.0,97,23.083444
-137.0,138,23.918221
-92.0,93,24.567561
-123.0,124,25.253398
-260.0,261,26.22495
-93.0,94,26.541809
-116.0,117,27.125237
-109.0,110,27.521309
-79.0,80,27.792447
-94.0,95,28.120783
-90.0,91,28.431062
-80.0,81,28.885975
-85.0,86,29.174938
-92.0,93,29.48034
-122.0,123,29.893106
-86.0,87,30.19974
-83.0,84,30.666357
-90.0,91,30.98279
-92.0,93,31.298732
-79.0,80,31.571907
-88.0,89,31.876098
-103.0,104,32.226598
-94.0,95,32.719259
-81.0,82,32.988551
-120.0,121,33.408824
-131.0,132,33.87043
-96.0,97,34.222078
-91.0,92,34.694409
-87.0,88,34.981982
-125.0,126,35.402429
-109.0,110,35.761006
-105.0,106,36.109066
-116.0,117,36.668548
-106.0,107,37.032924
-75.0,76,37.291214
-100.0,101,37.628883
-86.0,87,37.912644
-85.0,86,38.373496
-134.0,135,38.822031
-79.0,80,39.08987
-82.0,83,39.370583
-73.0,74,39.615905
-92.0,93,39.919303
-93.0,94,40.398459
-94.0,95,40.711408
-70.0,71,40.94906
-105.0,106,41.302081
-79.0,80,41.56474
-74.0,75,41.977745
-69.0,70,42.21076
-82.0,83,42.487825
-70.0,71,42.720468
-75.0,76,42.971946
-91.0,92,43.270254
-81.0,82,43.601724
-63.0,64,44.021617
-69.0,70,44.257775
-69.0,70,44.496984
-114.0,115,44.881543
-96.0,97,45.204464
-74.0,75,45.463577
-78.0,79,45.904877
-76.0,77,46.161272
-228.0,229,46.91265
-74.0,75,47.163709
-70.0,71,47.397413
-73.0,74,47.808775
-61.0,62,48.011904
-70.0,71,48.244987
-234.0,235,49.018549
-170.0,171,49.758815
-76.0,77,50.020037
-82.0,83,50.294568
-69.0,70,50.527012
-83.0,84,50.802047
-107.0,108,51.155643
-62.0,63,51.534974
-78.0,79,51.793431
-85.0,86,52.074815
-76.0,77,52.326444
-87.0,88,52.622071
-86.0,87,52.905962
-84.0,85,53.364171
-73.0,74,53.60664
-76.0,77,53.85934
-62.0,63,54.06804
-89.0,90,54.395504
-62.0,63,54.638661
-70.0,71,54.893195
-68.0,69,55.290187
-83.0,84,55.569712
-72.0,73,55.807268
-104.0,105,56.149399
-70.0,71,56.38489
-71.0,72,56.626492
-102.0,103,57.131979
-62.0,63,57.341958
-71.0,72,57.575207
-63.0,64,57.785805
-84.0,85,58.060104
-70.0,71,58.29327
-69.0,70,58.521716
-87.0,88,58.974832
-91.0,92,59.280015
-82.0,83,59.5579
-70.0,71,59.792149
-70.0,71,60.024521
-92.0,93,60.333058
-80.0,81,60.768263
-81.0,82,61.034142
-70.0,71,61.262562
-87.0,88,61.549182
-70.0,71,61.789683
-69.0,70,62.030041
-70.0,71,62.266915
-62.0,63,62.64748
-63.0,64,62.862228
-70.0,71,63.099396
-92.0,93,63.414723
-93.0,94,63.726704
-71.0,72,63.968724
-76.0,77,64.220296
-69.0,70,64.633746
-96.0,97,64.953268
-61.0,62,65.162913
-71.0,72,65.446281
-128.0,129,65.950542
-71.0,72,66.184341
-87.0,88,66.64266
-73.0,74,66.884461
-83.0,84,67.168346
-70.0,71,67.40094
-70.0,71,67.638347
-63.0,64,67.855843
-71.0,72,68.104383
-72.0,73,68.523149
-62.0,63,68.734537
-89.0,90,69.033141
-69.0,70,69.257794
-69.0,70,69.491412
-61.0,62,69.695947
-72.0,73,69.933333
-62.0,63,70.30655
-66.0,67,70.530639
-63.0,64,70.735507
-76.0,77,70.987131
-88.0,89,71.279983
-62.0,63,71.487142
-89.0,90,71.787076
-82.0,83,72.249015
-70.0,71,72.5013
-71.0,72,72.744876
-76.0,77,73.015518
-63.0,64,73.244728
-75.0,76,73.502772
-72.0,73,73.755418
-62.0,63,74.149153
-78.0,79,74.428695
-63.0,64,74.646899
-74.0,75,74.906808
-63.0,64,75.123522
-62.0,63,75.344831
-64.0,65,75.57726
-70.0,71,75.823592
-63.0,64,76.216763
-62.0,63,76.469474
-64.0,65,76.698106
-69.0,70,76.956306
-61.0,62,77.216251
-63.0,64,77.443025
-62.0,63,77.658667
-114.0,115,78.238271
-63.0,64,78.454728
-62.0,63,78.66215
-72.0,73,78.920382
-61.0,62,79.140609
-98.0,99,79.488187
-70.0,71,79.731878
-118.0,119,80.313844
-62.0,63,80.528977
-74.0,75,80.779417
-62.0,63,80.987555
-62.0,63,81.190875
-62.0,63,81.404963
-61.0,62,81.605065
-94.0,95,82.089001
-62.0,63,82.299329
-62.0,63,82.512852
-62.0,63,82.720434
-62.0,63,82.926085
-87.0,88,83.211488
-116.0,117,83.76739
-84.0,85,84.047999
-108.0,109,84.405368
-82.0,83,84.677524
-63.0,64,84.890434
-63.0,64,85.104392
-156.0,157,85.803144
-63.0,64,86.012578
-86.0,87,86.312023
-63.0,64,86.572259
-63.0,64,86.803735
-71.0,72,87.043288
-61.0,62,87.241591
-69.0,70,87.646944
-62.0,63,87.858061
-63.0,64,88.069684
-71.0,72,88.307905
-63.0,64,88.520266
-106.0,107,88.873308
-84.0,85,89.149236
-62.0,63,89.524468
-61.0,62,89.721572
-70.0,71,89.951368
-63.0,64,90.159088
-61.0,62,90.365886
-61.0,62,90.564488
-70.0,71,90.803233
-84.0,85,91.087824
-70.0,71,91.495798
-62.0,63,91.705421
-66.0,67,91.929174
-62.0,63,92.140104
-87.0,88,92.431473
-93.0,94,92.744709
-64.0,65,92.966869
-70.0,71,93.374682
-62.0,63,93.588988
-62.0,63,93.79531
-62.0,63,94.009531
-75.0,76,94.259289
-71.0,72,94.49712
-71.0,72,94.738296
-62.0,63,95.116461
-61.0,62,95.319747
-62.0,63,95.525285
-62.0,63,95.733027
-62.0,63,95.940773
-86.0,87,96.230218
-63.0,64,96.443335
-64.0,65,96.657256
-63.0,64,97.038829
-62.0,63,97.24763
-75.0,76,97.542563
-63.0,64,97.793078
-76.0,77,98.045496
-63.0,64,98.25749
-63.0,64,98.469642
-71.0,72,98.8766
-63.0,64,99.087732
-72.0,73,99.345683
-62.0,63,99.555561
-70.0,71,99.79722
-85.0,86,100.079532
-62.0,63,100.290349
-71.0,72,100.530047
-78.0,79,100.959168
-93.0,94,101.264851
-87.0,88,101.560772
-61.0,62,101.76514
-61.0,62,101.970131
-62.0,63,102.178742
-62.0,63,102.386643
-63.0,64,102.764192
-62.0,63,102.97751
-61.0,62,103.179143
-63.0,64,103.384087
-87.0,88,103.672346
-61.0,62,103.873346
-62.0,63,104.082181
-61.0,62,104.458983
-62.0,63,104.668358
-61.0,62,104.872002
-63.0,64,105.083195
-62.0,63,105.29639
-96.0,97,105.620709
-104.0,105,105.964466
-62.0,63,106.344118
-144.0,145,106.828941
-62.0,63,107.037186
-62.0,63,107.24319
-62.0,63,107.44996
-62.0,63,107.65395
-62.0,63,107.859221
-62.0,63,108.23159
-62.0,63,108.468906
-60.0,61,108.67136
-75.0,76,108.930874
-62.0,63,109.168031
-63.0,64,109.384476
-62.0,63,109.59321
-62.0,63,109.800043
-63.0,64,110.182717
-62.0,63,110.389613
-62.0,63,110.598096
-61.0,62,110.803525
-71.0,72,111.042245
-62.0,63,111.255577
-62.0,63,111.464027
-85.0,86,111.744278
-62.0,63,112.121342
-64.0,65,112.33262
-62.0,63,112.538484
-62.0,63,112.74218
-62.0,63,112.9491
-62.0,63,113.155393
-62.0,63,113.359669
-62.0,63,113.565545
-62.0,63,113.942436
-62.0,63,114.160139
-62.0,63,114.368352
-87.0,88,114.653084
-62.0,63,114.860451
-61.0,62,115.063051
-85.0,86,115.346002
-63.0,64,115.7254
-62.0,63,115.935585
-71.0,72,116.171742
-61.0,62,116.381415
-63.0,64,116.591836
-79.0,80,116.848705
-61.0,62,117.052023
-62.0,63,117.265503
-61.0,62,117.643814
-69.0,70,117.874009
-61.0,62,118.084339
-62.0,63,118.293072
-62.0,63,118.552637
-62.0,63,118.787243
-63.0,64,119.001416
-72.0,73,119.240112
-72.0,73,119.6622
-61.0,62,119.867976
-61.0,62,120.076468
-62.0,63,120.28618
-63.0,64,120.497293
-63.0,64,120.70699
-62.0,63,120.915265
-63.0,64,121.124316
-63.0,64,121.505511
-62.0,63,121.712978
-62.0,63,121.919984
-63.0,64,122.131087
-106.0,107,122.489105
-63.0,64,122.705353
-61.0,62,122.910442
-63.0,64,123.291483
-62.0,63,123.5026
-124.0,125,123.912442
-62.0,63,124.113379
-62.0,63,124.320507
-63.0,64,124.531522
-61.0,62,124.73818
-59.0,60,125.104479
-61.0,62,125.310857
-63.0,64,125.523691
-70.0,71,125.759844
-61.0,62,125.961943
-63.0,64,126.170383
-63.0,64,126.384595
-62.0,63,126.593812
-61.0,62,126.965827
-60.0,61,127.167986
-63.0,64,127.383872
-62.0,63,127.592556
-62.0,63,127.799014
-61.0,62,128.008482
-61.0,62,128.212002
-62.0,63,128.421727
-62.0,63,128.796748
-62.0,63,129.008981
-62.0,63,129.222375
-61.0,62,129.467646
-62.0,63,129.714585
-63.0,64,129.939069
-61.0,62,130.145594
-63.0,64,130.356242
-62.0,63,130.56348
-62.0,63,130.939252
-79.0,80,131.205605
-61.0,62,131.411489
-62.0,63,131.617694
-69.0,70,131.850209
-70.0,71,132.085198
-63.0,64,132.297982
-63.0,64,132.678444
-62.0,63,132.885599
-61.0,62,133.087754
-63.0,64,133.300111
-62.0,63,133.502898
-62.0,63,133.712184
-62.0,63,133.920203
-62.0,63,134.128301
-63.0,64,134.509337
-61.0,62,134.711821
-62.0,63,134.916237
-83.0,84,135.186466
-63.0,64,135.399091
-82.0,83,135.667606
-87.0,88,135.953298
-62.0,63,136.332551
-61.0,62,136.544684
-62.0,63,136.759682
-86.0,87,137.055012
-95.0,96,137.386411
-62.0,63,137.597911
-62.0,63,137.819189
-62.0,63,138.026648
-62.0,63,138.413601
-61.0,62,138.625904
-62.0,63,138.836443
-61.0,62,139.057088
-63.0,64,139.278857
-61.0,62,139.496818
-62.0,63,139.712648
-61.0,62,139.928522
-158.0,159,140.710715
-62.0,63,140.923995
-61.0,62,141.132749
-62.0,63,141.344649
-63.0,64,141.554115
-62.0,63,141.758791
-62.0,63,142.137963
-62.0,63,142.349158
-62.0,63,142.562335
-71.0,72,142.798227
-60.0,61,142.996003
-91.0,92,143.296072
-62.0,63,143.506166
-62.0,63,143.712176
-62.0,63,144.086462
-61.0,62,144.29194
-70.0,71,144.521291
-61.0,62,144.723975
-63.0,64,144.933484
-62.0,63,145.13826
-62.0,63,145.346002
-62.0,63,145.550249
-62.0,63,145.92169
-62.0,63,146.123459
-61.0,62,146.328741
-62.0,63,146.537004
-62.0,63,146.742134
-70.0,71,146.970792
-62.0,63,147.174322
-61.0,62,147.375733
-62.0,63,147.753461
-62.0,63,147.959092
-62.0,63,148.160744
-62.0,63,148.365261
-62.0,63,148.572647
-62.0,63,148.773053
-61.0,62,148.978149
-61.0,62,149.178725
-61.0,62,149.548787
-72.0,73,149.78687
-62.0,63,149.990841
-62.0,63,150.198593
-63.0,64,150.415094
-61.0,62,150.6312
-63.0,64,150.845317
-127.0,128,151.471909
-62.0,63,151.722163
-62.0,63,151.929397
-61.0,62,152.132687
