#{"t_start": 1545883371.748116, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.77278
-500.0,500,4.740177
-456.0,457,6.413343
-304.0,305,7.613258
-259.0,260,8.475673
-192.0,193,9.270052
-185.0,186,9.881083
-169.0,170,10.612175
-125.0,126,11.062627
-144.0,145,11.544679
-176.0,177,12.132881
-109.0,110,12.711936
-129.0,130,13.18959
-100.0,101,13.521899
-112.0,113,13.891069
-102.0,103,14.229689
-123.0,124,14.810387
-106.0,107,15.160565
-128.0,129,15.584344
-120.0,121,15.977293
-110.0,111,16.502985
-94.0,95,16.818765
-81.0,82,17.082491
-91.0,92,17.3808
-105.0,106,17.733801
-97.0,98,18.236154
-115.0,116,18.618745
-112.0,113,18.991697
-90.0,91,19.2953
-99.0,100,19.628174
-133.0,134,20.252429
-98.0,99,20.599692
-105.0,106,20.996143
-82.0,83,21.277847
-106.0,107,21.637435
-83.0,84,22.193007
-106.0,107,22.638429
-79.0,80,22.956682
-98.0,99,23.575453
-115.0,116,24.23563
-116.0,117,25.019855
-101.0,102,25.584661
-93.0,94,25.978521
-116.0,117,26.378864
-94.0,95,26.69936
-91.0,92,27.185056
-114.0,115,27.585999
-84.0,85,27.900479
-92.0,93,28.211876
-90.0,91,28.526466
-86.0,87,28.821748
-96.0,97,29.330472
-88.0,89,29.627111
-97.0,98,29.946364
-82.0,83,30.231408
-87.0,88,30.542531
-102.0,103,31.078601
-114.0,115,31.466633
-84.0,85,31.761233
-87.0,88,32.057607
-94.0,95,32.382813
-82.0,83,32.660435
-102.0,103,33.176326
-108.0,109,33.537321
-74.0,75,33.824324
-112.0,113,34.204687
-98.0,99,34.564418
-94.0,95,35.04492
-102.0,103,35.382983
-88.0,89,35.680051
-83.0,84,35.955163
-91.0,92,36.260599
-77.0,78,36.680376
-79.0,80,36.951162
-85.0,86,37.241799
-81.0,82,37.52039
-77.0,78,37.782661
-94.0,95,38.097458
-95.0,96,38.588721
-77.0,78,38.849696
-303.0,304,39.864388
-65.0,66,40.081547
-81.0,82,40.517598
-77.0,78,40.776182
-92.0,93,41.084073
-63.0,64,41.297685
-92.0,93,41.606733
-74.0,75,41.852626
-75.0,76,42.268559
-86.0,87,42.558809
-102.0,103,42.901639
-78.0,79,43.160786
-73.0,74,43.40257
-73.0,74,43.668365
-78.0,79,43.973327
-102.0,103,44.518219
-72.0,73,44.768253
-78.0,79,45.031998
-106.0,107,45.390073
-72.0,73,45.640085
-89.0,90,45.944431
-80.0,81,46.387202
-76.0,77,46.646127
-63.0,64,46.851105
-75.0,76,47.099571
-76.0,77,47.356446
-61.0,62,47.565658
-81.0,82,48.002976
-62.0,63,48.208575
-76.0,77,48.461188
-92.0,93,48.772825
-76.0,77,49.03048
-90.0,91,49.320078
-71.0,72,49.551075
-61.0,62,49.935934
-86.0,87,50.231554
-72.0,73,50.47471
-112.0,113,50.850115
-72.0,73,51.086968
-68.0,69,51.315628
-98.0,99,51.808988
-71.0,72,52.046834
-76.0,77,52.298018
-63.0,64,52.505585
-131.0,132,52.94721
-70.0,71,53.177159
-70.0,71,53.588866
-71.0,72,53.823193
-78.0,79,54.085033
-64.0,65,54.300877
-76.0,77,54.558845
-78.0,79,54.871678
-88.0,89,55.194325
-70.0,71,55.598562
-72.0,73,55.841439
-77.0,78,56.094833
-65.0,66,56.311507
-169.0,170,56.873626
-63.0,64,57.082821
-62.0,63,57.459599
-85.0,86,57.744446
-70.0,71,57.975847
-70.0,71,58.207864
-70.0,71,58.435642
-72.0,73,58.676336
-87.0,88,58.960632
-74.0,75,59.373813
-83.0,84,59.655321
-68.0,69,59.886229
-74.0,75,60.130852
-70.0,71,60.36646
-63.0,64,60.580098
-61.0,62,60.783139
-105.0,106,61.296322
-71.0,72,61.526931
-74.0,75,61.770341
-70.0,71,62.009939
-78.0,79,62.281069
-64.0,65,62.497889
-121.0,122,63.075769
-72.0,73,63.322251
-61.0,62,63.522728
-94.0,95,63.847703
-94.0,95,64.165896
-62.0,63,64.373912
-72.0,73,64.620612
-63.0,64,65.006277
-83.0,84,65.284937
-63.0,64,65.500817
-61.0,62,65.752302
-87.0,88,66.10809
-70.0,71,66.352652
-74.0,75,66.59894
-63.0,64,66.976301
