#{"t_start": 1545883371.8374527, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.683652
-500.0,500,4.651143
-319.0,320,5.878214
-262.0,263,6.915392
-198.0,199,7.591022
-234.0,235,8.369417
-194.0,195,9.17053
-181.0,182,9.768193
-166.0,167,10.486771
-170.0,171,11.093012
-151.0,152,11.599163
-150.0,151,12.098048
-211.0,212,13.059784
-112.0,113,13.433545
-160.0,161,13.959284
-123.0,124,14.53907
-133.0,134,14.980316
-138.0,139,15.435252
-108.0,109,15.792459
-114.0,115,16.328246
-122.0,123,16.736466
-96.0,97,17.049236
-106.0,107,17.395808
-111.0,112,17.769308
-124.0,125,18.361184
-111.0,112,18.735201
-100.0,101,19.062065
-96.0,97,19.387166
-113.0,114,19.948819
-122.0,123,20.369181
-95.0,96,20.709028
-93.0,94,21.053849
-101.0,102,21.395697
-119.0,120,22.048885
-107.0,108,22.517107
-118.0,119,23.042091
-111.0,112,23.822577
-157.0,158,24.760909
-110.0,111,25.378516
-125.0,126,25.922531
-89.0,90,26.229393
-70.0,71,26.470162
-106.0,107,27.007541
-133.0,134,27.469603
-79.0,80,27.770228
-105.0,106,28.126114
-91.0,92,28.444184
-85.0,86,28.735052
-131.0,132,29.364298
-87.0,88,29.654318
-90.0,91,29.959848
-90.0,91,30.272102
-88.0,89,30.582117
-80.0,81,31.03925
-75.0,76,31.298351
-97.0,98,31.63674
-84.0,85,31.92202
-89.0,90,32.231169
-132.0,133,32.852581
-87.0,88,33.141836
-85.0,86,33.425967
-78.0,79,33.72583
-115.0,116,34.115264
-94.0,95,34.460416
-74.0,75,34.877245
-77.0,78,35.132683
-92.0,93,35.441525
-82.0,83,35.71554
-86.0,87,36.000375
-81.0,82,36.270878
-80.0,81,36.706141
-85.0,86,36.998143
-105.0,106,37.359971
-92.0,93,37.670635
-88.0,89,37.964815
-74.0,75,38.210318
-77.0,78,38.648018
-136.0,137,39.101858
-94.0,95,39.417096
-83.0,84,39.702962
-75.0,76,39.954711
-91.0,92,40.422772
-92.0,93,40.728719
-88.0,89,41.025163
-91.0,92,41.329346
-74.0,75,41.576978
-62.0,63,41.78815
-83.0,84,42.229817
-76.0,77,42.485733
-64.0,65,42.704197
-76.0,77,42.956253
-103.0,104,43.295997
-81.0,82,43.591091
-77.0,78,43.891654
-75.0,76,44.345524
-76.0,77,44.609546
-69.0,70,44.844
-74.0,75,45.093804
-70.0,71,45.331523
-73.0,74,45.583648
-85.0,86,46.049599
-71.0,72,46.288153
-117.0,118,46.677166
-107.0,108,47.029909
-80.0,81,47.301757
-86.0,87,47.590734
-205.0,206,48.434232
-77.0,78,48.697859
-75.0,76,48.951468
-104.0,105,49.286024
-77.0,78,49.539247
-70.0,71,49.952805
-71.0,72,50.199048
-87.0,88,50.490377
-74.0,75,50.739568
-70.0,71,50.972379
-84.0,85,51.252198
-87.0,88,51.711201
-79.0,80,51.973613
-70.0,71,52.206257
-107.0,108,52.558477
-71.0,72,52.800668
-70.0,71,53.033526
-64.0,65,53.249341
-83.0,84,53.699314
-73.0,74,53.942944
-101.0,102,54.280149
-70.0,71,54.529067
-86.0,87,54.871839
-70.0,71,55.122828
-97.0,98,55.617696
-94.0,95,55.927906
-71.0,72,56.162688
-71.0,72,56.398839
-70.0,71,56.635445
-71.0,72,56.8758
-61.0,62,57.075613
-77.0,78,57.505308
-75.0,76,57.753053
-70.0,71,57.986009
-70.0,71,58.214728
-74.0,75,58.456482
-75.0,76,58.707624
-70.0,71,58.936486
-72.0,73,59.344406
-69.0,70,59.579213
-62.0,63,59.78908
-71.0,72,60.026239
-62.0,63,60.23275
-71.0,72,60.472986
-71.0,72,60.711236
-74.0,75,61.12265
-63.0,64,61.331161
-85.0,86,61.608363
-73.0,74,61.85171
-86.0,87,62.149993
-73.0,74,62.39908
-90.0,91,62.872771
-62.0,63,63.084561
-102.0,103,63.424557
-70.0,71,63.671129
-63.0,64,63.882347
-72.0,73,64.127571
-97.0,98,64.448842
-62.0,63,64.839202
-71.0,72,65.075603
-108.0,109,65.442571
-72.0,73,65.740678
-88.0,89,66.094736
-72.0,73,66.339052
-63.0,64,66.549963
-71.0,72,66.953342
-74.0,75,67.202359
-98.0,99,67.530367
-72.0,73,67.772064
-70.0,71,68.016337
-71.0,72,68.265678
-63.0,64,68.655403
-70.0,71,68.889968
-84.0,85,69.175234
-71.0,72,69.405823
-72.0,73,69.649801
-69.0,70,69.879184
-71.0,72,70.112023
-72.0,73,70.519452
-97.0,98,70.843714
-63.0,64,71.047764
-72.0,73,71.291299
-64.0,65,71.501761
-83.0,84,71.777129
-78.0,79,72.044663
-62.0,63,72.436297
-70.0,71,72.689933
-70.0,71,72.930085
-85.0,86,73.231789
-70.0,71,73.483539
-71.0,72,73.733148
-69.0,70,73.970786
-64.0,65,74.371066
-95.0,96,74.707083
-63.0,64,74.932113
-101.0,102,75.275436
-63.0,64,75.500126
-71.0,72,75.757529
-62.0,63,75.97485
-69.0,70,76.390148
-69.0,70,76.662797
-77.0,78,76.94059
-90.0,91,77.295194
-70.0,71,77.56006
-101.0,102,77.922322
-96.0,97,78.437894
-63.0,64,78.654559
-83.0,84,78.940221
-70.0,71,79.183516
-70.0,71,79.432772
-77.0,78,79.710967
-70.0,71,79.954684
-118.0,119,80.535797
-71.0,72,80.780742
-71.0,72,81.020376
-87.0,88,81.309931
-87.0,88,81.601349
-61.0,62,81.804337
-62.0,63,82.182731
-71.0,72,82.422294
-71.0,72,82.664344
-70.0,71,82.901372
-64.0,65,83.113081
-62.0,63,83.318749
-63.0,64,83.526509
-61.0,62,83.731669
-70.0,71,84.134965
-70.0,71,84.367816
-69.0,70,84.5996
-69.0,70,84.828023
-62.0,63,85.038211
-69.0,70,85.270161
-63.0,64,85.484539
-62.0,63,85.870745
-64.0,65,86.083108
-84.0,85,86.366773
-64.0,65,86.594415
-71.0,72,86.897109
-70.0,71,87.133518
-85.0,86,87.412299
-62.0,63,87.790016
-90.0,91,88.097396
-196.0,197,88.749976
-70.0,71,88.982958
-71.0,72,89.219904
-61.0,62,89.421516
-62.0,63,89.793036
-70.0,71,90.022606
-73.0,74,90.262127
-93.0,94,90.571374
-93.0,94,90.876569
-71.0,72,91.118591
-63.0,64,91.502507
-61.0,62,91.711296
-71.0,72,91.951556
-63.0,64,92.165335
-63.0,64,92.379252
-61.0,62,92.584949
-62.0,63,92.790521
-64.0,65,93.012576
-107.0,108,93.545654
-71.0,72,93.790953
-86.0,87,94.079176
-86.0,87,94.371114
-62.0,63,94.579123
-62.0,63,94.785149
-62.0,63,94.99874
-89.0,90,95.461764
-61.0,62,95.665143
-63.0,64,95.875945
-62.0,63,96.0832
-70.0,71,96.316751
-71.0,72,96.560322
-94.0,95,96.873407
-71.0,72,97.280917
-94.0,95,97.61404
-62.0,63,97.86484
-62.0,63,98.093616
-83.0,84,98.369517
-62.0,63,98.579641
-84.0,85,98.860212
-78.0,79,99.289999
-70.0,71,99.541888
-63.0,64,99.754609
-63.0,64,99.972184
-63.0,64,100.184191
-88.0,89,100.477342
-61.0,62,100.686401
-112.0,113,101.229101
-63.0,64,101.434847
-63.0,64,101.648035
-62.0,63,101.858888
-62.0,63,102.06521
-102.0,103,102.407416
-63.0,64,102.620672
-61.0,62,102.989267
-87.0,88,103.283558
-86.0,87,103.564477
-62.0,63,103.771297
-61.0,62,103.972153
-62.0,63,104.178646
-123.0,124,104.761986
-71.0,72,105.000432
-62.0,63,105.206334
-63.0,64,105.420512
-110.0,111,105.793989
-63.0,64,106.003353
-63.0,64,106.211469
-63.0,64,106.596801
-60.0,61,106.800709
-62.0,63,107.011115
-115.0,116,107.393789
-62.0,63,107.598517
-71.0,72,107.834307
-62.0,63,108.038462
-71.0,72,108.440618
-62.0,63,108.677745
-62.0,63,108.886711
-61.0,62,109.098268
-62.0,63,109.337245
-62.0,63,109.551302
-61.0,62,109.757088
-62.0,63,109.963719
-62.0,63,110.340738
-62.0,63,110.550006
-61.0,62,110.754925
-63.0,64,110.967512
-62.0,63,111.17619
-61.0,62,111.380581
-61.0,62,111.592742
-62.0,63,111.797656
-62.0,63,112.003404
-62.0,63,112.379312
-62.0,63,112.585231
-63.0,64,112.793886
-61.0,62,112.994238
-61.0,62,113.198434
-62.0,63,113.404304
-61.0,62,113.604333
-63.0,64,113.8122
-132.0,133,114.433128
-71.0,72,114.66877
-72.0,73,114.904131
-63.0,64,115.115893
-70.0,71,115.346412
-63.0,64,115.558597
-62.0,63,115.934454
-62.0,63,116.144463
-60.0,61,116.343995
-62.0,63,116.557853
-62.0,63,116.765455
-63.0,64,116.973074
-62.0,63,117.175281
-88.0,89,117.474622
-62.0,63,117.856923
-62.0,63,118.063699
-62.0,63,118.276942
-61.0,62,118.480097
-62.0,63,118.731378
-79.0,80,119.034388
-62.0,63,119.243016
-72.0,73,119.482924
-62.0,63,119.871302
-61.0,62,120.077635
-61.0,62,120.286089
-62.0,63,120.494833
-61.0,62,120.699656
-62.0,63,120.906621
-72.0,73,121.147422
-62.0,63,121.35302
-61.0,62,121.727388
-61.0,62,121.931729
-104.0,105,122.276289
-62.0,63,122.490214
-62.0,63,122.698785
-63.0,64,122.914479
-62.0,63,123.123106
-62.0,63,123.501182
-62.0,63,123.711587
-63.0,64,123.922328
-62.0,63,124.127629
-63.0,64,124.331566
-62.0,63,124.539216
-63.0,64,124.75059
-63.0,64,124.964333
-62.0,63,125.339974
-62.0,63,125.549863
-61.0,62,125.755428
-81.0,82,126.028562
-61.0,62,126.229454
-62.0,63,126.433942
-62.0,63,126.647404
-62.0,63,126.856338
-62.0,63,127.232341
-60.0,61,127.432909
-62.0,63,127.64605
-62.0,63,127.851692
-61.0,62,128.05566
-61.0,62,128.266141
-62.0,63,128.473778
-62.0,63,128.682956
-63.0,64,129.064494
-62.0,63,129.27959
-62.0,63,129.488876
-62.0,63,129.751384
-60.0,61,129.987458
-83.0,84,130.267645
-61.0,62,130.472708
-61.0,62,130.677723
-62.0,63,131.053479
-62.0,63,131.261446
-61.0,62,131.466319
-61.0,62,131.67225
-62.0,63,131.880452
-62.0,63,132.088869
-62.0,63,132.297484
-62.0,63,132.507373
-63.0,64,132.8874
-62.0,63,133.093713
-62.0,63,133.299695
-62.0,63,133.509558
-62.0,63,133.711702
-62.0,63,133.921338
-61.0,62,134.12598
-62.0,63,134.335099
-62.0,63,134.711754
-62.0,63,134.917389
-62.0,63,135.121444
-61.0,62,135.321209
-62.0,63,135.530521
-95.0,96,135.841396
-61.0,62,136.04161
-62.0,63,136.2466
-63.0,64,136.635206
-62.0,63,136.847309
-62.0,63,137.064916
-62.0,63,137.277343
-62.0,63,137.498723
-62.0,63,137.708625
-61.0,62,137.924328
-62.0,63,138.138455
-62.0,63,138.521261
-62.0,63,138.73185
-61.0,62,138.945637
-62.0,63,139.165444
-62.0,63,139.383499
-62.0,63,139.606882
-61.0,62,139.820082
-62.0,63,140.039663
-103.0,104,140.572196
-62.0,63,140.826877
-62.0,63,141.064933
-61.0,62,141.269216
-62.0,63,141.482613
-61.0,62,141.691087
-62.0,63,141.892791
-62.0,63,142.10357
-62.0,63,142.479422
-61.0,62,142.69006
-78.0,79,142.952545
-61.0,62,143.152494
-62.0,63,143.3588
-61.0,62,143.560166
-61.0,62,143.768181
-63.0,64,143.977087
-62.0,63,144.353007
-61.0,62,144.55698
-61.0,62,144.756891
-62.0,63,144.962526
-62.0,63,145.167822
-61.0,62,145.369846
-61.0,62,145.574756
-62.0,63,145.777806
-62.0,63,146.149849
-62.0,63,146.351399
-62.0,63,146.561178
-62.0,63,146.768897
-62.0,63,146.974088
-71.0,72,147.205406
-70.0,71,147.434063
-71.0,72,147.669852
-63.0,64,148.050934
-63.0,64,148.256928
-62.0,63,148.45963
-63.0,64,148.666649
-62.0,63,148.873518
-62.0,63,149.078063
-63.0,64,149.286716
-62.0,63,149.487427
-61.0,62,149.860418
-62.0,63,150.067028
-62.0,63,150.271582
-62.0,63,150.481242
-63.0,64,150.696647
-62.0,63,150.918778
-62.0,63,151.128277
-62.0,63,151.348394
-61.0,62,151.75567
-62.0,63,151.991676
-61.0,62,152.197693
-63.0,64,152.409342
-61.0,62,152.612176
-62.0,63,152.816416
-61.0,62,153.022325
-62.0,63,153.229196
-62.0,63,153.609162
-62.0,63,153.815463
-63.0,64,154.030947
-61.0,62,154.235332
-62.0,63,154.439827
-62.0,63,154.650314
-62.0,63,154.864482
-61.0,62,155.069814
-63.0,64,155.45317
-63.0,64,155.668666
-62.0,63,155.877852
-61.0,62,156.086441
-63.0,64,156.303056
-61.0,62,156.512437
-63.0,64,156.733021
-62.0,63,156.940176
-62.0,63,157.32384
-61.0,62,157.54765
-62.0,63,157.760362
-62.0,63,157.966601
-59.0,60,158.161916
-62.0,63,158.369252
-62.0,63,158.576567
-62.0,63,158.787638
-61.0,62,159.160884
-63.0,64,159.374531
-63.0,64,159.590551
-62.0,63,159.798623
-62.0,63,160.005985
-62.0,63,160.215025
-61.0,62,160.413153
-61.0,62,160.617628
-63.0,64,160.826437
-62.0,63,161.205348
-61.0,62,161.406535
-63.0,64,161.620821
-63.0,64,161.832613
-61.0,62,162.035122
-63.0,64,162.242873
-62.0,63,162.45293
-62.0,63,162.699496
-61.0,62,163.089394
-61.0,62,163.302041
-61.0,62,163.5092
-102.0,103,163.852486
-61.0,62,164.060187
-61.0,62,164.264365
-61.0,62,164.469267
-62.0,63,164.847168
-63.0,64,165.054541
-62.0,63,165.262989
-60.0,61,165.465026
-62.0,63,165.672234
-63.0,64,165.881002
-62.0,63,166.091447
-61.0,62,166.298915
-62.0,63,166.689592
-61.0,62,166.896785
-62.0,63,167.103363
-61.0,62,167.305678
-61.0,62,167.515171
-61.0,62,167.722345
-62.0,63,167.93013
-62.0,63,168.142611
-62.0,63,168.353946
-62.0,63,168.739612
-60.0,61,168.943034
-61.0,62,169.1487
-61.0,62,169.352413
-62.0,63,169.567398
-63.0,64,169.779074
-62.0,63,169.98562
-63.0,64,170.193704
-63.0,64,170.574401
-62.0,63,170.783049
-61.0,62,170.990229
-62.0,63,171.200779
-61.0,62,171.400841
-63.0,64,171.614203
-62.0,63,171.826101
-61.0,62,172.029826
-62.0,63,172.406449
-62.0,63,172.6143
-62.0,63,172.829787
-62.0,63,173.042566
-63.0,64,173.254909
-61.0,62,173.45742
-62.0,63,173.707691
-63.0,64,173.960898
-62.0,63,174.346995
