#{"t_start": 1545678019.9177988, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
38.104503,40,2.028232
47.28228,48,2.224358
40.004661,49,2.424078
37.260341,42,2.59287
51.431339,56,2.82158
38.972805,41,2.985485
37.499034,40,3.146926
39.598766,46,3.333288
38.439359,45,3.517262
39.696152,46,3.704998
36.320006,49,3.900332
64.415507,57,4.440322
35.254525,41,4.618207
41.486964,44,4.797324
41.966538,42,4.968077
36.406739,40,5.130739
42.200779,48,5.326187
63.563984,69,5.607687
87.888113,70,5.894104
76.464751,70,6.183851
56.201087,70,6.631419
40.708763,46,6.816422
35.933315,43,6.993891
43.144291,48,7.192751
48.125594,46,7.386419
37.827011,47,7.584052
52.034601,51,7.793858
34.155772,38,7.95475
37.706091,42,8.132693
59.974887,55,8.361606
39.86935,48,8.558021
38.731285,42,8.894601
47.284513,48,9.092494
42.128162,42,9.26834
56.838714,56,9.49739
37.359128,47,9.691199
34.490353,44,9.874396
39.853706,40,10.037308
40.704858,42,10.217421
40.890773,59,10.461956
45.901861,43,10.637472
35.361531,45,10.820701
49.777338,53,11.201912
41.618343,48,11.403598
50.965569,49,11.60864
43.592337,45,11.790968
37.080218,42,11.967302
39.831462,46,12.164667
34.888535,40,12.331185
40.870924,42,12.507743
62.558985,68,12.787302
45.188122,45,12.974395
56.398159,52,13.186967
43.077637,47,13.543502
40.205304,45,13.733027
36.335253,41,13.903956
43.810775,45,14.090199
38.246871,42,14.263522
37.408356,43,14.444171
34.402019,41,14.621965
61.823014,53,14.839762
50.558768,47,15.031916
41.858366,45,15.214189
55.743166,49,15.415935
40.711368,45,15.756742
59.460192,56,15.991133
38.279179,42,16.164754
52.010891,52,16.378559
62.710075,67,16.662224
52.956209,51,16.867323
36.339491,41,17.035554
81.486311,65,17.298912
39.218197,52,17.513333
43.422981,48,17.711321
46.464718,56,18.101433
54.582809,69,18.385984
68.592002,61,18.643411
40.056605,43,18.823159
55.780055,54,19.045351
37.428919,44,19.22929
