#{"t_start": 1545678021.0927906, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
36.362444,41,0.857986
35.04141,43,1.034432
47.55405,55,1.257569
46.649337,47,1.446968
38.881554,47,1.638505
44.680243,47,1.82706
41.021656,48,2.020998
49.913865,58,2.257821
41.68814,51,2.466667
35.946507,38,2.618643
53.703902,66,3.183778
44.284144,45,3.384233
40.000739,59,3.626596
42.491858,47,3.818471
35.134457,44,3.996421
47.492297,53,4.212437
31.191358,38,4.368301
42.167957,43,4.544333
40.018433,44,4.724719
42.424038,48,4.922678
64.570315,62,5.177579
36.426361,50,5.540617
43.821183,49,5.740861
68.463735,67,6.018682
39.541967,45,6.207
45.985362,51,6.421346
37.685996,45,6.605729
42.282472,45,6.796875
48.118382,45,6.987569
49.555266,49,7.191284
40.190227,42,7.363228
35.938839,41,7.695271
49.101446,47,7.889325
33.713268,40,8.056997
39.684534,40,8.220118
38.519492,44,8.402442
43.741063,48,8.599153
108.247716,85,8.950042
44.335104,47,9.149566
44.232433,47,9.343153
38.887426,49,9.544027
79.326352,65,9.973252
37.589086,42,10.148099
56.885733,61,10.403915
40.93639,43,10.578582
46.453692,46,10.771879
42.984341,53,10.997808
89.828392,72,11.300295
36.947509,47,11.493613
41.182837,43,11.670418
37.093509,39,11.832091
58.754128,66,12.265116
38.588624,43,12.444855
45.661464,54,12.671262
51.787059,53,12.891699
61.944377,76,13.203666
36.111418,42,13.390937
44.312027,46,13.57902
39.102887,42,13.751792
40.650713,43,13.92564
42.693935,60,14.170668
127.953598,113,14.796004
37.642222,44,14.977607
45.413217,51,15.186775
45.365706,48,15.392563
43.206424,46,15.580258
38.295142,54,15.799223
35.918592,41,15.965922
79.915699,67,16.239806
35.612289,41,16.407343
41.753856,43,16.585995
88.110932,69,17.029417
46.004533,50,17.23651
47.200146,48,17.43884
39.083662,46,17.632163
84.903916,63,17.89071
44.056619,47,18.088357
84.475307,89,18.459362
103.115254,87,18.819515
48.229674,52,19.193079
74.675292,62,19.444646
42.487082,46,19.63396
53.768206,53,19.849985
44.302032,55,20.079309
120.642263,81,20.408964
38.132358,42,20.577931
61.66426,61,20.826573
112.274076,78,21.308553
58.01534,52,21.520855
250.684272,151,22.148607
69.102673,61,22.403138
57.125723,56,22.629651
42.379455,63,22.89103
85.988911,68,23.167876
47.288446,57,23.575265
41.361383,42,23.746576
121.695248,92,24.116547
55.940369,57,24.362134
94.800496,72,24.655241
41.636249,41,24.823434
142.586123,92,25.200768
75.22117,66,25.473287
143.568923,103,26.055449
51.863711,50,26.263378
54.482696,50,26.466866
59.373241,55,26.690507
75.476523,67,26.963978
87.198439,72,27.263931
99.541088,69,27.553628
79.453543,69,27.835224
71.855623,61,28.243812
54.382962,48,28.439994
78.761069,63,28.698058
70.135913,59,28.939675
55.599073,51,29.147376
78.919309,65,29.409071
67.118317,71,29.700228
59.413423,56,29.928822
66.912027,60,30.173977
74.361673,63,30.601618
58.580945,51,30.809572
66.807674,66,31.079373
73.241658,62,31.333719
73.061908,57,31.566176
