#{"t_start": 1545747147.2494829, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
7.480447,28,75.14352
27.239007,28,75.257976
5.69197,8,75.290785
13.729356,22,75.385176
14.957423,23,75.480928
12.991293,17,75.555989
6.083709,12,75.606068
9.346416,12,75.65762
20.51365,19,75.736596
5.529601,9,75.774581
33.524924,35,75.920705
12.454301,14,75.98156
22.497253,24,76.079122
16.57896,20,76.161698
8.801314,16,76.229078
14.190705,16,76.296298
8.678798,12,76.346484
13.386204,16,76.414482
7.137288,13,76.471494
14.241743,29,76.593274
15.559083,22,76.688576
6.741925,10,76.731906
11.75832,23,76.83111
10.637112,12,76.88348
9.874476,12,76.93364
6.3837,13,76.988929
8.093817,11,77.034679
13.435006,24,77.134621
8.507735,16,77.201571
13.369346,29,77.322869
14.921501,19,77.403602
33.455122,28,77.524529
8.681446,24,77.629244
11.779083,24,77.730666
14.418127,27,77.847245
37.123073,53,78.073305
30.262461,32,78.210647
10.479979,12,78.262132
10.734063,17,78.332665
8.93742,16,78.398954
18.615124,17,78.471812
11.701871,20,78.55526
9.795088,13,78.609031
13.989792,17,78.682774
5.575596,9,78.72322
9.529962,12,78.772773
8.201173,12,78.821364
32.612514,27,78.935622
10.85559,21,79.026554
30.789742,46,79.224401
12.12311,22,79.318568
12.902103,17,79.391012
15.373164,16,79.4572
9.794763,15,79.520924
15.790126,23,79.618283
9.254916,12,79.669198
13.240087,19,79.749795
19.777775,19,79.832354
17.559302,21,79.92138
6.209665,9,79.95978
10.550142,14,80.018997
8.993849,11,80.065104
28.209556,25,80.17668
21.463844,21,80.264445
8.12622,15,80.329061
11.611502,20,80.41366
14.930388,17,80.486819
15.414608,17,80.560875
5.432234,11,80.609064
21.682708,37,80.771153
21.712603,22,80.866549
14.454852,30,80.996457
5.080789,10,81.039834
13.254526,14,81.102208
9.239943,11,81.151347
9.650658,12,81.202582
9.711455,18,81.280862
12.100386,13,81.338433
9.911652,27,81.457093
10.830229,12,81.508191
9.295412,16,81.576925
10.548094,13,81.633218
11.497905,13,81.689107
56.454301,46,81.889375
9.933765,25,81.999292
4.043369,11,82.045979
14.053206,22,82.13853
1.616124,17,82.210597
6.749336,10,82.253716
11.816057,38,82.417418
23.53907,22,82.510464
9.837079,13,82.56668
11.027994,12,82.616311
14.314029,19,82.696461
7.733096,10,82.737309
8.280284,23,82.837225
12.154348,17,82.908427
6.420337,8,82.942554
13.404009,31,83.077248
6.112017,18,83.164649
7.558775,13,83.219901
10.443646,14,83.280355
5.828606,21,83.369441
10.305359,20,83.455871
7.392622,10,83.498985
26.688866,33,83.645127
14.767669,18,83.723322
9.624218,18,213.88012
13.00014,21,213.971108
69.519635,54,214.204178
124.060494,73,214.514436
20.136815,20,214.598796
13.178543,14,214.658333
52.037611,52,214.883021
10.590998,15,214.946008
12.225282,14,215.005497
9.457275,15,215.071027
11.458607,14,215.131655
105.338609,59,215.388159
12.343262,15,215.4543
57.17317,42,215.633145
14.145107,14,215.693285
7.806652,16,215.761911
81.822578,66,216.045513
16.567601,24,216.150897
12.736358,14,216.208931
14.702338,17,216.281513
24.135273,24,216.386004
72.343563,43,216.5754
14.275518,14,216.63614
11.428773,20,216.723313
81.140329,48,216.929855
29.050008,30,217.057585
18.897179,26,217.170503
49.636529,30,217.296848
12.520258,13,217.353483
8.73218,26,217.46552
22.965639,19,217.546097
42.466913,47,217.747651
8.30304,11,217.794361
8.17488,13,217.850253
9.196966,21,217.939647
37.672061,33,218.084121
43.192644,35,218.233957
10.747086,21,218.324312
10.289787,24,218.425164
28.722588,29,218.551195
12.47034,14,218.609909
6.102666,10,218.653292
11.099567,34,218.80324
21.169698,20,218.889191
10.352205,15,218.953633
11.651561,16,219.02109
7.350124,9,219.05997
25.549678,25,219.166268
6.042862,9,219.20444
18.652664,23,219.302717
17.071354,19,219.385914
43.829891,32,219.52303
22.073563,20,219.608486
25.147695,28,219.727259
14.348225,15,219.791118
121.58656,63,220.058605
18.639876,21,220.149398
21.703849,20,220.233546
94.054822,74,220.543338
16.562552,16,220.611194
10.412205,13,220.66626
66.204491,39,220.830947
25.465852,20,220.912876
41.912289,32,221.046214
17.161754,19,221.126762
135.044829,76,221.445775
29.177605,25,221.550287
30.460498,28,221.66926
14.338132,19,221.751625
42.604653,36,221.90653
8.442611,11,221.95345
11.516023,13,222.01018
8.717203,16,222.080762
11.004403,13,222.136862
14.098378,18,222.214954
7.416672,15,222.279439
7.439345,11,222.327906
133.317871,82,275.506402
15.517583,19,275.585811
10.116309,21,275.702609
77.943599,51,275.921549
48.791184,34,276.064585
41.697018,35,276.213881
123.836792,68,276.508373
16.094312,32,276.642597
185.104946,86,277.000504
19.071351,18,277.075721
12.552857,17,277.14782
15.705496,16,277.216218
62.977746,53,277.436223
36.385608,29,277.559439
6.504206,9,277.597475
18.133473,18,277.672111
12.83077,14,277.730102
15.798515,16,277.796438
17.680957,24,277.896776
26.591101,21,277.984547
28.518424,23,278.083396
186.732698,110,278.55182
20.272868,32,278.686045
10.950901,13,278.740175
86.18418,55,278.974971
14.485361,15,279.038468
26.508994,23,279.139427
10.214711,14,279.196345
55.570609,39,279.362997
85.197719,50,279.577038
23.01039,29,279.701975
150.348406,100,280.124473
94.026773,54,280.352033
85.298638,59,280.5982
31.968857,35,280.744258
120.063236,75,281.054253
10.3266,14,281.113835
8.495023,11,281.16131
159.618508,75,281.476458
6.899982,13,281.530089
9.747401,15,281.591972
57.126617,39,281.754256
8.616217,11,281.799486
230.818292,101,282.225507
31.690659,25,282.329188
37.314536,35,282.475513
47.056995,40,282.644794
119.004441,73,282.950409
9.656586,12,283.000249
14.201393,20,283.085988
55.429547,41,283.273138
59.045515,43,283.45929
34.554437,25,283.568134
18.493015,21,283.65644
15.4789,21,283.744976
9.155236,11,283.789835
11.018791,27,283.900936
7.929105,18,283.974349
27.73716,33,284.112637
95.305196,65,337.130708
86.402044,58,337.371001
8.354339,10,337.411195
197.21615,91,337.791061
102.665558,58,338.031102
26.859782,22,338.120535
11.91601,18,338.196889
90.685727,52,338.413713
77.312817,46,338.605834
10.399333,13,338.659982
32.923831,26,338.76979
154.517315,83,339.118741
5.509597,9,339.155598
88.777741,50,339.367763
70.30939,67,339.655671
62.225318,37,339.813033
55.939448,33,339.949486
219.060111,99,340.364757
11.014776,13,340.419679
11.498221,13,340.47357
92.197034,62,340.73898
12.054062,16,340.80586
14.762911,16,340.873631
80.599742,46,341.067641
207.187912,91,341.449491
11.252216,19,341.529444
47.788204,33,341.668474
168.522427,84,342.019123
151.207294,75,342.333291
67.35964,48,342.533453
17.179619,16,342.600563
13.705123,26,342.710647
8.887756,12,342.762388
7.951712,10,342.804323
21.438725,28,342.92237
