#{"t_start": 1545747147.6062367, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
7.869574,16,74.738018
27.322075,29,74.855691
12.822826,14,74.91394
8.587826,16,74.982258
5.438127,13,75.036827
9.38459,26,75.146086
15.922439,18,75.222789
30.183287,38,75.383691
8.291985,22,75.476574
7.245031,12,75.527022
9.251212,17,75.599205
22.308117,28,75.713442
7.674888,10,75.753574
29.732921,25,75.859327
49.785926,41,76.031963
9.91034,14,76.092846
7.027192,10,76.135454
14.973645,34,76.278875
13.954234,21,76.37005
19.203859,29,76.496115
16.693357,18,76.57156
8.406157,13,76.626308
7.090705,17,76.697452
9.174994,13,76.752228
9.755468,11,76.797446
17.199527,31,76.928965
5.350596,9,76.965886
7.404227,10,77.00851
10.336645,12,77.058996
9.09526,11,77.106444
23.811488,24,77.210644
11.052349,15,77.276803
5.461821,20,77.361672
7.615308,14,77.420993
44.648351,36,77.576388
18.853316,25,77.681572
7.832992,14,77.742036
10.085031,13,77.797311
32.03166,26,77.908994
9.210791,11,77.954825
5.374855,9,77.992702
10.676364,20,78.075506
7.016191,12,78.126857
9.529536,15,78.18978
11.20205,24,78.291321
5.956739,10,78.333843
4.303911,11,78.382604
15.773369,23,78.476897
10.930095,14,78.535563
9.806006,29,78.661039
6.720371,9,78.699499
11.415932,16,78.768074
17.234093,20,78.854662
9.968193,21,78.944033
14.602729,21,79.033649
7.310144,14,79.091564
16.527836,18,79.167761
15.22883,17,79.240555
8.469072,18,79.31608
7.828902,10,79.359117
15.877816,20,79.444876
9.75079,13,79.500264
19.489324,20,79.585444
18.356355,32,79.720521
7.060285,16,79.793123
10.038281,12,79.844145
27.545348,24,79.9465
7.660555,16,80.01404
5.544913,10,80.056726
19.300191,17,80.129226
8.920933,11,80.176872
9.146289,11,80.226277
6.865006,10,80.270236
5.724557,15,80.335445
6.238598,14,80.396434
6.574897,13,80.451394
9.570093,21,80.544182
12.255662,23,80.643137
22.712455,24,80.749751
10.011517,13,80.806803
5.236919,9,80.845074
9.07324,11,80.893568
16.020645,18,80.971922
12.693527,14,81.032686
6.112663,19,81.11687
7.036428,14,81.176737
11.27368,13,81.231969
5.181779,13,81.289412
21.350953,21,81.379685
4.61713,9,81.417523
89.799144,60,81.680722
16.969495,23,81.777099
6.25873,13,81.832386
7.94396,11,81.878906
12.638507,18,81.957665
47.188387,34,82.103485
9.083098,12,82.153181
11.843498,24,82.254789
7.740266,16,82.321485
11.007114,17,82.392655
9.341081,13,82.448654
23.339024,25,82.555282
7.750922,25,82.666712
20.300292,21,82.757676
8.349809,12,82.817771
9.323609,20,82.901248
16.318297,20,82.985993
5.840885,8,83.020725
34.450077,32,83.159026
9.961391,16,83.228892
8.403599,10,83.273629
21.758161,21,83.366034
12.158171,19,213.52752
89.7686,49,213.737661
21.649782,32,213.877179
52.234382,40,214.046275
11.926335,40,214.216657
17.156126,19,214.29704
7.51394,14,214.356687
46.648772,28,214.47917
8.754968,13,214.534705
28.586293,29,214.656568
46.328446,29,214.783355
14.646706,16,214.853195
39.700622,37,215.01411
10.845392,14,215.074888
104.82429,58,215.323206
20.353072,29,215.448783
10.144435,13,215.505027
3.621239,7,215.534518
22.784532,25,215.642794
8.370352,11,215.688271
51.579487,56,215.928544
12.042133,15,215.993917
66.07816,46,216.196357
27.920267,29,216.321896
10.464163,12,216.373998
9.345703,11,216.422438
83.168489,57,216.666583
6.855026,15,216.729653
8.794823,16,216.79897
27.649054,33,216.939525
106.117825,62,217.206131
5.937717,12,217.25827
14.927152,16,217.326842
26.288294,27,217.441153
10.276762,14,217.502067
12.499258,15,217.565379
15.733642,19,217.647609
10.769771,18,217.726783
7.03671,14,217.786251
5.769359,9,217.825221
20.176024,23,217.923459
82.689707,59,218.175726
17.899008,17,218.248012
16.216432,23,218.349494
14.327856,19,218.432419
10.474897,12,218.484881
8.607709,10,218.52757
69.757151,45,218.719398
10.426966,12,218.771253
9.377437,14,218.8303
33.057803,27,218.945422
28.867199,29,219.073023
28.752761,32,219.208441
10.132993,19,219.289558
10.867939,14,219.349118
15.506129,20,219.433786
22.927095,26,219.543099
49.002769,39,219.709293
16.779344,20,219.797044
12.506091,24,219.897714
15.259382,16,219.962914
7.115695,13,220.019481
