#{"t_start": 1545747146.6387956, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
3.968616,21,75.726041
10.012595,14,75.782663
14.322671,16,75.849206
24.097384,21,75.938463
7.896235,31,76.066923
5.021206,19,76.148381
23.078594,21,76.237638
5.265617,9,76.275806
5.112619,11,76.323246
12.769565,16,76.390494
14.394943,15,76.453305
7.759815,13,76.506977
6.265529,11,76.553519
8.659677,13,76.609031
8.772983,11,76.653597
12.56682,15,76.713962
14.758482,20,76.798203
6.307885,10,76.840471
13.445946,17,76.911859
32.345915,33,77.052557
10.507719,19,77.132788
16.44988,26,77.242759
7.612538,11,77.290765
15.567681,18,77.368855
15.575712,21,77.459848
10.376861,12,77.510658
8.972478,14,77.569306
10.411387,17,77.641783
37.311897,39,77.803761
15.777514,17,77.875899
7.009922,22,77.968177
5.830604,11,78.014853
4.815314,13,78.070176
17.207558,28,78.191968
20.517313,26,78.304288
10.206867,13,78.359667
19.218761,17,78.43343
16.459184,18,78.510851
9.288902,12,78.561844
9.946788,13,78.616795
10.054394,21,78.705826
29.336249,38,78.868779
16.039748,18,78.944128
11.043747,13,78.997584
12.868775,19,79.078292
7.541531,16,79.144794
24.244066,23,79.242018
22.560742,29,79.367268
6.343323,9,79.403975
8.783599,13,79.457501
23.929944,24,79.559445
10.426141,13,79.615552
20.277038,20,79.701837
11.727382,20,79.790346
7.579432,15,79.852611
8.130475,10,79.895312
13.166079,17,79.967317
20.209103,22,80.059675
12.6716,37,80.21679
6.413013,8,80.251096
7.568122,9,80.288846
9.718063,12,80.339209
5.692486,9,80.379147
22.705001,22,80.473289
7.519478,12,80.523339
7.272529,10,80.566028
7.781307,12,80.616925
6.869769,9,80.654903
38.925397,54,80.889285
11.451569,14,80.948565
9.9026,14,81.008445
6.754575,23,81.106085
20.021256,24,81.210747
13.5616,16,81.282215
8.351697,11,81.329668
9.1471,11,81.377792
9.421002,14,81.437715
6.100172,10,81.48183
14.127193,21,81.573163
11.136812,23,81.672217
9.683253,11,81.722154
8.006019,11,81.771025
16.013343,20,81.857837
6.221107,11,81.90444
27.554796,25,82.013015
8.252012,12,82.06786
45.756516,44,82.257623
6.118944,9,82.29574
4.536681,11,82.343707
9.163849,11,82.390029
12.66192,23,82.492027
7.013859,9,82.533608
5.086806,8,82.568143
5.957545,9,82.606391
13.43045,23,82.703123
24.706729,27,82.817222
6.336065,8,82.851796
7.938744,10,82.893553
8.57096,12,82.946724
17.12169,24,83.04894
21.073233,19,83.129853
10.426604,14,83.190148
9.831556,17,83.260959
68.705071,56,83.49798
22.361706,25,83.607199
28.022968,27,83.726087
22.473037,25,83.840364
9.617357,15,83.903865
6.737434,18,83.980229
8.257641,14,84.040112
7.391279,10,84.083573
9.670348,12,84.135906
33.408119,30,84.270099
5.01094,9,84.309255
8.479315,17,84.380565
6.631664,15,214.526374
50.903986,35,214.676283
12.381756,31,214.81079
23.333022,20,214.895789
10.388722,11,214.942457
11.469288,17,215.013935
31.981292,33,215.154657
7.240872,10,215.197004
7.208614,9,215.236764
28.134213,27,215.351736
122.045798,74,215.669108
13.34801,21,215.760317
31.117404,36,215.91841
26.934015,30,216.047548
27.163677,23,216.145538
11.148293,13,216.200782
10.43059,17,216.27422
22.394297,24,216.377285
18.465004,40,216.549296
8.774205,24,216.65174
88.88999,58,216.900181
18.440567,19,216.983481
6.919601,12,217.037754
13.305906,19,217.120755
9.087644,16,217.191533
9.155883,16,217.259623
7.913995,11,217.307444
19.464885,22,217.403206
20.758359,19,217.48412
14.26562,19,217.566839
16.694354,23,217.664135
101.248786,87,218.037735
26.4546,45,218.230562
86.968419,54,218.461082
13.445984,17,218.53344
38.694824,34,218.682157
18.763829,20,218.768475
9.841392,11,218.814317
38.386175,46,219.010834
28.08792,34,219.15721
65.03985,39,219.326967
7.715308,15,219.392147
11.684259,13,219.448087
23.313447,34,219.593869
11.535632,17,219.666689
33.771314,41,219.841351
11.414327,18,219.917777
26.390699,25,220.027567
23.148109,22,220.12083
18.989489,17,220.194529
14.681301,22,220.28802
20.688955,21,220.376154
32.351535,26,220.48579
16.559304,16,220.554719
10.374657,18,220.630717
6.428079,8,220.665133
12.590746,13,220.720517
12.846694,18,220.799218
10.538828,19,220.878246
7.794843,10,220.918992
9.214695,11,220.965556
10.713025,18,221.042673
6.473295,9,221.080324
55.761103,33,221.217864
7.523143,12,221.268537
23.549541,28,221.385927
9.495454,13,221.442247
13.161016,16,221.507162
11.372317,19,221.588021
37.236187,49,221.791902
18.922294,20,221.877133
17.223409,26,221.98692
12.909211,13,222.040421
25.143015,29,222.161759
15.18386,20,222.247554
8.685096,11,222.294668
8.573281,11,222.340621
7.046687,13,222.397056
161.300517,85,222.765222
17.238123,28,222.885744
15.36498,24,222.989913
11.38904,14,223.047771
32.550191,29,223.170237
92.275233,54,276.254307
5.361232,9,276.295835
95.949284,62,276.562796
108.837743,60,276.816423
22.300163,21,276.905529
75.205367,45,277.102108
10.067998,16,277.168489
18.948782,19,277.24914
100.04363,59,277.494682
120.259995,67,277.777026
13.830991,13,277.831624
58.21817,35,277.97582
9.402568,13,278.030241
99.830776,60,278.282929
9.228087,11,278.328449
34.370533,27,278.440457
7.238916,14,278.499285
134.954288,76,278.81929
160.119911,85,279.182825
73.909401,59,279.430407
16.977877,20,279.516467
6.120461,8,279.549956
70.316754,47,279.754218
12.352226,16,279.819862
82.184791,53,280.047422
51.759999,38,280.208778
6.566545,23,280.308607
93.209777,58,280.554483
10.511706,20,280.637737
16.136549,18,280.714254
22.33765,21,280.803636
17.94262,23,280.899805
17.528045,28,281.01688
12.373857,26,281.125545
15.007707,19,281.20531
10.37278,14,281.263813
188.932465,110,281.720161
20.158581,19,281.802636
106.950769,60,282.054344
18.275001,20,282.136379
46.60711,47,282.331352
27.964482,28,282.447488
70.907018,41,282.622671
93.501551,52,282.841214
20.396173,19,282.91859
11.774396,13,282.973021
122.864051,69,283.263816
175.797839,89,283.636692
13.419597,18,283.715911
89.861277,54,283.960491
77.047072,45,284.153239
170.436624,105,284.589723
11.279179,18,284.66356
11.380983,17,337.478095
162.392672,78,337.807919
133.272714,69,338.092034
24.264297,27,338.206068
116.426651,71,338.502511
244.493805,120,338.999128
36.270404,30,339.124497
75.109012,47,339.320407
153.669518,84,339.673548
81.397208,46,339.870097
87.405085,54,340.097316
78.303531,51,340.317003
148.335278,73,340.623456
168.547496,87,340.988461
213.90022,97,341.399798
76.213477,44,341.585818
65.288604,39,341.75096
75.573051,47,341.947062
220.436169,100,342.367111
131.606538,66,342.642228
57.740605,45,342.830195
124.148828,67,343.111169
132.196581,72,343.415166
6.901694,11,343.462254
94.379388,54,343.68885
136.076602,71,343.998935
21.497026,19,344.078897
181.179285,82,344.42645
12.071957,26,344.534702
97.84272,61,344.790668
64.471865,38,344.951463
102.256117,60,345.208198
122.972538,70,345.498018
60.548658,36,345.652739
84.107075,47,345.855909
42.98297,33,345.995849
203.687823,113,399.083722
71.154621,42,399.260258
50.764826,31,399.389602
96.396611,61,399.644836
119.122559,63,399.911352
211.331771,99,400.327977
207.963674,101,400.752464
59.534992,36,400.904988
78.522153,46,401.097194
185.402697,86,401.465915
63.797408,39,401.631148
249.820236,126,402.162151
92.711959,53,402.383885
62.150714,38,402.543325
99.76353,58,402.790583
51.32469,30,402.919051
111.362544,60,403.167629
179.132486,81,403.505201
89.553743,51,403.723678
211.625538,98,404.143127
93.440968,52,404.360078
165.28595,86,404.713386
8.612479,12,404.765388
139.153333,69,405.051791
275.366104,128,405.587185
68.188748,40,405.754723
39.244391,30,405.881593
205.512748,102,406.306249
131.285257,74,406.61758
69.338067,41,406.78927
63.031434,37,406.945134
10.566974,16,407.010533
78.834411,47,407.209576
240.507147,108,460.377644
219.280304,97,460.786559
91.138017,52,461.004146
223.830898,109,461.461702
224.376733,117,461.95229
101.269343,57,462.188632
199.552267,89,462.55944
243.106401,115,463.046592
218.120077,104,463.479969
4.494659,8,463.512792
223.274791,108,463.974001
60.251496,36,464.12408
136.139974,72,464.425477
211.533574,95,464.830514
213.813952,94,465.228121
198.681354,89,465.594938
79.686239,46,465.784639
73.600604,44,465.966526
109.980979,64,466.235243
126.350275,69,466.523029
221.602198,98,466.944242
81.216362,48,467.146838
220.386754,101,467.576212
169.410585,81,467.918391
94.641475,56,468.159069
241.469209,114,521.29989
209.528617,91,521.681819
181.890018,86,522.04016
200.766258,94,522.431215
188.382437,85,522.786781
80.499849,48,522.98591
67.477755,40,523.153963
224.462955,101,523.577913
211.781639,94,523.96839
221.215021,95,524.3654
196.486737,89,524.744737
145.293835,73,525.054812
204.031585,96,525.45672
62.206495,38,525.614462
140.634603,87,525.978006
210.067566,101,526.400699
258.032991,133,526.957374
212.029076,94,527.350791
100.070874,56,527.582958
223.222727,100,527.998636
139.18568,72,528.298962
210.897142,98,528.706649
214.382848,92,529.094584
14.020736,18,529.169147
212.664741,92,529.554724
212.04871,92,582.596756
220.08376,96,583.004158
202.696073,89,583.377297
203.120085,92,583.761467
138.897947,71,584.064142
196.220067,87,584.434546
214.696916,95,584.84468
212.161991,95,585.236625
229.376264,103,585.658048
