#{"t_start": 1545747146.2823036, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
6.597446,12,76.044244
24.27938,36,76.192039
5.715122,9,76.229225
14.589941,15,76.293893
5.752898,8,76.327333
6.260613,12,76.377326
11.314273,16,76.443534
10.795421,14,76.50329
10.780842,17,76.577295
11.150193,15,76.640233
14.916705,18,76.715619
5.308246,7,76.745847
36.663113,45,76.934899
5.193837,10,76.977051
14.721069,15,77.036716
12.623896,14,77.095506
7.573749,13,77.150224
5.207276,21,77.237889
6.473224,10,77.279829
10.81172,18,77.355928
9.452624,15,77.421245
3.035634,20,77.506212
22.638424,29,77.6291
16.415516,20,77.715945
11.18707,13,77.772351
27.397573,24,77.875453
11.585629,16,77.941728
6.846454,11,77.989873
15.799182,36,78.138395
27.831896,29,78.261827
12.981502,14,78.320282
11.940134,14,78.378788
10.616685,12,78.430487
8.606436,16,78.500778
131.243365,88,78.879194
11.678458,14,78.939054
31.95172,39,79.103992
10.599281,13,79.159573
5.708285,15,79.224568
5.804021,10,79.266112
12.174949,13,79.32065
18.199669,19,79.399482
19.046484,25,79.50514
7.524856,9,79.542678
9.354848,12,79.593606
9.902639,13,79.649381
16.427332,17,79.723019
5.238675,9,79.759862
8.868411,12,79.809162
6.178514,8,79.842571
7.200302,10,79.885252
16.081528,17,79.958784
14.3052,16,80.027789
7.80939,12,80.079385
9.395893,14,80.142128
8.989334,23,80.237836
8.824485,16,80.30638
6.697971,9,80.344203
10.562826,19,80.423889
10.620485,13,80.479065
21.112746,25,80.585003
11.447032,16,80.652974
8.19041,14,80.711861
10.286331,20,80.798913
10.792121,13,80.853786
37.334872,28,80.972779
7.390928,9,81.01072
8.486557,10,81.058569
5.409364,9,81.095769
11.662709,13,81.15163
9.903538,11,81.197696
13.700341,43,81.380685
19.247828,18,81.457633
21.244496,20,81.54508
6.387992,15,81.611162
27.264241,30,81.742148
6.61425,9,81.779732
7.150229,10,81.823755
9.464586,12,81.876938
11.82144,20,81.962896
15.691437,20,82.049991
8.787477,14,82.113007
10.396418,15,82.178484
9.734477,16,82.247475
14.465155,19,82.330122
35.958871,30,82.462117
11.209798,19,82.54355
14.263615,20,82.630012
9.358265,12,82.681501
16.196083,18,82.759523
8.968031,35,82.915788
9.555354,20,83.000493
14.175132,20,83.084312
19.571625,21,83.17301
6.892752,9,83.212159
6.598118,10,83.254168
4.461801,7,83.285384
6.611257,10,83.328609
9.127873,18,83.40473
27.64075,44,83.591201
6.855325,10,83.633426
10.877596,13,83.687109
