#{"t_start": 1545747148.3374043, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
8.658861,13,73.993041
5.537765,11,74.039749
23.929707,30,74.16218
14.537523,15,74.226208
9.938292,12,74.276993
10.694119,14,74.335469
11.875277,24,74.435411
8.427965,11,74.483908
7.029046,11,74.530522
2.508032,8,74.56519
22.540695,33,74.703427
13.226614,14,74.762255
5.698428,10,74.804625
33.459699,53,75.024361
8.63534,11,75.069988
7.523431,11,75.116072
17.784764,17,75.188158
22.319104,24,75.289258
29.174226,24,75.392401
8.890199,18,75.468121
11.36825,22,75.5616
8.891758,12,75.613606
17.495622,27,75.731337
6.049505,8,75.76566
15.472032,17,75.837255
9.027231,13,75.892018
9.174563,12,75.943626
6.562192,9,75.980628
10.908008,18,76.055307
13.710188,20,76.138829
35.057866,35,76.286511
8.005223,16,76.354459
10.640031,24,76.45859
17.459841,20,76.546419
26.53582,27,76.661162
12.423729,16,76.730325
10.548156,13,76.785538
15.209657,20,76.871868
6.877314,14,76.930286
6.177812,8,76.964334
33.137384,25,77.071234
9.336961,13,77.127829
50.64188,35,77.274625
11.770864,14,77.332431
8.51081,11,77.380182
5.308559,10,77.422496
9.919762,14,77.480462
1.488711,21,77.569309
24.334833,25,77.677216
7.855376,15,77.737951
15.763108,19,77.818125
8.255796,12,77.870102
14.355695,23,77.96922
6.384997,26,78.083469
9.484365,13,78.137282
49.325745,48,78.340539
7.684411,14,78.399807
7.376732,25,78.505361
11.641378,14,78.564765
27.16713,26,78.676507
5.585002,8,78.710459
11.618159,13,78.765471
10.687576,23,78.863131
11.643868,15,78.927172
8.327497,14,78.986291
10.148071,23,79.088188
14.087804,17,79.159772
10.140781,15,79.224726
7.392063,31,79.356039
19.337468,40,79.531112
4.27115,21,79.62236
8.386163,10,79.666396
10.508087,12,79.717202
17.295082,23,79.818648
22.312482,24,79.922467
13.366555,13,79.978441
35.001952,29,80.105999
7.971566,24,80.210214
8.440391,17,80.284227
9.896062,20,80.373374
12.019547,13,80.429362
19.132354,31,80.563157
79.82688,48,80.772267
9.439964,17,80.848038
9.648161,12,80.899399
6.059316,8,80.933363
10.989328,19,81.013327
11.049147,15,81.076952
8.672622,11,81.123364
11.035486,15,81.186766
16.381461,16,81.25776
11.950404,16,81.325514
4.43093,8,81.360271
9.0389,18,81.435971
6.272179,11,81.48332
7.122237,13,81.537279
36.024509,31,81.667651
39.299275,34,81.812358
12.152975,14,81.87494
11.130213,13,81.931927
15.768924,25,82.043151
14.60822,18,82.124021
23.6486,26,82.234341
10.723026,13,82.290801
19.15698,28,82.411704
9.394942,11,82.459642
8.60727,10,82.503142
8.691684,14,82.566841
20.431479,20,82.652571
8.495491,14,212.792901
12.786211,19,212.874763
11.769191,15,212.938893
8.514588,11,212.986007
8.447538,13,213.042354
63.621161,38,213.205678
22.057964,24,213.307027
62.722639,51,213.524109
8.036842,13,213.579215
35.580173,45,213.774582
17.625656,19,213.853801
9.866952,14,213.913431
43.16511,46,214.114087
6.16782,12,214.165961
19.14629,21,214.259391
24.736664,22,214.353397
5.222587,8,214.387966
17.45301,19,214.468975
8.408438,10,214.511473
6.973068,10,214.554934
16.53826,20,214.640691
11.95206,14,214.701256
6.364503,8,214.735801
65.398126,46,214.932306
13.862013,16,215.001858
118.692407,65,215.280713
10.974534,15,215.348755
9.829541,19,215.431108
7.737779,34,215.578303
17.808661,19,215.66161
7.118665,9,215.700134
