#{"t_start": 1545738431.852202, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
10.680896,17,19.802091
19.792968,18,19.876071
14.638908,22,19.970587
11.814524,16,20.037229
19.617114,22,20.125256
16.631878,17,20.194765
3.544548,7,20.223994
10.616994,13,20.278833
9.624411,16,20.343987
49.06454,35,20.490907
36.912795,41,20.673399
10.557705,25,20.778352
19.101394,19,20.863757
19.707698,25,20.976077
8.467921,16,21.044083
18.134906,32,21.183428
7.673834,10,21.225634
11.194227,14,21.286124
7.556892,14,21.347173
7.82043,11,21.394518
11.091075,19,21.471855
6.978706,10,21.514347
8.61279,12,21.5633
9.568584,12,21.616364
7.166796,9,21.653715
10.709416,12,21.700985
18.441988,28,21.818328
16.110276,23,43.061004
28.246023,27,43.175455
14.246226,15,43.238665
20.267734,17,43.309407
7.065178,10,43.352589
6.533377,14,43.411921
127.433253,64,43.682899
8.607997,11,43.730647
6.377552,11,43.774708
13.265448,27,43.884119
14.964997,17,43.953951
23.415768,24,44.052995
23.939008,22,44.144541
5.268252,9,44.180699
18.460234,20,44.262711
9.318285,12,44.311864
10.023994,12,44.362959
17.538547,28,44.477991
6.886412,12,44.527273
6.785674,10,44.568455
4.462099,10,44.608759
14.231879,14,44.669165
11.369479,13,44.724166
11.079183,16,44.788343
14.931814,16,44.853344
9.578147,23,44.94841
17.838967,16,45.014943
21.885192,28,45.130488
17.733698,20,51.702388
29.293474,23,51.79589
10.830549,13,51.8481
12.945607,15,51.908162
12.792453,29,52.026365
73.278884,42,52.201339
6.618203,8,52.234828
11.992883,22,52.325126
75.32709,52,52.536614
72.859852,47,52.730275
74.43694,45,52.919123
30.623893,28,53.041333
15.17062,17,53.11435
12.888788,18,53.190659
19.763065,22,53.284398
35.990984,28,53.403936
16.00944,19,53.484133
12.6656,19,53.563438
36.954734,38,53.725199
18.867936,25,60.377838
125.797016,70,60.689245
9.000895,17,60.759954
83.938717,63,61.027588
79.046245,71,61.326749
71.590798,41,61.498129
9.606531,12,61.549662
21.810957,32,61.684825
186.485999,97,62.081111
17.810183,19,62.159994
13.278996,16,62.227288
10.634355,19,62.30706
23.857419,21,62.394865
209.743803,97,69.354489
148.012352,73,69.657936
173.037634,81,69.991041
9.720859,12,70.040032
145.992636,80,70.370942
72.634186,43,70.553231
40.797748,48,70.761376
11.548026,27,70.872365
207.958662,93,77.761083
241.292564,113,78.232633
217.262459,99,78.641778
212.608045,112,79.103499
116.727184,64,79.367174
215.232018,112,86.368041
85.756515,49,86.55933
250.230936,121,87.048373
167.426006,78,87.360839
127.860758,69,87.644371
86.849958,51,87.855426
180.827296,86,88.214947
210.111219,92,95.331149
68.257582,41,95.498854
205.989745,103,95.926872
191.672573,89,96.300408
223.533721,106,96.744536
146.951197,72,97.056258
120.588835,62,97.310564
222.54367,106,104.315704
222.323107,100,104.729137
57.648119,35,104.871793
75.467668,45,105.060642
202.795789,90,105.428802
111.852504,61,105.684709
51.096975,31,105.812291
64.031985,39,105.974979
195.835969,90,112.890357
209.245088,90,113.253602
182.027273,89,113.608792
230.022111,102,114.028975
205.810773,95,114.413454
216.51557,94,121.370422
200.801204,95,121.754096
199.746943,88,122.110775
197.709336,92,122.490512
189.012115,86,122.83685
224.30443,98,123.244743
203.336188,103,130.288385
204.200291,89,130.669789
216.79583,102,131.100235
184.804793,89,131.458173
201.807353,93,131.833503
177.934333,82,138.699236
78.216661,44,138.884956
205.237072,91,139.245552
213.454136,96,139.652776
197.298898,87,140.002838
192.885243,85,140.341054
191.343193,86,147.259569
216.818873,94,147.650464
208.839302,98,148.048429
206.218586,92,148.423831
187.463572,86,148.775476
190.257279,86,149.137273
227.622244,97,156.060559
213.640152,95,156.445415
214.266978,95,156.837894
199.396823,88,157.196463
196.251801,88,157.553872
70.956568,43,157.73201
67.682176,39,157.89503
