#{"t_start": 1545807784.335713, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
12.317003,14,147.247278
3.455545,19,147.326704
13.614151,18,147.40325
10.036863,15,147.466285
13.047746,14,147.525403
12.462743,22,147.616895
21.664647,27,147.72912
12.560206,26,147.839051
4.632382,11,147.884076
11.822993,20,147.968494
5.62018,10,148.010345
62.77876,54,148.239717
11.97305,14,148.297886
46.35617,34,148.441411
13.888426,24,148.542043
22.498676,34,148.692508
6.378703,8,148.725325
42.904545,32,148.860289
11.386242,17,148.930212
17.781916,17,149.002446
7.356212,9,149.041436
114.138892,69,149.326025
13.928129,18,149.401772
21.16759,21,149.487325
11.461441,16,149.553276
21.974883,23,149.647249
6.412529,11,149.692476
8.527749,13,149.746011
9.961127,18,149.822769
7.96074,10,149.86435
8.00725,12,149.913573
5.347174,14,149.974329
8.579579,14,150.034502
9.142308,12,150.086486
7.091745,9,150.125139
10.822657,24,150.223411
10.654658,13,150.277594
20.982998,23,150.372817
14.78271,21,150.458128
12.427091,15,150.522055
14.981125,30,150.64964
7.920288,10,150.689301
8.05507,11,150.737346
14.766707,17,150.808436
7.024991,11,150.854811
7.17185,14,150.913563
7.700069,11,150.957812
7.577937,10,151.000394
11.72348,13,151.055127
14.631912,19,151.134308
9.307471,11,151.180184
6.358212,12,151.229932
6.849189,11,151.27773
11.697471,21,151.365891
10.104642,12,151.413153
9.542092,12,151.464533
6.605423,15,151.527869
23.390452,26,151.63529
10.007233,14,151.69651
9.320911,14,151.753557
14.133201,16,151.818624
10.610818,12,151.869399
10.002496,12,151.922049
7.220113,12,151.973146
6.478723,24,152.073635
32.392915,26,152.18017
9.235511,12,152.233398
8.416638,10,152.273181
18.532281,23,152.371168
16.522349,16,152.438128
64.800351,51,152.65339
15.349873,15,152.717394
9.166545,10,152.757711
10.945522,15,152.817114
11.384368,42,152.994766
17.750653,33,153.131302
6.411333,18,153.205974
19.389849,28,153.319144
9.909904,14,153.377656
22.986331,35,153.522427
18.748773,34,153.664884
12.371144,37,153.81984
5.204249,11,153.865779
9.13745,12,153.913338
23.334555,37,154.080094
12.995638,14,154.150528
20.718437,20,154.236346
18.004793,18,154.32174
31.035775,28,154.441784
9.670282,16,154.517123
6.146701,11,154.562327
10.485336,11,154.609371
27.898031,35,154.754683
13.087206,14,154.813442
17.427125,23,154.905755
30.210493,33,155.040574
15.314067,17,155.109475
19.622933,36,155.260034
26.835643,27,155.372736
12.527671,13,155.429534
9.073259,14,155.489149
30.607868,31,155.620405
19.025291,17,155.691313
17.940342,18,155.766763
5.770083,9,155.804808
19.636766,21,155.89276
7.95927,12,155.946335
41.889059,41,156.113809
7.817962,9,156.152851
7.353886,10,156.197562
21.466061,20,156.281657
11.560559,18,156.357464
14.186465,17,156.429747
22.853788,30,156.552505
17.111457,26,156.660659
10.610862,22,156.749442
26.134825,29,156.868926
19.177766,24,156.96676
25.008102,33,157.105112
10.361263,13,157.159456
7.537153,9,157.199512
21.425396,20,157.280855
9.878262,12,157.330302
9.625361,12,157.379585
7.801971,14,157.437441
15.855668,18,157.512726
9.193176,15,157.573383
9.71362,17,157.643295
6.570968,12,157.693853
16.962714,18,157.767914
19.816618,18,157.841869
13.156914,15,157.903377
87.205488,51,158.116184
18.239758,20,158.201257
6.094209,13,158.254789
38.241185,37,158.409612
13.159086,16,158.472708
32.754818,39,158.63337
82.643774,58,158.869051
11.774234,22,158.957315
8.485376,11,159.004213
12.787587,18,159.081192
11.381152,23,159.175709
9.414678,12,159.225495
13.585154,33,159.363298
10.833541,15,159.427831
13.629518,15,159.492713
109.428628,58,159.755546
47.192042,33,159.900564
8.620124,25,160.011751
21.87273,27,160.179565
9.688746,12,160.240814
7.389386,34,160.392251
7.906054,11,160.446021
13.280976,15,160.512943
6.238797,12,160.565195
12.439205,15,160.62892
14.17384,22,160.720558
11.258638,14,160.779023
19.227277,21,160.867937
5.021844,23,160.969479
6.68626,11,161.014189
17.991633,32,161.149649
23.376223,34,161.295381
8.7279,11,161.357067
8.557294,11,161.401137
23.923398,31,161.533117
16.067969,20,161.617098
24.313288,22,161.710843
9.967713,20,161.813309
19.032078,24,161.917844
12.30145,23,162.015786
23.31533,24,162.116586
8.146403,15,162.187384
9.740487,16,162.255141
6.77189,11,162.299943
8.864691,13,162.353956
14.1988,15,162.417229
18.038858,26,162.523949
10.447666,14,162.582279
5.954651,8,162.615023
13.247124,19,162.695744
7.804031,24,162.793887
16.089613,29,162.913466
9.271687,17,162.985928
14.700153,25,163.093477
9.279589,13,163.148412
19.302124,18,163.221187
27.187179,24,163.319675
19.108063,22,163.412572
13.200093,18,163.48859
11.294078,20,163.569674
10.044263,18,163.645175
6.530248,8,163.679766
8.4181,12,163.729482
10.317742,23,163.828296
7.994997,11,163.876881
102.215912,60,164.12993
11.701589,13,164.18219
4.968555,8,164.216583
4.810554,8,164.249317
8.9203,35,164.395035
5.679031,11,164.442128
16.846897,18,164.517255
64.497786,42,770.642434
63.460897,39,770.80185
119.804401,72,771.128397
133.878848,86,771.524359
14.253082,18,771.603995
100.865602,67,771.885736
21.99862,21,771.976707
16.253892,19,772.060028
33.068166,38,772.218181
12.243945,19,772.300261
8.908647,11,772.346239
19.101271,25,772.450174
36.255891,28,772.566026
13.81701,21,772.652343
27.791862,28,772.768781
26.008271,31,772.898494
12.652219,14,772.955124
8.412142,11,773.002005
12.202425,17,773.074904
14.749833,22,773.16857
14.4172,15,773.232925
10.574607,14,773.289707
68.023448,40,773.454868
9.275765,13,773.507264
12.023927,26,773.613515
5.693163,14,773.670851
4.660772,13,773.72466
47.844943,38,773.886669
11.796294,15,773.9491
8.380956,11,773.998493
114.323752,101,774.430176
20.641522,20,774.511958
145.995324,86,774.873253
12.350077,19,774.954263
31.356007,36,775.101547
17.635714,29,775.221126
15.213495,28,775.338436
7.103583,9,775.37536
16.306149,22,775.471718
32.290669,39,775.634641
9.792219,26,775.753627
5.478708,11,775.801482
48.827076,33,775.938849
69.647844,61,776.203787
91.049443,51,776.419058
18.127547,24,776.522075
5.281694,8,776.553649
64.627123,43,776.737495
19.400366,22,776.831758
18.924206,19,776.911177
41.260001,44,777.101678
6.424614,10,777.143074
8.596673,11,777.191064
10.432112,12,777.242896
18.573414,30,777.369225
14.809745,16,777.437717
26.796357,22,777.52848
11.896085,14,777.587495
20.770976,19,777.671137
13.086175,16,777.7439
65.781673,39,777.907809
23.121543,24,778.010204
116.383254,72,778.318157
90.775656,52,778.536031
12.783472,16,778.603204
107.233822,73,778.910691
103.076391,69,779.205285
19.345791,21,779.293211
7.402609,14,779.351467
4.848775,11,779.397585
19.555772,18,779.475114
14.771578,22,779.56783
19.204356,35,779.71584
12.585926,14,779.774006
107.075467,58,780.025725
13.365977,30,780.153564
20.633841,18,780.230178
24.210126,22,780.323696
33.567647,44,780.509956
59.023551,41,780.681393
6.097378,9,780.720841
10.537556,15,780.78193
6.557619,11,780.827891
22.367099,35,780.976521
4.614495,13,781.033123
16.452096,26,781.14236
5.51716,16,781.212995
7.422874,10,781.256159
115.805788,63,781.523737
10.213381,12,781.572591
11.330192,23,781.665498
8.423098,10,781.707428
8.291086,21,781.798179
6.888774,12,781.846972
14.05939,17,781.917062
8.599993,12,781.969369
156.342276,73,782.320588
6.933792,9,782.36142
14.076727,29,782.488345
103.503645,64,782.751191
16.400485,23,782.848926
15.715877,20,782.931655
47.440077,34,783.073888
6.305444,9,783.111142
11.176408,23,783.204997
5.305382,12,783.254596
11.465556,14,783.313642
71.607716,43,783.496796
9.590531,15,783.558809
13.452605,16,783.627112
5.478822,12,783.677063
100.725415,59,783.920185
6.433984,8,783.95122
8.237613,9,783.987598
16.548762,17,784.055356
10.279361,12,784.105106
15.215141,19,784.187945
11.0242,14,784.245692
71.204526,45,784.429546
7.383489,10,784.46878
21.987199,32,784.599773
39.683449,41,784.773058
112.565742,71,785.071847
7.282818,9,785.110566
16.408248,19,785.188967
10.644897,17,785.258158
31.57096,29,785.380782
28.097705,34,785.519114
11.229771,24,785.622503
19.186509,17,785.694959
12.523923,21,785.783234
8.626106,13,785.836912
13.528681,16,785.90391
10.348028,20,785.994186
11.9156,18,786.06867
28.841321,45,786.253177
9.399217,15,786.315217
36.08924,29,786.438437
5.304681,19,786.517039
15.364383,30,786.642174
12.035941,15,786.705473
24.43629,33,786.841561
85.259235,53,787.07088
20.347487,27,787.183061
14.502266,19,787.263617
20.043261,20,787.347641
11.777537,15,787.411618
12.769158,20,787.493605
25.774516,29,787.616984
39.631359,31,787.748498
10.819343,16,787.816453
19.500134,18,1163.452403
51.901181,39,1163.611615
35.104646,29,1163.732896
161.933086,94,1164.15653
4.826827,8,1164.198914
80.66861,55,1164.45328
129.796649,68,1164.729976
224.566945,140,1165.305969
43.612237,33,1165.440884
86.489511,54,1165.659512
41.40247,30,1165.781108
271.520227,146,1166.38154
69.542057,42,1166.553992
194.259182,112,1167.027889
139.424876,74,1167.345156
69.548453,43,1167.526435
102.565077,94,1167.919634
19.792844,25,1168.021821
58.361726,40,1168.18767
169.801362,79,1168.512976
173.252747,91,1168.895964
222.041887,103,1169.31798
