#{"t_start": 1545807784.4842305, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
6.30839,12,147.090115
10.18323,13,147.145317
8.076676,15,147.20741
7.485675,9,147.246822
17.822651,22,147.337365
9.587129,16,147.405592
6.050744,14,147.464704
12.246374,15,147.526234
12.96228,18,147.601752
13.382041,13,147.657893
14.491591,16,147.724466
4.767177,13,147.778762
15.499986,35,147.926514
6.900836,9,147.964504
37.926965,37,148.120628
12.41998,14,148.178104
6.902905,20,148.264753
31.520651,31,148.393102
8.112526,18,148.46874
8.279164,17,148.547483
10.022729,26,148.65805
10.075519,27,148.768975
29.410028,37,148.924635
9.218469,13,148.977633
8.125661,10,149.018831
4.325809,16,149.084978
18.248022,18,149.159526
15.167911,18,149.234387
12.355167,21,149.321434
11.317701,23,149.416608
7.91308,23,149.511037
5.562874,9,149.547812
6.735097,28,149.66533
8.289546,10,149.707277
11.437332,26,149.816425
10.238898,30,149.946264
7.511599,11,149.993032
9.686786,15,150.054338
7.708907,18,150.129026
23.041314,22,150.218937
8.996452,18,150.292726
8.889993,11,150.338189
12.387049,17,150.410901
9.481913,12,150.463422
13.926936,18,150.536782
21.255059,36,150.68979
17.271531,18,150.765278
9.354891,11,150.809521
8.45078,15,150.87324
11.862199,27,150.985811
11.014535,13,151.04132
11.856594,14,151.098944
9.449091,15,151.164725
13.857377,21,151.249565
9.020586,15,151.312408
9.477391,14,151.370175
18.502584,18,151.445221
9.195318,13,151.501397
12.182511,14,151.560992
8.283301,12,151.609206
7.448936,12,151.657752
13.875692,17,151.730018
12.522569,17,151.804265
9.108872,13,151.858008
7.474372,25,151.96083
20.28065,26,152.071143
17.04327,17,152.142136
26.52625,21,152.230333
18.63267,22,152.323137
11.806473,15,152.386868
12.814777,15,152.449102
31.441891,26,152.560939
8.06273,12,152.608937
23.944947,39,152.76915
9.543529,17,152.840835
13.702484,19,152.921314
16.611175,34,153.060874
23.350988,21,153.144805
16.745094,20,153.229352
31.534595,28,153.344179
8.764756,14,153.403511
9.149805,19,153.48362
11.02245,14,153.540189
6.969083,14,153.599337
8.525328,29,153.72055
7.361345,11,153.764636
32.842929,37,153.931816
8.911652,28,154.064499
5.336279,9,154.101459
9.22859,11,154.155519
38.570324,38,154.326221
12.933762,16,154.393131
11.034755,17,154.46463
17.140859,19,154.543892
9.009427,11,154.589835
17.376138,19,154.668942
7.491967,14,154.725118
9.459837,14,154.780201
11.691353,16,154.846075
15.430453,16,154.912852
11.519163,13,154.96476
11.791227,27,155.078782
9.706679,11,155.123242
17.053582,19,155.204354
10.343375,13,155.258127
12.809946,13,155.315268
18.783609,24,155.417435
13.243849,25,155.521563
10.742824,13,155.576967
17.330544,29,155.696809
4.735143,8,155.732627
11.281631,17,155.805195
10.857296,13,155.860451
59.995847,44,156.043653
94.627854,67,156.325486
18.124435,19,156.403993
12.418676,13,156.457167
11.146261,12,156.508504
9.400978,18,156.580067
38.383982,34,156.720004
14.29572,24,156.817966
8.020734,14,156.879076
30.035088,24,156.977999
14.081613,16,157.044566
14.093027,26,157.153216
14.238261,16,157.21804
13.752764,31,157.34784
9.906789,14,157.40475
14.172162,19,157.481527
9.514083,17,157.553086
14.513806,27,157.664991
12.877097,23,157.758784
