#{"t_start": 1545807783.3108332, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
7.869574,16,148.279585
27.322075,29,148.401235
12.822826,14,148.460292
8.587826,16,148.527361
5.438127,13,148.582988
9.38459,26,148.691414
15.922439,18,148.765528
30.183287,38,148.925934
8.291985,22,149.019386
7.245031,12,149.069432
9.251212,17,149.143431
22.308117,28,149.260418
7.674888,10,149.301086
29.732921,25,149.406848
49.785926,41,149.577484
9.91034,14,149.636191
7.027192,10,149.684609
14.973645,34,149.829844
13.954234,21,149.917566
19.203859,29,150.040683
16.693357,18,150.113289
8.406157,13,150.16732
7.090705,17,150.237231
9.174994,13,150.290577
9.755468,11,150.338043
17.199527,31,150.465932
5.350596,9,150.503141
7.404227,10,150.545028
10.336645,12,150.593497
9.09526,11,150.64001
23.811488,24,150.738558
11.052349,15,150.799966
5.461821,20,150.8845
7.615308,14,150.942321
44.648351,36,151.099428
18.853316,25,151.202018
7.832992,14,151.260975
10.085031,13,151.313776
32.03166,26,151.422753
9.210791,11,151.465496
5.374855,9,151.502815
10.676364,20,151.588027
7.016191,12,151.640382
9.529536,15,151.70232
11.20205,24,151.802354
5.956739,10,151.846349
4.303911,11,151.893235
15.773369,23,151.986229
10.930095,14,152.045367
9.806006,29,152.166813
6.720371,9,152.204325
11.415932,16,152.272893
17.234093,20,152.357548
9.968193,21,152.443996
14.602729,21,152.530081
7.310144,14,152.590998
16.527836,18,152.664412
15.22883,17,152.737887
8.469072,18,152.810131
7.828902,10,152.851951
15.877816,20,152.938834
9.75079,13,152.993225
19.489324,20,153.077041
18.356355,32,153.209875
7.060285,16,153.27806
10.038281,12,153.327887
27.545348,24,153.429199
7.660555,16,153.495975
5.544913,10,153.539851
19.300191,17,153.609208
8.920933,11,153.655778
9.146289,11,153.705388
6.865006,10,153.745878
5.724557,15,153.806123
6.238598,14,153.861995
6.574897,13,153.916964
9.570093,21,154.006151
12.255662,23,154.102704
22.712455,24,154.200999
10.011517,13,154.253657
5.236919,9,154.289376
9.07324,11,154.334105
16.020645,18,154.40977
12.693527,14,154.466522
6.112663,19,154.547385
7.036428,14,154.607093
11.27368,13,154.661593
5.181779,13,154.714284
21.350953,21,154.802646
4.61713,9,154.840994
89.799144,60,155.101212
16.969495,23,155.209431
6.25873,13,155.266625
7.94396,11,155.317927
12.638507,18,155.398127
47.188387,34,155.551112
9.083098,12,155.599969
11.843498,24,155.700425
7.740266,16,155.766217
11.007114,17,155.836898
9.341081,13,155.889789
23.339024,25,155.989428
7.750922,25,156.094601
20.300292,21,156.178159
8.349809,12,156.229759
9.323609,20,156.314873
16.318297,20,156.398371
5.840885,8,156.430772
34.450077,32,156.570008
9.961391,16,156.637825
8.403599,10,156.677795
21.758161,21,156.766521
12.027551,19,156.845959
22.046762,21,156.934355
81.569205,55,157.163044
8.579162,12,157.218673
43.779687,35,157.363937
10.930568,19,157.44714
8.462215,28,157.559408
19.862971,23,157.654646
66.770061,44,157.835509
16.391954,24,157.934181
53.98619,33,158.072189
12.33196,14,158.129539
36.335087,35,158.277643
9.520527,15,158.338166
7.694188,15,158.399935
15.878942,24,158.49925
19.834486,42,158.671983
5.516541,8,158.705965
8.835851,11,158.749795
5.667746,8,158.785563
18.529334,22,158.874229
5.58411,9,158.912049
6.317086,9,158.948422
31.886565,42,159.123407
9.788319,14,159.18432
17.587018,18,159.257374
24.344856,24,159.35902
9.018789,13,159.413915
15.059116,28,159.526209
8.974722,11,159.570084
8.125063,15,159.632591
48.555523,43,159.810499
10.67943,18,159.881733
5.897724,15,159.942744
6.736499,12,159.990563
12.988179,30,160.117418
73.792459,49,160.320806
7.368549,10,160.363324
5.807191,13,160.417616
4.850143,14,160.478924
14.041957,32,160.617749
4.399169,11,160.665828
18.174794,18,160.741964
28.933316,30,160.888266
6.715837,18,160.966337
7.927104,11,161.013597
12.796892,27,161.174437
58.597168,48,161.403146
5.814207,13,161.467131
15.371011,16,161.539016
14.05208,22,161.633008
10.455036,17,161.70375
11.698955,14,161.762986
8.438833,10,161.802981
33.868623,32,161.938796
12.246871,15,162.005822
6.698175,9,162.043659
7.051801,11,162.08952
13.27913,25,162.194437
11.814687,20,162.277981
9.947938,13,162.341098
13.625049,30,162.476382
5.58411,8,162.510634
9.051277,16,162.578748
16.72892,18,162.655715
9.715631,15,162.718849
11.844589,18,162.808398
7.599051,9,162.850864
19.898019,29,162.976492
8.392751,13,163.030928
8.85813,14,163.089313
9.89722,13,163.145663
6.319858,8,163.183366
14.713986,20,163.27137
6.685699,10,163.312562
6.974628,10,163.353472
28.784972,32,163.485666
6.084295,12,163.535453
7.213088,11,163.581499
8.339193,10,163.622969
9.785134,14,163.682616
47.277141,34,163.821556
6.297414,9,163.858284
24.896298,23,163.954702
8.733135,11,164.001408
8.863996,27,164.117698
11.280616,12,164.168625
14.198571,15,164.230698
12.843955,14,164.285809
25.728647,41,164.457465
9.559982,16,164.526228
13.195517,15,164.587052
15.269495,29,164.708588
71.391256,42,164.889245
9.666406,16,164.955837
8.509427,16,165.022962
10.866538,14,165.084357
29.219815,22,165.174593
11.377629,16,165.240772
6.878672,9,165.278039
9.447839,15,165.337415
12.040848,16,165.407106
4.795863,8,165.441776
9.056189,18,165.515969
88.685418,76,771.780923
8.794754,20,771.861692
6.755235,16,771.927587
22.219373,20,772.011659
9.123409,12,772.074075
69.172945,53,772.344006
131.523935,77,772.675441
13.997034,22,772.767694
30.060032,28,772.884121
5.717421,11,772.931298
22.644293,25,773.041761
18.856805,19,773.122828
15.646914,19,773.200183
41.268977,35,773.350139
8.442979,10,773.39203
18.252318,20,773.473475
20.158843,28,773.589808
26.840395,24,773.690081
8.933148,24,773.788659
108.277721,68,774.071464
22.771888,31,774.205908
51.497995,49,774.406417
50.727821,41,774.577149
26.749758,26,774.683003
25.579641,23,774.778982
15.745236,15,774.842167
14.10331,14,774.901476
6.923403,12,774.952779
26.408133,24,775.05646
65.291633,47,775.260431
17.07072,19,775.342697
27.281875,35,775.486428
3.455705,9,775.525072
17.276021,18,775.598926
11.401491,14,775.657229
14.578014,19,775.736399
86.919916,58,775.982219
17.005129,17,776.054137
66.095544,71,776.346849
16.491059,17,776.417717
8.734339,12,776.470257
14.808833,20,776.554875
9.846019,14,776.614545
9.703461,14,776.672741
29.042046,26,776.790655
14.687921,16,776.859647
15.944842,31,776.988378
6.402778,17,777.063289
14.607946,17,777.138669
5.379519,10,777.181808
7.469459,10,777.224143
116.690939,80,777.563118
15.307268,28,777.680738
19.790234,29,777.805658
7.490909,10,777.846451
17.585848,26,777.95605
10.616083,13,778.011221
14.944066,18,778.08991
13.042549,14,778.15169
7.949219,10,778.194301
10.534346,16,778.263339
9.496304,15,778.32566
10.347515,23,778.42575
25.035391,23,778.520354
28.441201,35,778.667772
17.647578,22,778.7682
17.837606,24,778.869836
8.925273,12,778.918857
69.668647,55,779.153702
4.776143,11,779.19926
24.696985,25,779.304359
22.679733,35,779.452044
4.822785,11,779.498377
10.693026,29,779.623356
15.571295,18,779.701349
14.552937,16,779.767894
7.068963,10,779.810159
86.834964,68,780.099032
19.053504,21,780.186853
125.372686,80,780.526519
117.693273,66,780.80302
4.798449,7,780.833382
15.888635,17,780.906206
35.611932,36,781.061781
13.12424,15,781.125617
15.010169,37,781.283586
75.078444,43,781.466278
8.831633,16,781.533284
57.0004,60,781.785172
138.784064,81,782.127824
14.592913,20,782.216628
91.465193,55,782.449869
15.25061,16,782.519106
21.253353,20,782.600675
6.783693,19,782.678054
22.365369,20,782.762502
27.783995,24,782.862606
63.858501,44,783.051762
14.958623,19,783.146311
66.511661,61,783.431272
9.662,13,783.490575
14.197528,16,783.556605
168.750152,93,783.944014
10.354275,14,784.002297
16.775773,19,784.083177
81.444231,50,784.286328
15.984528,17,784.359307
23.124786,24,784.459016
27.903726,24,784.562855
61.110593,47,784.759993
14.089972,17,784.83011
20.278774,24,784.927022
13.863517,13,784.979092
40.58487,49,785.182385
