#{"t_start": 1545807786.4312015, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
7.43452,15,145.156074
7.740626,11,145.201391
9.423092,14,145.259581
35.633966,37,145.41509
8.360657,22,145.50791
15.914643,19,145.58789
3.763583,7,145.616718
8.683159,11,145.662333
9.14295,11,145.70979
4.593311,17,145.78054
6.283843,11,145.826753
2.660923,19,145.906531
10.982408,16,145.974679
15.400037,16,146.044956
8.310629,24,146.144481
10.483305,13,146.197608
46.335226,45,146.385095
19.304099,24,146.486548
10.454768,12,146.539654
12.567529,14,146.604218
19.10703,24,146.706406
15.857354,17,146.775759
8.501576,21,146.865021
7.314641,9,146.901865
8.053028,10,146.946704
12.86371,23,147.03779
23.368658,27,147.149947
9.353995,14,147.207247
13.769972,23,147.305234
9.064252,11,147.348783
4.833571,11,147.396178
7.335875,11,147.442388
19.912233,30,147.563193
13.655061,17,147.634093
15.779697,17,147.705006
9.287959,16,147.773425
29.645126,28,147.889335
11.046658,21,147.982888
8.145787,10,148.024754
21.30564,30,148.149085
6.105883,8,148.181657
7.701211,15,148.243671
51.074951,39,148.402831
14.070711,30,148.532701
15.577082,16,148.597379
6.819258,14,148.658252
18.197002,18,148.733237
25.857864,30,148.857251
14.239479,31,148.989283
14.724943,18,149.062741
6.640148,15,149.12507
6.497509,28,149.2451
59.216022,45,149.431258
14.937578,15,149.494723
22.968202,28,149.613103
5.534282,9,149.650283
8.108947,13,149.701487
6.087147,9,149.740283
9.471671,19,149.823047
54.436316,44,150.005356
13.055374,15,150.067674
11.552162,24,150.170348
10.339198,17,150.238988
9.034456,11,150.287581
8.593991,13,150.342637
33.756452,44,150.527212
8.761386,14,150.588084
13.142551,15,150.650665
14.372105,17,150.716688
8.821265,15,150.779992
15.469754,22,150.87359
16.107495,16,150.939782
18.277499,20,151.024287
25.340089,27,151.133897
10.326936,14,151.189118
22.162427,24,151.290645
9.116572,11,151.333866
10.370918,12,151.384082
12.17173,23,151.482265
21.300941,20,151.564845
16.779614,25,151.669516
9.640013,16,151.736221
7.481509,10,151.778064
13.982782,19,151.853369
5.334649,8,151.886451
11.055799,19,151.979167
6.112886,13,152.046672
10.836408,14,152.106334
15.097086,24,152.217065
13.827317,15,152.281523
36.856812,32,152.424886
6.786504,9,152.461953
7.736143,31,152.592196
8.243874,23,152.689228
7.944365,16,152.754031
28.382839,23,152.84469
9.599428,13,152.897974
9.163138,16,152.965136
10.030206,14,153.021436
7.615541,12,153.072402
8.914053,11,153.119677
23.592455,23,153.215077
17.663338,16,153.281421
10.482187,13,153.338327
18.762218,18,153.415985
92.179591,61,153.670876
9.603207,12,153.721291
19.375101,22,153.81501
22.995373,22,153.906663
4.214802,12,153.956837
27.244738,28,154.073781
12.532902,21,154.165283
19.311769,20,154.247699
14.000778,20,154.333897
24.0705,21,154.418094
109.416575,78,154.740197
55.666112,44,154.921929
7.508231,12,154.974649
8.554227,10,155.014282
16.140794,20,155.098677
8.196724,32,155.230063
10.7456,14,155.288109
9.716369,24,155.386557
24.699731,24,155.485998
7.773783,20,155.569396
6.645642,9,155.606429
14.175902,28,155.722523
13.860184,21,155.807289
11.270544,15,155.871518
9.004588,11,155.916862
19.106925,27,156.027936
6.5718,9,156.068274
19.852954,19,156.145827
21.32864,34,156.289351
15.57088,17,156.35664
25.85872,42,156.529612
13.219378,21,156.61724
10.638743,25,156.717641
33.799811,27,156.825925
9.06445,17,156.896194
30.480166,29,157.017111
10.224256,12,157.066413
13.128354,17,157.137867
8.180016,13,157.192901
33.621354,28,157.309715
7.288599,10,157.35444
10.270065,13,157.408502
132.414216,71,157.732493
4.910438,18,157.808608
5.584051,8,157.847084
18.809233,24,157.971022
29.646124,32,158.150236
35.602918,26,158.264349
3.760812,22,158.370126
4.5696,12,158.42233
10.663317,14,158.48302
34.024196,29,158.604136
18.404832,24,158.704742
19.391216,20,158.789356
6.868919,10,158.83411
23.496034,22,158.927969
17.763262,29,159.047484
17.325252,27,159.162084
10.795042,12,159.220729
10.055262,16,159.297238
6.204166,12,159.348307
31.154774,24,159.449299
15.027984,17,159.521045
5.701867,8,159.555248
11.628143,18,159.633814
5.912542,19,159.731266
6.755312,9,159.772104
8.945972,14,159.830099
7.0698,10,159.872008
8.169259,14,159.933093
56.996224,54,160.166936
10.764242,13,160.219097
6.528359,13,160.274499
11.490651,18,160.349364
14.180544,16,160.415099
12.121772,15,160.478667
7.415961,24,160.577654
7.324595,9,160.615813
9.166714,12,160.665278
11.84432,35,160.810354
48.88445,37,160.966826
5.080718,8,161.001537
10.142757,23,161.096377
11.5416,18,161.169932
3.672175,7,161.198101
7.210692,11,161.24532
28.919325,32,161.380452
9.23129,32,161.509427
8.731504,17,161.583655
47.814816,34,161.727369
5.744837,10,161.771765
8.932308,29,161.89393
17.749445,18,161.972966
13.033868,14,162.029202
10.579155,19,162.106375
8.375049,10,162.148802
11.082187,16,162.213077
31.208925,46,162.40864
4.76142,12,768.404417
73.056431,43,768.586118
34.521576,33,768.721818
7.414539,12,768.769149
12.199317,13,768.822962
46.508609,38,769.00581
48.365784,32,769.165462
5.871143,8,769.209586
81.944096,47,769.410307
5.034048,17,769.487694
107.061141,72,769.791881
9.494905,11,769.838554
38.542107,41,770.015117
8.975716,11,770.058681
14.615399,17,770.131104
8.713902,12,770.181823
33.295629,36,770.333853
29.582524,46,770.522868
14.908484,16,770.589653
140.568139,89,770.960819
9.010149,12,771.013222
31.37686,31,771.145385
77.13544,53,771.363944
6.877678,17,771.431345
15.480475,15,771.494945
5.779239,8,771.525539
7.392304,15,771.587758
12.19814,14,771.645453
41.332831,36,771.797905
108.283498,65,772.078976
21.995427,29,772.20419
67.021489,62,772.461107
12.970842,14,772.522156
173.785463,85,772.878373
14.815542,22,772.969491
17.263336,24,773.066408
3.924197,11,773.112788
184.378111,94,773.51127
69.808007,41,773.693272
66.986486,42,773.869137
16.338331,17,773.942856
8.026797,11,773.991498
10.048032,16,774.060408
11.3848,13,774.117581
45.269891,39,774.28247
14.977851,17,774.353518
9.708512,14,774.413524
32.807372,40,774.582733
97.391652,66,774.861585
8.395687,11,774.908027
78.762189,51,775.129302
8.991894,10,775.172242
17.810756,31,775.304582
15.573087,27,775.415233
73.751577,75,775.741159
8.871814,16,775.806701
11.071144,12,775.858843
14.442941,18,775.936274
86.393692,50,776.148004
90.660121,58,776.391292
67.550443,63,776.659667
7.769316,10,776.703215
76.705354,52,776.923278
11.903689,21,777.011045
71.958636,42,777.189041
11.006493,13,777.242714
25.082911,32,777.380752
11.76062,13,777.434689
9.091412,16,777.502006
63.503587,53,777.725353
6.514932,10,777.768531
87.382274,50,777.983429
8.930247,12,778.034396
8.118642,25,778.141411
8.91819,11,778.189271
136.181237,80,778.525668
16.654515,20,778.611281
33.895741,30,778.73644
131.776754,69,779.02867
8.451761,10,779.072366
27.921532,30,779.20106
18.482498,28,779.320832
8.931844,11,779.368382
16.547637,17,779.43967
11.620285,14,779.497827
41.480294,31,779.623757
18.902837,25,779.730303
22.139431,25,779.833354
5.800957,10,779.877834
8.275262,12,779.931446
30.082086,48,780.172694
7.336423,14,780.234138
188.668817,93,780.626094
13.923383,21,780.715553
8.784991,12,780.765224
7.623791,10,780.806567
17.246481,16,780.873582
29.494006,26,780.981824
158.284507,78,781.304355
148.779445,80,781.643853
13.905329,16,781.708811
11.39947,17,781.777389
6.016517,11,781.824056
48.051377,34,781.959297
15.506383,15,782.022051
8.101868,12,782.073756
12.13698,26,782.182911
7.404425,19,782.262249
8.204849,12,782.308465
16.279071,16,782.372788
64.222421,39,782.534481
8.529164,16,782.602718
77.541236,45,782.791372
102.164163,60,783.044407
14.560398,26,783.149838
11.847916,28,783.268946
4.817466,10,783.311088
61.89973,42,783.48477
12.346239,23,783.583277
117.563301,72,783.888063
42.010472,33,784.029762
9.218129,11,784.073232
22.516481,23,784.166679
10.122106,15,784.227968
14.433933,15,784.293582
108.216089,62,784.55034
15.251485,19,784.62992
14.012738,19,784.708852
30.963703,29,784.830824
80.471222,56,785.070052
109.846452,68,785.356963
34.998539,27,785.470936
22.369969,26,785.579715
10.367489,13,785.635231
20.566711,25,785.741752
78.163731,45,1161.488382
7.630215,11,1161.531927
28.297326,31,1161.661988
45.602592,34,1161.803843
43.919657,32,1161.945852
11.649833,14,1162.020167
5.854015,8,1162.06084
32.761096,29,1162.19702
151.270212,84,1162.561055
