#{"t_start": 1545807782.563472, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
9.049548,12,149.010844
4.653765,28,149.128129
5.288736,10,149.17204
5.866932,11,149.217351
9.785561,18,149.291935
14.951324,16,149.35905
7.534792,11,149.405503
13.442828,15,149.466602
9.752479,13,149.522619
7.63014,20,149.607793
11.040656,37,149.762558
10.337209,18,149.838438
15.613501,18,149.91781
69.795926,51,150.128101
11.276303,13,150.186123
6.704287,24,150.283964
6.79786,10,150.325375
10.983207,19,150.407431
5.103209,8,150.44681
28.409445,24,150.548975
12.417268,17,150.620215
21.289546,22,150.710604
15.98978,23,150.809844
11.723876,21,150.894018
17.920494,22,150.984266
20.551487,25,151.088979
5.666658,8,151.122918
15.312496,14,151.181606
30.568494,32,151.314085
69.835745,45,151.498931
5.811126,7,151.526857
7.082538,13,151.582067
13.827895,15,151.645126
12.4967,29,151.766253
10.667646,19,151.85059
9.126422,11,151.897271
11.582782,19,151.975048
10.200804,12,152.025607
6.64768,13,152.077165
10.740165,16,152.145792
19.129259,22,152.234203
16.289155,18,152.31004
13.33173,24,152.41289
66.023193,52,152.631209
9.037222,14,152.690061
15.221098,18,152.76409
25.89518,32,152.898303
48.151561,40,153.067395
10.455377,21,153.154576
6.640132,9,153.190568
7.966291,15,153.254
11.320141,13,153.308043
7.508361,11,153.353532
30.066886,26,153.464508
8.459316,10,153.504377
9.220879,11,153.549643
38.564973,44,153.736834
8.770101,14,153.794836
36.80384,27,153.906453
7.05821,11,153.952298
12.558548,24,154.055161
11.875107,23,154.151606
12.520164,17,154.221745
7.628319,15,154.286994
12.380763,16,154.352397
20.844359,23,154.452042
75.504958,57,154.68659
6.636629,13,154.742435
9.676495,14,154.798346
18.939181,21,154.887145
93.887645,75,155.194046
5.058409,21,155.28208
3.313663,7,155.31063
10.064614,17,155.384089
5.820019,9,155.420844
24.07084,25,155.523852
16.163152,17,155.596293
5.228772,9,155.633464
11.732913,15,155.694366
14.655106,31,155.832643
10.593276,30,155.975593
6.626932,19,156.060557
5.137012,8,156.098561
15.768782,25,156.205681
10.353013,19,156.293245
8.737907,17,156.365525
13.930614,20,156.446079
13.396656,13,156.501963
7.27885,11,156.549053
7.65364,10,156.589878
12.677739,16,156.653568
7.353035,21,156.738372
8.31755,12,156.786518
40.736145,32,156.918234
9.900471,21,157.007567
10.897237,18,157.083419
52.69591,32,157.218299
8.040345,19,157.30061
8.950352,16,157.368686
14.664179,18,157.442268
19.589783,21,157.53093
64.385941,43,157.713421
7.646059,18,157.789263
28.09361,22,157.878296
24.1269,25,157.987473
14.300672,22,158.078166
9.636691,14,158.137765
16.933041,19,158.219345
18.186352,27,158.328981
