#{"t_start": 1545807782.2987611, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
12.018865,14,149.283187
7.711929,12,149.333259
22.257259,33,149.472092
8.139597,15,149.534989
9.677983,12,149.585631
15.655247,18,149.661064
11.165255,17,149.730586
14.773834,18,149.806523
8.013654,28,149.924292
8.4634,10,149.967771
6.630342,11,150.013309
11.562474,22,150.10668
11.952726,24,150.209473
11.832719,15,150.270856
26.101888,22,150.362628
9.995449,12,150.414449
5.347402,13,150.469059
13.105267,25,150.573317
12.01886,13,150.626517
18.687605,37,150.791159
8.248393,18,150.867278
44.284213,42,151.042524
12.426195,14,151.100701
27.300208,26,151.206999
17.224247,20,151.289483
5.805667,13,151.344058
8.172625,10,151.386607
7.505063,10,151.428137
8.126954,13,151.48086
11.409089,33,151.617075
7.249879,11,151.663271
43.542726,32,151.794132
5.232223,8,151.827266
8.186053,13,151.882449
9.491576,25,151.985577
7.529626,11,152.033807
14.45064,15,152.101449
13.586046,15,152.164771
9.066458,17,152.234299
11.016812,18,152.308887
12.115131,14,152.366805
5.849067,22,152.457561
9.484988,12,152.506315
20.055762,30,152.633252
9.336533,12,152.684663
9.822229,14,152.742911
9.575838,11,152.789585
4.402345,15,152.851964
6.281713,11,152.898984
8.154038,16,152.965615
19.130981,21,153.052749
9.121859,11,153.100042
9.598215,12,153.14925
8.233394,17,153.22018
7.553919,14,153.279503
34.372887,35,153.425428
10.756431,12,153.47634
7.518915,12,153.525422
8.614153,17,153.597908
40.539054,54,153.82148
9.357157,11,153.867783
9.451997,15,153.931907
14.910565,19,154.013296
12.31578,14,154.071566
18.017707,23,154.165711
18.912546,20,154.251057
7.934947,12,154.301627
93.049477,82,154.647016
17.368754,20,154.731987
10.804203,16,154.797283
7.484939,11,154.840667
9.104958,15,154.903655
15.635477,20,154.989113
18.490489,19,155.066625
8.015326,12,155.118209
9.391208,13,155.171139
46.286628,36,155.317273
13.079477,17,155.389144
11.147537,14,155.445614
38.974034,35,155.591653
7.54068,11,155.638876
10.054425,14,155.696997
27.899798,37,155.851427
11.686045,15,155.913088
10.689682,14,155.969743
34.855286,36,156.136988
9.79033,13,156.200332
7.171835,9,156.239499
10.707644,19,156.323538
34.099132,31,156.461247
15.316582,14,156.528286
8.122525,13,156.581239
9.079146,11,156.629213
26.053485,32,156.76159
23.943304,23,156.857582
9.873735,11,156.901273
7.339298,15,156.960714
8.669567,11,157.005304
14.942182,20,157.089
33.981219,35,157.231473
18.632997,29,157.356026
9.507721,17,157.425773
7.474904,10,157.469901
7.231626,17,157.542157
13.212141,14,157.601952
8.324741,16,157.66915
28.525623,39,157.831936
28.630695,32,157.967733
10.577668,19,158.048274
9.268519,14,158.105396
9.588971,18,158.179371
9.753286,15,158.246105
33.146186,32,158.379734
6.838163,25,158.486637
9.575709,12,158.534957
9.954723,13,158.587728
5.587799,17,158.657176
11.550645,13,158.712723
14.383646,15,158.773334
20.762749,18,158.845542
8.022843,10,158.888488
11.466629,14,158.945144
15.22681,22,159.037534
10.440724,16,159.105836
12.866869,16,159.170289
15.436409,26,159.280987
14.002213,27,159.389236
12.513862,25,159.495582
12.679303,18,159.569924
17.031894,20,159.650307
8.108323,13,159.705243
9.977701,14,159.761308
12.578619,14,159.821317
5.953106,11,159.865338
132.983813,87,160.227817
12.999171,21,160.316507
10.63659,26,160.425175
7.915498,11,160.46891
10.517075,14,160.525391
8.096484,12,160.573409
24.792885,23,160.669277
5.23432,11,160.716516
14.715134,16,160.781393
16.843937,23,160.873409
9.249394,29,160.989327
3.475041,8,161.022079
9.635427,12,161.073423
17.278006,22,161.165972
