#{"t_start": 1545807784.2166617, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
5.896159,11,147.35353
26.91254,30,147.477856
18.251645,28,147.596856
6.255779,15,147.660323
9.417096,24,147.759977
9.729893,15,147.821929
12.02018,20,147.907548
6.399124,11,147.953533
6.904129,18,148.028415
9.172803,11,148.075397
22.40127,29,148.19894
39.170119,32,148.333644
12.115542,18,148.408584
7.625214,21,148.497634
15.399236,27,148.609256
12.52301,14,148.66819
15.028,25,148.780989
8.396261,10,148.823703
16.114208,26,148.933865
40.050714,33,149.071487
8.757248,31,149.20032
22.143078,23,149.295285
10.453279,13,149.34825
9.285888,13,149.40239
9.466487,19,149.482488
18.287438,19,149.559719
10.347825,12,149.610272
24.910018,22,149.700546
6.770422,9,149.738516
15.00297,24,149.837644
9.577699,13,149.889609
11.62498,16,149.957847
14.401638,20,150.039741
46.309161,50,150.256229
23.637309,22,150.346296
10.722684,19,150.423811
16.649747,32,150.556754
16.720004,27,150.669749
14.294728,17,150.743699
41.445067,34,150.884699
8.733652,14,150.945176
18.331382,34,151.085272
14.366563,16,151.152652
6.465738,12,151.203877
5.233471,9,151.240669
4.578207,9,151.278038
27.088276,37,151.43659
4.884888,8,151.467772
8.576805,15,151.528263
26.578675,24,151.628534
15.40881,20,151.712513
10.363478,15,151.777252
6.617991,9,151.816869
35.32879,35,151.95987
12.081402,13,152.014561
17.267332,16,152.083898
8.750579,11,152.128895
16.619079,18,152.204471
7.074325,9,152.240485
51.262311,39,152.405618
18.044838,24,152.507274
6.37538,27,152.620767
6.069414,8,152.654193
10.223068,17,152.725276
16.401923,21,152.814683
13.678141,17,152.884289
6.170929,10,152.924514
36.319618,29,153.046802
6.604266,12,153.095922
9.925902,13,153.149921
31.000473,28,153.266784
14.057424,33,153.401102
6.692693,9,153.438215
11.598446,15,153.500398
6.840731,12,153.548681
11.70294,28,153.666442
30.567033,40,153.833434
7.84341,10,153.877066
8.547061,19,153.954949
6.985879,16,154.020145
8.179416,18,154.092146
15.740476,19,154.185802
8.422285,10,154.235538
16.072595,26,154.351283
10.13705,16,154.428476
7.553924,9,154.465259
17.606767,25,154.578549
4.741761,14,154.639935
6.213994,9,154.677313
12.976116,17,154.748967
12.98729,18,154.823411
7.107654,10,154.865218
11.449581,19,154.945476
92.072223,53,155.15923
9.617108,14,155.21535
6.132705,10,155.25695
5.163168,17,155.329323
9.555931,15,155.39081
10.412031,19,155.471466
6.584215,12,155.520558
15.296492,16,155.590925
7.778082,11,155.638709
31.19021,28,155.756115
6.87108,10,155.796554
41.113402,31,155.927417
32.264474,33,156.068112
19.955921,21,156.155337
58.619727,53,156.38007
7.97586,10,156.421037
9.484433,19,156.502005
21.476455,43,156.679318
14.261199,32,156.812744
6.279291,16,156.87604
8.917922,11,156.920492
12.812014,32,157.052452
11.901762,20,157.136895
8.932007,11,157.18468
6.152508,9,157.22076
9.533134,12,157.268627
11.881198,34,157.412697
8.100449,15,157.474058
8.709166,15,157.536196
18.763201,22,157.627666
12.536627,14,157.684841
12.238699,18,157.75826
10.835955,15,157.821274
12.442036,19,157.899819
15.467505,20,157.980599
5.534351,8,158.013277
8.458471,12,158.065301
33.210456,28,158.180825
18.193156,44,158.36594
5.406536,8,158.399908
24.537276,21,158.488865
7.619723,14,158.544544
11.883043,15,158.605053
9.922363,14,158.660809
13.850539,23,158.756235
10.850339,13,158.812116
11.619151,35,158.952431
15.02028,21,159.036433
6.333982,11,159.081116
16.079052,19,159.161367
4.475598,8,159.196363
10.536675,28,159.311552
29.909817,24,159.411645
37.203294,35,159.560045
15.589854,21,159.648209
9.27979,22,159.746852
8.757367,15,159.809348
5.313158,10,159.862643
8.258572,11,159.917482
3.316989,26,160.027935
25.808242,25,160.13816
7.595347,10,160.203799
13.973405,19,160.321445
55.616821,41,160.507044
11.346978,16,160.584496
21.98162,23,160.684734
5.923259,8,160.718484
7.605149,26,160.826176
10.539846,16,160.893461
20.764435,20,160.977909
13.05264,15,161.043554
7.335098,10,161.088135
