#{"t_start": 1545891377.9719, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,77.229312
-500.0,500,79.0244
-500.0,500,80.8133
-500.0,500,82.723212
-500.0,500,362.720408
-500.0,500,364.512206
-500.0,500,366.315674
-500.0,500,368.202439
-500.0,500,556.482134
-500.0,500,558.311974
-500.0,500,560.154005
-500.0,500,561.956145
-500.0,500,750.868265
-500.0,500,752.76108
-500.0,500,754.575285
-500.0,500,756.398455
-500.0,500,943.726429
-500.0,500,945.593275
-500.0,500,947.54773
-500.0,500,949.39405
-500.0,500,1141.117093
-500.0,500,1142.909189
-500.0,500,1144.738126
-500.0,500,1146.535605
-500.0,500,1336.987871
-500.0,500,1338.787394
-500.0,500,1340.597193
-500.0,500,1342.408047
-500.0,500,1531.834368
-500.0,500,1533.699336
-500.0,500,1535.52157
-500.0,500,1537.301839
-500.0,500,1726.445657
-500.0,500,1728.235734
-500.0,500,1730.023611
-500.0,500,1731.89454
-500.0,500,1920.847502
-500.0,500,1922.637218
-500.0,500,1924.43605
-500.0,500,1926.218508
-500.0,500,2115.247413
-500.0,500,2117.153969
-500.0,500,2118.965771
-500.0,500,2120.882906
-500.0,500,2122.667098
-500.0,500,2312.146401
-500.0,500,2314.020481
-500.0,500,2315.8234
-500.0,500,2317.631495
-500.0,500,2506.76382
-500.0,500,2508.56375
-500.0,500,2510.365309
-500.0,500,2512.249295
-500.0,500,2701.418127
-500.0,500,2703.198318
-500.0,500,2704.991229
-500.0,500,2706.78468
-500.0,500,2895.854416
-500.0,500,2897.726148
-500.0,500,2899.526858
-500.0,500,2901.325927
-500.0,500,3090.480207
-500.0,500,3092.275651
-500.0,500,3094.070401
-500.0,500,3095.947723
-500.0,500,3285.054682
-500.0,500,3286.84216
-500.0,500,3288.629233
-500.0,500,3290.404246
-500.0,500,3479.367088
-500.0,500,3481.24341
-500.0,500,3483.061312
-500.0,500,3484.860186
-500.0,500,3673.878773
-500.0,500,3675.664979
-500.0,500,3677.488786
-500.0,500,3679.342439
-500.0,500,3868.370993
-500.0,500,3870.193583
-500.0,500,3871.999662
-500.0,500,3873.780415
-500.0,500,4062.795663
-500.0,500,4064.581378
-500.0,500,4066.368263
-500.0,500,4068.161538
-500.0,500,4069.949493
-500.0,500,4258.943215
-500.0,500,4260.808666
-500.0,500,4262.588033
-500.0,500,4264.388761
-500.0,500,4453.180287
-500.0,500,4454.967548
-500.0,500,4456.76464
-500.0,500,4458.60099
-500.0,500,4647.72557
-500.0,500,4649.530057
-500.0,500,4651.335106
-500.0,500,4653.13792
-500.0,500,4842.192402
-500.0,500,4844.081854
-500.0,500,4845.886228
-500.0,500,4847.696015
-500.0,500,5036.562095
-500.0,500,5038.355447
-500.0,500,5040.144066
-500.0,500,5042.024896
-500.0,500,5231.285233
-500.0,500,5233.075279
-500.0,500,5234.867629
-500.0,500,5236.662933
-500.0,500,5425.819917
-500.0,500,5427.60693
-500.0,500,5429.408132
-500.0,500,5431.231755
-500.0,500,5620.172896
-500.0,500,5621.965098
-500.0,500,5623.853046
-500.0,500,5625.663901
-500.0,500,5814.776623
-500.0,500,5816.573124
-500.0,500,5818.357567
-500.0,500,5820.15989
-500.0,500,6009.179326
-500.0,500,6010.968768
-500.0,500,6012.77848
-500.0,500,6014.579402
-500.0,500,6203.638849
-500.0,500,6205.432051
-500.0,500,6207.304069
-500.0,500,6209.121046
-500.0,500,6210.945448
-500.0,500,6399.742255
-500.0,500,6401.542361
-500.0,500,6403.354793
-500.0,500,6405.234236
-500.0,500,6594.219698
-500.0,500,6596.014426
-500.0,500,6597.82781
-500.0,500,6599.641679
-500.0,500,6788.7655
-500.0,500,6790.639331
-500.0,500,6792.439643
-500.0,500,6794.247538
-500.0,500,6983.294851
-500.0,500,6985.076974
-500.0,500,6986.855941
-500.0,500,6988.734907
-500.0,500,7177.658468
-500.0,500,7179.449397
-500.0,500,7181.263752
-500.0,500,7183.076846
-500.0,500,7372.21085
-500.0,500,7374.098591
-500.0,500,7375.905342
-500.0,500,7377.698634
-500.0,500,7566.903831
-500.0,500,7568.68583
-500.0,500,7570.497499
-500.0,500,7572.367541
-500.0,500,7761.34988
-500.0,500,7763.155827
-500.0,500,7764.963624
-500.0,500,7766.762668
-500.0,500,7955.772251
-500.0,500,7957.561559
-500.0,500,7959.357383
-500.0,500,7961.171281
-500.0,500,8149.859194
-500.0,500,8151.649174
-500.0,500,8153.449636
-500.0,500,8155.255954
-500.0,500,8157.058342
-500.0,500,8346.122159
-500.0,500,8347.919234
-500.0,500,8349.724404
-500.0,500,8351.535291
