#{"t_start": 1545891378.202592, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,76.999767
-500.0,500,78.793532
-500.0,500,80.584902
-500.0,500,82.492165
-500.0,500,362.489864
-500.0,500,364.27976
-500.0,500,366.084098
-500.0,500,367.972662
-500.0,500,556.251161
-500.0,500,558.082116
-500.0,500,559.924949
-500.0,500,561.727375
-500.0,500,750.63763
-500.0,500,752.530926
-500.0,500,754.345277
-500.0,500,756.169069
-500.0,500,943.495413
-500.0,500,945.362197
-500.0,500,947.317158
-500.0,500,949.164217
-500.0,500,1140.885344
-500.0,500,1142.678881
-500.0,500,1144.506503
-500.0,500,1146.305565
-500.0,500,1336.757356
-500.0,500,1338.556978
-500.0,500,1340.366885
-500.0,500,1342.176969
-500.0,500,1531.603094
-500.0,500,1533.468666
-500.0,500,1535.290149
-500.0,500,1537.071025
-500.0,500,1726.215777
-500.0,500,1728.003607
-500.0,500,1729.794087
-500.0,500,1731.665194
-500.0,500,1920.617288
-500.0,500,1922.406509
-500.0,500,1924.206186
-500.0,500,1925.988282
-500.0,500,2115.017346
-500.0,500,2116.922973
-500.0,500,2118.736277
-500.0,500,2120.652411
-500.0,500,2122.436639
-500.0,500,2311.915646
-500.0,500,2313.790973
-500.0,500,2315.592757
-500.0,500,2317.401307
-500.0,500,2506.534143
-500.0,500,2508.334023
-500.0,500,2510.134216
-500.0,500,2512.020214
-500.0,500,2701.187915
-500.0,500,2702.968844
-500.0,500,2704.760051
-500.0,500,2706.554391
-500.0,500,2895.623445
-500.0,500,2897.495153
-500.0,500,2899.296567
-500.0,500,2901.096724
-500.0,500,3090.2504
-500.0,500,3092.046382
-500.0,500,3093.840001
-500.0,500,3095.717777
-500.0,500,3284.824252
-500.0,500,3286.611607
-500.0,500,3288.399357
-500.0,500,3290.17433
-500.0,500,3479.137496
-500.0,500,3481.012349
-500.0,500,3482.83035
-500.0,500,3484.628276
-500.0,500,3673.647366
-500.0,500,3675.433699
-500.0,500,3677.258569
-500.0,500,3679.112593
-500.0,500,3868.140722
-500.0,500,3869.963318
-500.0,500,3871.768313
-500.0,500,3873.549128
-500.0,500,4062.565609
-500.0,500,4064.349746
-500.0,500,4066.137819
-500.0,500,4067.930357
-500.0,500,4069.717537
-500.0,500,4258.712038
-500.0,500,4260.578281
-500.0,500,4262.358299
-500.0,500,4264.157691
-500.0,500,4452.948537
-500.0,500,4454.737381
-500.0,500,4456.533405
-500.0,500,4458.370284
-500.0,500,4647.495841
-500.0,500,4649.299963
-500.0,500,4651.103734
-500.0,500,4652.906365
-500.0,500,4841.962021
-500.0,500,4843.853338
-500.0,500,4845.656982
-500.0,500,4847.464737
-500.0,500,5036.332859
-500.0,500,5038.124434
-500.0,500,5039.913748
-500.0,500,5041.795114
-500.0,500,5231.053883
-500.0,500,5232.843592
-500.0,500,5234.636286
-500.0,500,5236.431434
-500.0,500,5425.591068
-500.0,500,5427.375486
-500.0,500,5429.178468
-500.0,500,5431.000108
-500.0,500,5619.943605
-500.0,500,5621.735261
-500.0,500,5623.622663
-500.0,500,5625.433516
-500.0,500,5814.546333
-500.0,500,5816.342268
-500.0,500,5818.126284
-500.0,500,5819.928479
-500.0,500,6008.948645
-500.0,500,6010.738876
-500.0,500,6012.548845
-500.0,500,6014.348537
-500.0,500,6203.408627
-500.0,500,6205.200852
-500.0,500,6207.073876
-500.0,500,6208.891073
-500.0,500,6210.713773
-500.0,500,6399.511039
-500.0,500,6401.312073
-500.0,500,6403.125246
-500.0,500,6405.004201
-500.0,500,6593.989671
-500.0,500,6595.785105
-500.0,500,6597.597512
-500.0,500,6599.411391
-500.0,500,6788.534273
-500.0,500,6790.408617
-500.0,500,6792.208676
-500.0,500,6794.016782
-500.0,500,6983.064671
-500.0,500,6984.846686
-500.0,500,6986.624613
-500.0,500,6988.50414
-500.0,500,7177.427257
-500.0,500,7179.219391
-500.0,500,7181.033143
-500.0,500,7182.845303
-500.0,500,7371.980533
-500.0,500,7373.867632
-500.0,500,7375.675107
-500.0,500,7377.468674
-500.0,500,7566.672687
-500.0,500,7568.455326
-500.0,500,7570.266508
-500.0,500,7572.135258
-500.0,500,7761.118444
-500.0,500,7762.925135
-500.0,500,7764.733005
-500.0,500,7766.533062
-500.0,500,7955.54179
-500.0,500,7957.331089
-500.0,500,7959.127636
-500.0,500,7960.940802
-500.0,500,8149.628631
-500.0,500,8151.418541
-500.0,500,8153.219213
-500.0,500,8155.026328
-500.0,500,8156.827972
-500.0,500,8345.891765
-500.0,500,8347.688293
-500.0,500,8349.493947
-500.0,500,8351.305337
