#{"t_start": 1545891378.1099124, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,77.091311
-500.0,500,78.885305
-500.0,500,80.675653
-500.0,500,82.584181
-500.0,500,362.583702
-500.0,500,364.373346
-500.0,500,366.176649
-500.0,500,368.064605
-500.0,500,556.343334
-500.0,500,558.173991
-500.0,500,560.016077
-500.0,500,561.818348
-500.0,500,750.73096
-500.0,500,752.623222
-500.0,500,754.438579
-500.0,500,756.260639
-500.0,500,943.588447
-500.0,500,945.456094
-500.0,500,947.410465
-500.0,500,949.25656
-500.0,500,1140.977939
-500.0,500,1142.771296
-500.0,500,1144.598892
-500.0,500,1146.399045
-500.0,500,1336.851042
-500.0,500,1338.648752
-500.0,500,1340.460217
-500.0,500,1342.268411
-500.0,500,1531.695631
-500.0,500,1533.56232
-500.0,500,1535.38206
-500.0,500,1537.163012
-500.0,500,1726.307645
-500.0,500,1728.096484
-500.0,500,1729.887083
-500.0,500,1731.756499
-500.0,500,1920.709845
-500.0,500,1922.499487
-500.0,500,1924.298149
-500.0,500,1926.080523
-500.0,500,2115.109658
-500.0,500,2117.015321
-500.0,500,2118.828141
-500.0,500,2120.744756
-500.0,500,2122.529131
-500.0,500,2312.008054
-500.0,500,2313.882539
-500.0,500,2315.684373
-500.0,500,2317.492817
-500.0,500,2506.627704
-500.0,500,2508.427378
-500.0,500,2510.226533
-500.0,500,2512.111414
-500.0,500,2701.279811
-500.0,500,2703.060443
-500.0,500,2704.851849
-500.0,500,2706.647102
-500.0,500,2895.71683
-500.0,500,2897.58868
-500.0,500,2899.389047
-500.0,500,2901.188312
-500.0,500,3090.342211
-500.0,500,3092.138431
-500.0,500,3093.933142
-500.0,500,3095.80972
-500.0,500,3284.916406
-500.0,500,3286.704762
-500.0,500,3288.491182
-500.0,500,3290.266234
-500.0,500,3479.230478
-500.0,500,3481.104766
-500.0,500,3482.922201
-500.0,500,3484.721139
-500.0,500,3673.739921
-500.0,500,3675.52628
-500.0,500,3677.350133
-500.0,500,3679.204492
-500.0,500,3868.233838
-500.0,500,3870.05601
-500.0,500,3871.860954
-500.0,500,3873.64281
-500.0,500,4062.657984
-500.0,500,4064.443071
-500.0,500,4066.23036
-500.0,500,4068.022872
-500.0,500,4069.810084
-500.0,500,4258.805701
-500.0,500,4260.671598
-500.0,500,4262.450113
-500.0,500,4264.249868
-500.0,500,4453.042084
-500.0,500,4454.82954
-500.0,500,4456.625626
-500.0,500,4458.461649
-500.0,500,4647.588087
-500.0,500,4649.391486
-500.0,500,4651.196501
-500.0,500,4652.998713
-500.0,500,4842.05455
-500.0,500,4843.94405
-500.0,500,4845.748193
-500.0,500,4847.558104
-500.0,500,5036.423849
-500.0,500,5038.21629
-500.0,500,5040.006131
-500.0,500,5041.887703
-500.0,500,5231.146449
-500.0,500,5232.936877
-500.0,500,5234.728802
-500.0,500,5236.524379
-500.0,500,5425.682131
-500.0,500,5427.46771
-500.0,500,5429.271412
-500.0,500,5431.092317
-500.0,500,5620.036352
-500.0,500,5621.827183
-500.0,500,5623.716449
-500.0,500,5625.52556
-500.0,500,5814.638572
-500.0,500,5816.43575
-500.0,500,5818.219943
-500.0,500,5820.021159
-500.0,500,6009.041977
-500.0,500,6010.832148
-500.0,500,6012.640323
-500.0,500,6014.440581
-500.0,500,6203.500789
-500.0,500,6205.293864
-500.0,500,6207.165852
-500.0,500,6208.983039
-500.0,500,6210.80695
-500.0,500,6399.603587
-500.0,500,6401.404419
-500.0,500,6403.217704
-500.0,500,6405.096295
-500.0,500,6594.0818
-500.0,500,6595.877599
-500.0,500,6597.691916
-500.0,500,6599.503666
-500.0,500,6788.626422
-500.0,500,6790.501632
-500.0,500,6792.300519
-500.0,500,6794.108689
-500.0,500,6983.157232
-500.0,500,6984.938999
-500.0,500,6986.71677
-500.0,500,6988.59724
-500.0,500,7177.519936
-500.0,500,7179.311106
-500.0,500,7181.126045
-500.0,500,7182.937649
-500.0,500,7372.072856
-500.0,500,7373.961415
-500.0,500,7375.767518
-500.0,500,7377.560985
-500.0,500,7566.765405
-500.0,500,7568.548356
-500.0,500,7570.359074
-500.0,500,7572.227525
-500.0,500,7761.210704
-500.0,500,7763.017435
-500.0,500,7764.825282
-500.0,500,7766.624631
-500.0,500,7955.634298
-500.0,500,7957.42402
-500.0,500,7959.219678
-500.0,500,7961.034061
-500.0,500,8149.721483
-500.0,500,8151.51021
-500.0,500,8153.310849
-500.0,500,8155.118074
-500.0,500,8156.920472
-500.0,500,8345.98391
-500.0,500,8347.781611
-500.0,500,8349.586354
-500.0,500,8351.398029
