#{"t_start": 1545891377.9033058, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,77.29789
-500.0,500,79.091528
-500.0,500,80.882036
-500.0,500,82.790359
-500.0,500,362.790321
-500.0,500,364.580059
-500.0,500,366.382447
-500.0,500,368.271171
-500.0,500,556.549209
-500.0,500,558.380751
-500.0,500,560.223167
-500.0,500,562.024979
-500.0,500,750.937531
-500.0,500,752.829738
-500.0,500,754.644865
-500.0,500,756.466993
-500.0,500,943.794206
-500.0,500,945.662495
-500.0,500,947.617064
-500.0,500,949.463248
-500.0,500,1141.184195
-500.0,500,1142.978695
-500.0,500,1144.805401
-500.0,500,1146.605317
-500.0,500,1337.0569
-500.0,500,1338.855725
-500.0,500,1340.665312
-500.0,500,1342.474971
-500.0,500,1531.901931
-500.0,500,1533.767531
-500.0,500,1535.588515
-500.0,500,1537.370136
-500.0,500,1726.515434
-500.0,500,1728.303533
-500.0,500,1730.092153
-500.0,500,1731.963484
-500.0,500,1920.916096
-500.0,500,1922.705534
-500.0,500,1924.505804
-500.0,500,1926.287119
-500.0,500,2115.315491
-500.0,500,2117.220761
-500.0,500,2119.035959
-500.0,500,2120.952111
-500.0,500,2122.736458
-500.0,500,2312.214216
-500.0,500,2314.08915
-500.0,500,2315.891647
-500.0,500,2317.6991
-500.0,500,2506.832317
-500.0,500,2508.631963
-500.0,500,2510.433038
-500.0,500,2512.318725
-500.0,500,2701.486995
-500.0,500,2703.267002
-500.0,500,2705.059163
-500.0,500,2706.853321
-500.0,500,2895.923661
-500.0,500,2897.793953
-500.0,500,2899.596412
-500.0,500,2901.394193
-500.0,500,3090.550476
-500.0,500,3092.34439
-500.0,500,3094.138001
-500.0,500,3096.017295
-500.0,500,3285.122933
-500.0,500,3286.910709
-500.0,500,3288.697652
-500.0,500,3290.473584
-500.0,500,3479.437652
-500.0,500,3481.311285
-500.0,500,3483.128808
-500.0,500,3484.928216
-500.0,500,3673.946209
-500.0,500,3675.733983
-500.0,500,3677.557816
-500.0,500,3679.412278
-500.0,500,3868.439414
-500.0,500,3870.262201
-500.0,500,3872.067779
-500.0,500,3873.847998
-500.0,500,4062.863765
-500.0,500,4064.648858
-500.0,500,4066.436942
-500.0,500,4068.229221
-500.0,500,4070.017481
-500.0,500,4259.011079
-500.0,500,4260.878921
-500.0,500,4262.657211
-500.0,500,4264.45735
-500.0,500,4453.247403
-500.0,500,4455.036068
-500.0,500,4456.833051
-500.0,500,4458.668166
-500.0,500,4647.79429
-500.0,500,4649.598017
-500.0,500,4651.40273
-500.0,500,4653.204829
-500.0,500,4842.261981
-500.0,500,4844.150656
-500.0,500,4845.955863
-500.0,500,4847.763256
-500.0,500,5036.630306
-500.0,500,5038.422827
-500.0,500,5040.212639
-500.0,500,5042.093274
-500.0,500,5231.352732
-500.0,500,5233.144673
-500.0,500,5234.935064
-500.0,500,5236.731122
-500.0,500,5425.888716
-500.0,500,5427.675491
-500.0,500,5429.476942
-500.0,500,5431.29889
-500.0,500,5620.242568
-500.0,500,5622.03378
-500.0,500,5623.921542
-500.0,500,5625.731325
-500.0,500,5814.84413
-500.0,500,5816.64147
-500.0,500,5818.425111
-500.0,500,5820.227624
-500.0,500,6009.247762
-500.0,500,6011.037176
-500.0,500,6012.847757
-500.0,500,6014.647151
-500.0,500,6203.708499
-500.0,500,6205.500106
-500.0,500,6207.37222
-500.0,500,6209.189274
-500.0,500,6211.012602
-500.0,500,6399.811407
-500.0,500,6401.612041
-500.0,500,6403.424079
-500.0,500,6405.304029
-500.0,500,6594.288056
-500.0,500,6596.083502
-500.0,500,6597.896771
-500.0,500,6599.71016
-500.0,500,6788.832957
-500.0,500,6790.707134
-500.0,500,6792.507057
-500.0,500,6794.31513
-500.0,500,6983.363188
-500.0,500,6985.146915
-500.0,500,6986.925092
-500.0,500,6988.803262
-500.0,500,7177.726139
-500.0,500,7179.518696
-500.0,500,7181.331655
-500.0,500,7183.143763
-500.0,500,7372.279085
-500.0,500,7374.166464
-500.0,500,7375.974037
-500.0,500,7377.768406
-500.0,500,7566.971362
-500.0,500,7568.754161
-500.0,500,7570.565649
-500.0,500,7572.434959
-500.0,500,7761.418477
-500.0,500,7763.224014
-500.0,500,7765.033191
-500.0,500,7766.830909
-500.0,500,7955.841545
-500.0,500,7957.631269
-500.0,500,7959.42632
-500.0,500,7961.241062
-500.0,500,8149.927793
-500.0,500,8151.716735
-500.0,500,8153.517173
-500.0,500,8155.325561
-500.0,500,8157.126223
-500.0,500,8346.19036
-500.0,500,8347.987149
-500.0,500,8349.793959
-500.0,500,8351.603876
