#{"t_start": 1545891377.8348567, "gym_version": "0.10.8", "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,77.365976
-500.0,500,79.159927
-500.0,500,80.950127
-500.0,500,82.858731
-500.0,500,362.857109
-500.0,500,364.646898
-500.0,500,366.450553
-500.0,500,368.340351
-500.0,500,556.617506
-500.0,500,558.448671
-500.0,500,560.290673
-500.0,500,562.092979
-500.0,500,751.00483
-500.0,500,752.897859
-500.0,500,754.712154
-500.0,500,756.535694
-500.0,500,943.861919
-500.0,500,945.729395
-500.0,500,947.684377
-500.0,500,949.530885
-500.0,500,1141.25255
-500.0,500,1143.045971
-500.0,500,1144.873613
-500.0,500,1146.672235
-500.0,500,1337.12456
-500.0,500,1338.923434
-500.0,500,1340.733658
-500.0,500,1342.543087
-500.0,500,1531.970281
-500.0,500,1533.835941
-500.0,500,1535.656718
-500.0,500,1537.437632
-500.0,500,1726.582332
-500.0,500,1728.370812
-500.0,500,1730.160137
-500.0,500,1732.031121
-500.0,500,1920.984157
-500.0,500,1922.773056
-500.0,500,1924.5728
-500.0,500,1926.35523
-500.0,500,2115.383879
-500.0,500,2117.289068
-500.0,500,2119.102468
-500.0,500,2121.019425
-500.0,500,2122.803827
-500.0,500,2312.28232
-500.0,500,2314.157227
-500.0,500,2315.958991
-500.0,500,2317.767487
-500.0,500,2506.900395
-500.0,500,2508.700363
-500.0,500,2510.501228
-500.0,500,2512.386047
-500.0,500,2701.554465
-500.0,500,2703.335095
-500.0,500,2705.126491
-500.0,500,2706.920582
-500.0,500,2895.990641
-500.0,500,2897.862077
-500.0,500,2899.663967
-500.0,500,2901.462564
-500.0,500,3090.616882
-500.0,500,3092.412329
-500.0,500,3094.206361
-500.0,500,3096.084355
-500.0,500,3285.191066
-500.0,500,3286.978814
-500.0,500,3288.765799
-500.0,500,3290.540924
-500.0,500,3479.503804
-500.0,500,3481.37939
-500.0,500,3483.196885
-500.0,500,3484.995363
-500.0,500,3674.016425
-500.0,500,3675.800901
-500.0,500,3677.62475
-500.0,500,3679.47909
-500.0,500,3868.508196
-500.0,500,3870.329893
-500.0,500,3872.135578
-500.0,500,3873.916326
-500.0,500,4062.93211
-500.0,500,4064.716999
-500.0,500,4066.505018
-500.0,500,4068.299268
-500.0,500,4070.084767
-500.0,500,4259.079207
-500.0,500,4260.948081
-500.0,500,4262.724758
-500.0,500,4264.524574
-500.0,500,4453.315766
-500.0,500,4455.10418
-500.0,500,4456.900304
-500.0,500,4458.736315
-500.0,500,4647.862298
-500.0,500,4649.666106
-500.0,500,4651.470793
-500.0,500,4653.273013
-500.0,500,4842.329224
-500.0,500,4844.218705
-500.0,500,4846.02284
-500.0,500,4847.831394
-500.0,500,5036.698445
-500.0,500,5038.490923
-500.0,500,5040.280744
-500.0,500,5042.161667
-500.0,500,5231.421093
-500.0,500,5233.210856
-500.0,500,5235.003177
-500.0,500,5236.798368
-500.0,500,5425.958898
-500.0,500,5427.742286
-500.0,500,5429.544928
-500.0,500,5431.366982
-500.0,500,5620.309729
-500.0,500,5622.101893
-500.0,500,5623.989925
-500.0,500,5625.799709
-500.0,500,5814.912503
-500.0,500,5816.709485
-500.0,500,5818.493457
-500.0,500,5820.295721
-500.0,500,6009.315841
-500.0,500,6011.10552
-500.0,500,6012.914993
-500.0,500,6014.715225
-500.0,500,6203.775583
-500.0,500,6205.567453
-500.0,500,6207.440505
-500.0,500,6209.25762
-500.0,500,6211.080976
-500.0,500,6399.878254
-500.0,500,6401.679131
-500.0,500,6403.491454
-500.0,500,6405.370985
-500.0,500,6594.35644
-500.0,500,6596.15114
-500.0,500,6597.96448
-500.0,500,6599.778307
-500.0,500,6788.901047
-500.0,500,6790.775199
-500.0,500,6792.575223
-500.0,500,6794.383292
-500.0,500,6983.43156
-500.0,500,6985.213656
-500.0,500,6986.991578
-500.0,500,6988.871308
-500.0,500,7177.794227
-500.0,500,7179.58578
-500.0,500,7181.399797
-500.0,500,7183.211992
-500.0,500,7372.347483
-500.0,500,7374.234844
-500.0,500,7376.042155
-500.0,500,7377.835264
-500.0,500,7567.039727
-500.0,500,7568.822516
-500.0,500,7570.633761
-500.0,500,7572.502202
-500.0,500,7761.485347
-500.0,500,7763.292114
-500.0,500,7765.099887
-500.0,500,7766.899294
-500.0,500,7955.908905
-500.0,500,7957.698277
-500.0,500,7959.494136
-500.0,500,7961.308032
-500.0,500,8149.995898
-500.0,500,8151.784846
-500.0,500,8153.58551
-500.0,500,8155.392636
-500.0,500,8157.19426
-500.0,500,8346.258213
-500.0,500,8348.055444
-500.0,500,8349.86099
-500.0,500,8351.671952
