#{"t_start": 1545673953.3411002, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
7.18954,15,3.427649
8.259182,13,3.479085
10.75182,12,3.528193
24.400884,24,3.624839
16.9486,41,3.790997
45.198609,31,3.912311
9.11806,11,3.955296
8.654783,15,4.014015
7.242022,11,4.056314
5.80761,9,4.091141
8.690164,12,4.139643
64.077566,43,4.307423
15.067099,24,4.401184
36.953401,40,4.55999
9.028989,13,4.612542
19.023689,26,4.716638
10.926753,13,4.76826
16.70837,15,4.829409
8.316586,9,4.864643
24.080271,22,4.951829
6.50642,14,5.008766
16.029481,21,5.091547
9.996822,16,5.156279
27.796801,27,5.26474
5.941759,8,5.295884
5.08183,10,5.33603
18.763406,23,6.126293
9.963354,28,6.236722
15.061345,26,6.340962
14.276633,14,6.396466
36.663366,32,6.528705
9.184315,16,6.592932
14.015774,17,6.66028
17.043698,16,6.725114
9.299085,31,6.849746
10.037326,15,6.908408
13.441393,17,6.977386
28.596294,37,7.124556
7.672674,10,7.165608
8.74951,19,7.240953
5.607085,14,7.296058
6.62235,10,7.336283
15.091857,19,7.412684
20.91106,21,7.498269
9.492121,13,7.551621
9.872323,11,7.595945
8.752088,34,7.73164
8.199839,13,7.78185
33.569695,34,7.91759
8.57732,10,7.957719
21.203256,29,8.071996
9.878957,12,8.118181
19.40262,29,8.39277
11.665711,20,8.469712
90.379423,60,8.704844
10.636523,19,8.780235
15.737628,17,8.8464
8.604703,25,8.946488
41.677351,48,9.135023
13.146389,16,9.202554
11.809273,37,9.347465
24.740028,25,9.447097
9.276424,23,9.53768
26.98254,33,9.668266
27.685285,24,9.763637
16.637421,21,9.846769
4.947272,9,9.882537
6.501542,12,9.93006
18.158772,31,10.056019
25.793574,27,10.166036
69.582339,43,10.334686
11.07736,17,10.564078
147.889412,89,10.919268
174.451492,94,11.305013
10.417198,21,11.386918
11.680682,18,11.457319
15.095171,21,11.540098
26.303301,42,11.704833
139.122582,118,12.162263
78.419479,46,12.34053
35.836115,44,12.514507
215.395916,96,13.043208
64.212164,38,13.192352
8.614029,15,13.25079
14.128015,14,13.305806
185.494744,88,13.652524
154.567743,74,13.939434
63.738919,39,14.091436
19.226058,20,14.168663
141.357503,72,14.445378
199.703003,104,15.009708
213.518951,105,15.456337
216.345322,104,15.892019
121.13586,63,16.14947
222.865873,105,16.576503
148.734162,105,17.157269
230.329615,105,18.170998
198.421903,89,19.44658
182.605274,82,20.625501
197.232739,88,21.379847
195.916302,88,21.817916
88.438734,53,22.236875
216.091594,96,22.623845
64.556082,39,22.775625
221.495671,95,23.138525
197.919847,92,23.488678
207.820612,105,23.903173
223.870933,101,24.454586
51.770102,31,24.572704
216.249577,95,24.942837
212.663228,97,25.318648
204.737694,92,25.672587
199.877986,89,26.026749
209.753202,92,26.547688
216.999175,94,26.918664
200.649675,90,27.274393
64.651979,39,27.42773
202.992498,91,27.783178
208.557649,91,28.1588
216.290493,95,28.549338
189.457473,87,29.061158
210.682242,93,29.423519
213.907286,94,29.784613
209.582885,92,30.147123
221.486256,98,30.530999
221.38749,97,31.077875
218.710085,96,31.451941
192.76459,86,31.788155
227.656785,99,32.174759
211.958044,92,32.53528
51.624676,31,32.654845
232.007103,102,33.211697
238.159197,103,33.614987
212.081532,96,34.019189
225.563858,96,34.436099
231.744571,102,34.860708
203.680369,90,35.367926
204.620136,90,35.718416
267.065667,110,36.157101
284.410028,115,36.605826
254.352703,106,37.025821
301.861182,117,37.644077
254.711617,105,38.051517
334.635154,131,38.561223
283.250552,113,38.99662
248.480829,104,39.396265
299.634365,119,40.040162
321.467448,124,40.550601
324.055736,126,41.054915
314.891238,124,41.534629
338.605085,130,42.200169
338.543106,126,42.69903
293.931127,117,43.148019
313.776789,124,43.629817
307.114362,124,44.266353
334.057691,126,44.755535
341.705829,129,45.245833
320.929145,127,45.733983
321.778644,126,46.369543
356.395208,132,46.880831
349.180081,128,47.371072
347.679615,129,47.853645
336.995287,129,48.511338
346.813105,128,49.003281
355.08473,131,49.50285
396.305862,142,50.049752
354.226323,134,50.720769
360.348308,134,51.26229
325.934476,125,51.741585
336.899593,127,52.226924
331.543915,125,52.860225
361.397846,136,53.373366
357.472284,136,53.89798
352.000723,137,54.433796
379.15074,138,55.130652
380.115236,137,55.65948
371.707815,135,56.179325
394.368939,142,56.8848
