#{"t_start": 1545673954.1466274, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
6.673135,9,2.598839
19.765623,20,2.677633
30.363641,38,2.832546
8.675011,12,2.8797
16.652266,31,3.004744
8.288689,24,3.099468
11.054701,16,3.161223
19.686666,21,3.243119
13.470926,15,3.301718
10.56211,12,3.34912
11.174351,26,3.451234
21.844594,20,3.529682
9.126235,13,3.581405
13.424365,17,3.647254
13.086089,20,3.727532
10.706711,13,3.778399
6.968716,11,3.823068
25.166611,21,3.907244
77.620959,67,4.175161
15.497133,17,4.2427
12.745884,21,4.3256
9.623947,18,4.399768
13.16778,14,4.455147
8.660289,13,4.506259
10.862224,13,4.557283
27.881893,21,5.342124
8.456008,11,5.385079
9.544238,17,5.451984
9.938126,12,5.499433
56.625962,38,5.652939
8.779149,14,5.710593
12.95986,15,5.770595
6.378514,9,5.807597
8.505151,15,5.866709
4.43115,11,5.911751
11.641187,16,5.97553
5.296063,8,6.007166
9.14874,16,6.071842
15.993827,20,6.151322
28.218606,27,6.260322
6.244354,9,6.295817
8.891345,12,6.343839
9.145835,11,6.387254
9.259131,11,6.431536
5.196435,11,6.474973
17.459282,18,6.546798
38.625045,29,6.664437
3.90856,16,6.730018
8.284343,14,6.786586
104.460667,57,7.012767
14.543248,26,7.116697
12.538172,16,7.179465
19.788232,21,7.262365
5.702775,15,7.321653
43.819083,35,7.617541
152.97653,75,7.912003
7.082967,9,7.947085
7.328829,16,8.009388
10.440411,17,8.077158
48.521109,35,8.21597
22.961366,34,8.352222
29.338671,31,8.475766
24.630638,22,8.561167
116.836714,65,8.818922
15.73929,18,8.890431
9.7888,12,8.938335
25.993189,23,9.028759
62.412906,46,9.214211
58.47514,35,9.35655
15.027466,20,9.436619
150.331047,72,9.880341
86.99203,52,10.090502
72.266091,45,10.277725
54.060307,50,10.479379
10.068795,34,10.612517
70.502307,48,10.801728
9.819404,19,10.876262
65.855736,41,11.035796
16.767524,18,11.104447
195.923731,101,11.49604
149.84921,72,11.937729
90.358978,65,12.186146
134.495584,67,12.448949
87.194257,51,12.64843
189.729972,93,13.01546
101.299086,80,13.323667
81.546487,49,13.51505
10.42328,24,13.605553
62.711214,38,13.750866
216.114773,108,14.335866
13.223409,13,14.39114
103.104426,64,14.677192
225.269134,108,15.122864
207.708197,90,15.489248
50.646026,31,15.62109
154.702585,84,15.950659
185.618996,105,16.524022
116.165301,71,17.545403
81.846595,48,18.225601
208.448325,101,19.678412
218.551568,95,20.560065
101.627255,58,20.847917
61.029283,36,21.027638
194.662837,91,21.595998
246.25968,119,22.0668
213.226413,93,22.420712
54.942966,33,22.545388
150.969762,94,22.911723
191.347928,90,23.263985
219.708093,95,23.790556
202.367756,95,24.161127
220.237586,98,24.539502
204.000779,91,24.891272
205.786507,93,25.26077
125.568964,65,25.51388
199.407597,88,26.023784
194.178424,88,26.36697
214.308955,97,26.749847
200.223805,88,27.099093
210.43616,92,27.482529
218.143413,96,28.040186
213.919764,93,28.403648
194.706839,88,28.744112
206.778975,91,29.096987
221.784079,95,29.474196
208.201673,94,29.83595
201.188615,88,30.35087
267.166031,116,30.802384
59.126558,36,30.943441
213.98136,93,31.304971
224.606189,97,31.685916
253.14243,110,32.273779
310.078821,128,32.77481
261.265339,119,33.277883
254.21293,108,33.737293
227.663474,98,34.140864
323.640861,128,34.791375
259.77357,122,35.280784
