#{"t_start": 1545673953.4947557, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
11.919481,23,3.306417
5.720864,11,3.350458
9.418038,15,3.411738
7.590779,16,3.476383
5.695758,8,3.508262
8.163639,13,3.560959
10.510191,17,3.629614
5.407736,14,3.685592
18.221406,18,3.755723
19.378535,33,3.884424
9.87939,28,3.993979
10.261268,14,4.048329
11.444205,14,4.103731
15.135778,18,4.174246
12.427508,14,4.229689
16.993816,25,4.327322
39.305721,29,4.442971
30.88225,32,4.571651
7.056262,12,4.619327
11.503624,12,4.66811
13.303469,18,4.740567
13.231238,24,4.835905
10.121285,15,4.895243
10.868331,14,4.949509
5.945581,9,4.986354
9.361535,17,5.055819
5.96319,9,5.090977
10.719317,14,5.147297
30.094612,37,5.994426
12.885554,15,6.052385
227.301943,115,6.515092
11.189387,18,6.588866
11.512805,15,6.648289
12.106131,23,6.739741
4.557728,20,6.820326
7.043603,9,6.856576
14.644448,15,6.916636
8.682768,15,6.976534
17.153286,16,7.039647
33.699382,31,7.163365
4.364069,13,7.215521
15.279455,27,7.325228
34.593591,40,7.487519
26.43357,24,7.58292
8.082688,10,7.621901
70.998749,48,7.812465
16.225908,22,7.8996
8.290289,17,7.965217
25.35463,22,8.211983
44.989966,34,8.343952
17.96574,17,8.411757
12.918632,17,8.476742
14.542659,15,8.536578
5.433102,9,8.571701
25.22682,33,8.701463
89.431421,51,8.903694
13.895977,15,8.962091
9.023466,11,9.008622
10.436648,14,9.065574
42.84978,34,9.198614
4.69596,10,9.237361
20.354257,19,9.314065
73.426366,59,9.546676
76.801217,47,9.73393
12.13926,15,9.79299
5.200418,9,9.829452
17.848151,33,9.964231
39.453404,31,10.089025
7.662037,22,10.173691
17.273689,19,10.411156
38.937824,38,10.560821
92.79887,67,10.830358
10.40986,12,10.886715
241.988968,132,11.410734
12.219469,39,11.563932
125.86629,63,11.809053
38.420809,32,11.931296
41.222879,50,12.125662
198.268729,87,12.625088
252.144883,149,13.20235
10.49804,14,13.257261
10.80195,12,13.304817
18.820264,30,13.423099
134.575404,108,13.844726
114.89096,61,14.080893
114.44748,63,14.322913
209.614854,90,14.832777
69.273851,41,14.996516
228.879669,115,15.495984
52.93953,32,15.630024
226.844401,106,16.06162
126.549,80,16.389075
113.034839,59,16.617949
63.513702,37,16.761052
208.102199,95,17.618172
193.296696,91,18.922109
202.204728,91,20.230614
229.878317,100,21.202434
117.451658,62,21.509957
185.760834,89,22.10277
208.711403,91,22.470911
194.119881,88,22.812114
213.46065,127,23.294563
75.008579,46,23.472987
211.760117,93,23.840095
210.194711,92,24.354586
183.550913,83,24.675396
198.371893,88,25.020339
273.784067,115,25.460394
199.367458,89,25.815326
85.458706,49,26.006867
231.4176,103,26.5759
214.715299,97,26.953655
205.567881,93,27.321011
204.572694,90,27.675955
75.709731,43,27.852569
207.679196,92,28.233018
72.346943,42,28.404269
223.99046,98,28.958869
217.587618,94,29.323884
201.079143,90,29.671914
226.084312,99,30.061605
208.003587,91,30.41556
60.09813,37,30.557023
269.901535,111,31.16247
219.504788,94,31.529186
216.075911,97,31.906717
200.646952,89,32.255403
196.977307,92,32.61403
240.052825,101,33.169203
276.644489,116,33.621281
263.104368,108,34.094998
212.99781,94,34.501736
226.123614,99,34.894197
213.423658,94,35.412024
254.748472,107,35.842776
222.34462,98,36.233229
261.455798,107,36.646866
208.694897,92,37.013562
303.493809,118,37.629306
284.228092,112,38.068783
247.015367,104,38.469421
322.686075,125,38.951308
303.102953,118,39.567627
303.021371,122,40.073079
290.28089,114,40.540454
321.125612,125,41.036272
335.021377,130,41.697712
303.558049,120,42.170708
298.69965,124,42.653089
342.776435,124,43.130562
306.974643,117,43.584796
322.578894,129,44.242353
351.344798,132,44.755692
337.558598,126,45.236307
318.184237,126,45.715247
307.241386,122,46.335315
299.000195,119,46.798416
334.917584,127,47.281161
294.365133,116,47.716087
194.341407,88,48.216391
374.668855,136,48.740109
338.801009,130,49.236083
357.136593,133,49.748599
352.886493,130,50.401495
335.367842,129,50.921078
350.249809,131,51.429187
344.615918,131,51.927117
346.249898,132,52.589107
368.760851,136,53.102714
367.215916,134,53.617418
350.248005,135,54.139994
391.442081,138,54.84167
370.686485,137,55.370204
375.913797,140,55.908723
336.981057,128,56.401863
379.758005,137,57.090712
370.615938,141,57.640425
369.733147,136,58.164518
359.973357,133,58.830854
354.504037,136,59.367676
396.36074,142,59.927122
399.120243,142,60.486006
398.550671,143,61.205474
348.649012,133,61.720631
374.289648,137,62.247612
372.120341,137,62.764317
393.50621,142,63.458455
404.124312,146,64.002825
390.648027,142,64.535275
383.12613,141,65.220354
435.906983,154,65.794852
400.127804,144,66.349502
403.108397,143,66.898456
413.547488,149,67.627981
415.011661,147,68.193898
459.391599,157,68.787085
424.996325,151,69.518022
444.649172,154,70.103152
409.013616,145,70.658704
420.542946,149,71.238659
448.823828,157,71.995242
429.946053,148,72.560488
410.638444,143,73.111164
