#{"t_start": 1545682205.9423168, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
22.376017,20,3.525225
7.289368,9,3.560523
6.695474,15,3.618074
5.72754,10,3.657513
24.969679,28,3.769175
6.91968,13,3.820911
9.494344,16,3.885556
7.474072,11,3.929078
9.202164,15,3.988333
8.515643,14,4.042932
17.869269,20,4.120406
42.572223,34,4.255262
28.127023,43,4.425993
12.261681,15,4.484617
4.81252,9,4.519671
14.832084,16,4.582689
8.602995,11,4.626009
4.665722,7,4.653519
15.670886,19,4.729331
12.835377,20,4.806744
8.008056,10,4.844248
9.478116,11,4.887585
10.251227,16,4.951534
11.307582,23,5.040058
7.609236,13,5.093654
31.368387,34,5.226592
11.473588,14,5.281169
16.973136,25,5.38033
10.521452,14,5.436073
23.524148,27,5.843999
9.76082,14,5.89935
8.453425,26,6.00243
36.953347,37,6.152832
2.952222,15,6.212875
10.969499,13,6.265334
15.325763,26,6.367241
13.032932,16,6.430248
14.328563,27,6.53688
13.463121,15,6.595552
11.80053,17,6.660717
5.641652,9,6.694631
41.928617,55,6.910621
26.613727,26,7.014551
31.132783,28,7.125571
5.947462,8,7.15718
23.762548,29,7.273386
54.659325,68,7.539372
29.219594,23,7.626887
7.420393,15,7.684997
116.268243,75,8.136825
20.899162,28,8.247231
22.413571,29,8.359559
48.187513,33,8.500997
30.89199,27,8.607272
7.281849,9,8.64402
21.848496,41,8.80873
15.438547,16,8.872537
13.527268,14,8.926577
35.564163,60,9.16188
18.447046,22,9.249952
83.623547,86,9.584962
17.09306,27,9.693972
9.377039,11,9.741721
9.663387,18,9.81329
5.106034,17,9.881655
44.397349,33,10.171585
40.339523,29,10.281319
7.810354,11,10.322852
84.518204,57,10.551397
174.256016,86,10.89858
63.313733,38,11.051404
52.909375,44,11.223693
17.515568,22,11.312273
18.705643,17,11.380451
100.358969,59,11.620654
64.385746,59,11.858334
100.495944,63,12.114367
138.107169,109,12.709227
65.114919,46,12.889652
112.046757,63,13.137742
59.232513,40,13.295376
247.190965,125,13.784343
177.574287,84,14.1081
108.091474,59,14.341321
193.815723,102,14.898372
89.057976,85,15.230691
141.078955,72,15.508106
199.703406,96,15.882525
74.088357,42,16.046388
196.287269,87,16.383562
185.665381,90,16.898468
193.183531,91,17.254398
129.046232,68,17.520431
216.765381,96,17.893795
203.049906,91,18.247627
133.241257,71,18.536391
223.897486,120,19.161488
212.026631,93,19.522486
205.330759,91,19.876976
207.871104,92,20.233658
205.60816,91,20.587347
171.203744,80,21.060849
200.290604,94,21.428797
203.998069,91,21.785192
208.89571,92,22.149976
217.934676,114,22.599541
195.23729,89,22.948899
219.665793,96,23.487053
