#{"t_start": 1545682205.0343277, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
6.41793,9,4.389888
29.933522,37,4.533538
9.599273,19,4.607925
44.359267,38,4.760601
17.095273,26,4.864871
17.79405,17,4.931506
18.565439,18,5.001395
8.818567,11,5.044312
8.983977,14,5.099492
31.213263,27,5.206605
7.749875,10,5.245324
11.346582,13,5.297423
10.111372,12,5.346281
10.774038,16,5.407823
28.527573,29,5.522159
13.721219,18,5.592698
8.056972,28,5.702696
8.264321,23,5.791274
11.404614,24,5.886126
6.058033,9,5.92035
13.344585,27,6.029507
13.880732,15,6.088783
11.276249,14,6.142601
17.413272,17,6.209598
41.562643,43,6.681517
3.202126,7,6.709027
23.452743,36,6.851755
13.885924,18,6.922358
12.229088,13,6.976326
8.408745,31,7.101412
11.804161,12,7.14927
87.648241,52,7.354054
13.488972,30,7.47142
8.277019,18,7.540411
4.136484,14,7.594984
24.880458,27,7.701571
20.801791,22,7.786416
16.333618,23,7.877002
34.280546,27,7.985801
10.70192,21,8.068797
9.486603,13,8.121255
10.448143,12,8.169464
12.539566,39,8.321797
7.384354,12,8.368059
11.535744,14,8.424491
5.884411,13,8.475836
7.641732,9,8.5085
39.23392,45,8.680929
11.576772,22,8.926417
23.556853,28,9.036469
15.279305,22,9.123492
10.437967,13,9.173827
81.894983,46,9.366046
10.275796,21,9.447728
24.008649,27,9.556058
39.842091,40,9.716651
32.76678,62,9.957063
25.258271,30,10.078157
10.29344,24,10.173062
71.145032,52,10.375877
15.387253,27,10.48085
9.138686,13,10.533755
17.234305,23,10.626899
11.303568,32,10.757444
205.735501,100,11.30452
15.111308,21,11.390985
10.69571,12,11.43881
98.607026,54,11.657639
209.417918,115,12.115975
68.049076,61,12.360702
139.289278,74,12.66195
6.884512,10,12.702037
110.184069,61,12.949324
142.978487,92,13.47876
110.052529,82,13.801389
51.442338,77,14.104621
73.849432,43,14.273932
17.119926,16,14.337454
130.48194,68,14.603431
65.741429,39,14.752275
138.019012,78,15.054043
22.345992,23,15.145191
96.472896,54,15.518359
78.834235,58,15.742749
73.662325,53,15.950332
209.716013,92,16.308387
60.704544,39,16.458712
230.308308,111,16.891475
63.248511,38,17.041058
201.981906,89,17.382924
64.818094,40,17.700641
108.474605,58,17.932041
130.02135,70,18.204807
221.714015,97,18.585371
237.15744,131,19.093375
66.86654,40,19.248865
76.984017,48,19.448337
187.404948,85,19.936396
194.253352,86,20.270854
200.965508,94,20.635918
213.014771,93,20.998328
138.594528,69,21.266026
222.803688,106,21.677649
205.66591,92,22.200389
209.384908,92,22.560453
59.535381,35,22.696953
202.442627,90,23.05392
66.126244,40,23.210917
152.320038,75,23.507443
214.803911,98,23.89311
206.407016,91,24.410505
211.696408,92,24.771873
226.049253,99,25.159611
235.751286,110,25.593716
208.290302,91,25.953784
217.779975,96,26.491126
203.521818,90,26.847001
213.57308,94,27.217402
200.864169,90,27.570281
205.232531,90,27.922864
227.053994,96,28.461129
220.895012,98,28.850239
208.687742,95,29.222576
221.557188,97,29.617018
218.827752,95,29.991955
219.211596,101,30.387844
309.093671,118,31.013618
218.579725,99,31.399102
214.198777,94,31.769357
272.591367,110,32.203636
228.470587,99,32.591077
248.708682,102,33.152857
291.204874,117,33.613077
213.017502,92,33.970207
225.929183,97,34.350916
264.469449,115,34.963149
307.907678,119,35.429785
314.814113,127,35.925617
301.461672,124,36.415549
278.456471,116,36.877759
324.093102,127,37.537076
291.870658,121,38.010954
339.071305,132,38.528253
119.587062,62,38.773463
299.657766,118,39.412967
319.664964,124,39.896425
354.730334,130,40.402809
303.076772,116,40.858084
322.904449,126,41.510612
305.443984,125,41.997614
349.234844,132,42.512153
320.290931,123,42.99128
292.352048,120,43.460977
318.905051,125,44.115613
339.417746,129,44.616481
345.58333,130,45.127514
285.176456,117,45.596789
316.868912,123,46.24211
306.700539,117,46.706781
369.576448,135,47.23336
315.960534,125,47.718163
291.234181,117,48.330112
343.885862,129,48.826525
377.937811,137,49.366607
339.713723,128,49.869098
357.447121,134,50.540322
359.514311,133,51.051809
392.16084,140,51.589881
354.031183,134,52.275733
388.055598,142,52.833231
355.583357,131,53.353388
371.658729,137,53.90101
337.922359,130,54.57297
369.397063,135,55.107017
351.307413,130,55.605406
355.583432,130,56.107385
387.11762,139,56.820519
393.815444,140,57.361447
371.812453,134,57.873811
386.821816,137,58.413558
417.400515,148,59.144355
374.680715,142,59.684253
394.429583,142,60.243294
376.170202,139,60.973477
425.361332,152,61.566874
370.749414,136,62.092704
394.502332,140,62.632321
405.113227,145,63.350412
422.682264,149,63.920457
414.687827,145,64.475199
395.749636,145,65.031494
425.645452,146,65.749548
419.607385,150,66.321497
412.566837,148,66.89156
448.794427,157,68.264232
404.432564,145,69.705329
439.677436,152,70.57519
442.366176,153,71.325696
422.16737,151,71.902857
424.314534,149,72.476257
414.078839,145,73.026821
470.869212,158,73.80147
441.225535,151,74.393652
511.568461,170,75.04974
442.067387,154,75.808082
458.511617,154,76.401425
457.694978,157,77.013
457.256978,155,77.767602
482.759983,161,78.386798
461.187134,156,78.983943
496.137375,164,79.774137
554.823496,178,80.478089
496.081227,163,81.094898
484.84719,161,81.716497
474.702353,161,82.491457
545.316912,177,83.166276
536.614585,172,83.824381
549.350197,173,84.645806
505.625426,166,85.283046
519.412422,168,85.92908
530.55142,172,86.749804
538.547393,173,87.419194
540.577159,174,88.132022
586.709895,184,89.066927
589.422953,186,89.779634
581.194687,183,90.696405
601.701161,192,91.427464
575.490952,180,92.129859
605.177722,189,93.015806
608.615027,189,93.751682
566.141777,180,94.440995
621.695922,193,95.340178
623.837892,194,96.075564
597.778208,185,96.789376
640.013806,201,97.740466
572.012547,182,98.451979
598.497108,186,99.332662
613.41337,193,100.068378
626.984828,198,100.840526
653.571936,203,101.795526
646.081108,201,102.573655
646.904221,202,103.509379
654.788796,205,104.317423
620.921256,192,105.072262
687.527078,213,106.055481
684.185489,212,106.865612
671.588533,208,107.834901
663.319821,206,108.628221
655.522313,207,109.422711
645.331639,202,110.387168
697.812364,219,111.234924
663.80184,205,112.202599
662.670861,207,113.004763
687.788701,214,113.840406
705.748502,217,114.842143
693.954982,214,115.67274
693.977661,213,116.660017
678.504011,208,117.461822
725.125855,223,118.48002
687.251638,212,119.302224
719.21526,222,120.158962
709.615845,218,121.174077
724.893191,223,122.035251
721.395155,224,123.063832
720.009892,225,123.928242
706.984498,218,124.930432
687.200921,213,125.7566
710.733435,219,126.60361
710.962178,220,127.624429
700.325097,216,128.461667
752.86035,230,129.512849
646.050227,203,130.295058
746.960145,227,131.356075
730.393844,226,132.225452
703.211111,218,133.06701
760.125281,229,134.11786
734.026256,222,134.972651
878.457265,258,136.125639
725.645878,227,137.00067
762.37179,233,138.062814
727.543747,221,138.913012
816.356207,241,139.998895
743.870861,223,140.8789
726.866814,220,141.718156
727.332094,223,142.737811
763.821167,228,143.615918
770.845486,229,144.651609
720.299536,221,145.499966
859.178064,250,146.622924
