#{"t_start": 1545682206.180664, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
9.556908,13,3.260827
18.159133,18,3.330922
8.483197,13,3.380825
10.652388,21,3.462992
25.372036,48,3.655809
6.003973,8,3.687699
8.475981,16,3.751372
31.380687,27,3.856542
5.123666,7,3.883445
15.904597,27,3.990832
11.70138,14,4.045916
29.145121,27,4.152489
7.951256,11,4.197489
17.219375,17,4.262826
11.565201,21,4.345483
5.763861,9,4.381325
33.732583,28,4.492028
4.941638,11,4.533594
23.493464,24,4.626702
22.932223,20,4.707019
96.756577,62,4.950752
14.137598,22,5.036695
8.492638,15,5.094908
4.288775,12,5.142746
14.141614,25,5.544395
25.362433,23,5.633552
13.90973,15,5.693465
12.24917,23,5.7855
15.033054,45,5.967566
19.660205,19,6.043655
6.40436,10,6.083719
16.961068,27,6.189092
9.969166,22,6.27654
6.323707,14,6.331643
8.198006,13,6.379601
12.184408,18,6.44945
13.61716,15,6.507259
17.370838,27,6.613259
24.035892,40,6.773272
15.909818,17,6.84082
8.960403,21,6.923866
7.541752,10,6.964041
11.961098,21,7.048349
10.372725,21,7.130527
11.796859,17,7.196737
5.310489,8,7.226355
2.022777,18,7.298375
14.732043,17,7.363506
7.317446,19,7.435486
14.67108,20,7.512847
10.553168,28,7.781212
51.555584,38,7.931083
11.812728,27,8.036435
10.76206,13,8.086874
29.21356,24,8.18687
13.23217,15,8.252464
23.116013,20,8.330583
6.861543,12,8.378348
18.070039,21,8.462891
9.878219,14,8.51882
52.120117,36,8.662131
25.447473,32,8.785545
6.072326,9,8.820136
7.25756,9,8.856287
10.659839,27,8.964526
10.213991,16,9.027673
9.595791,21,9.111345
37.005157,29,9.222969
8.365176,12,9.270248
23.17746,23,9.359341
33.953734,27,9.469732
71.017376,42,9.640012
10.025161,33,9.930462
57.186767,49,10.117446
9.991283,15,10.177637
13.448428,20,10.257869
25.014618,23,10.351346
70.594923,63,10.6048
86.761159,51,10.81019
50.367236,30,10.926728
120.716877,62,11.17419
57.808478,40,11.339021
71.846282,49,11.537015
13.750331,19,11.613187
6.034838,29,11.73029
88.093041,51,11.939001
7.587408,12,12.148898
7.171022,9,12.184458
217.841318,110,12.617381
260.092132,147,13.19648
8.651562,11,13.239782
218.148694,120,13.704784
96.221954,56,13.920896
183.039258,101,14.478145
21.003321,51,14.677106
78.165239,44,14.848006
202.222373,90,15.198734
145.590555,71,15.472787
108.156103,61,15.711381
65.524237,39,15.865206
66.577213,51,16.060834
84.97719,66,16.477667
221.022056,98,16.864318
83.236987,48,17.051589
107.616589,57,17.275648
186.18079,85,17.604898
121.853113,67,17.866723
158.366308,76,18.165205
219.970729,97,18.712242
210.181945,93,19.071622
211.809252,102,19.468069
214.281531,94,19.833085
217.743544,98,20.214313
193.712629,88,20.556264
193.765074,89,21.066969
216.434235,97,21.446992
215.459787,94,21.818232
198.788559,89,22.169387
203.994242,90,22.523467
202.35077,90,23.039168
214.520059,94,23.407568
202.622816,90,23.759641
