#{"t_start": 1545682208.6102052, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
9.559429,10,0.818894
10.250505,17,0.885036
10.297986,14,0.939089
13.328375,14,0.994418
10.375497,11,1.036973
20.218737,28,1.149778
57.608941,47,1.337522
10.071969,12,1.383156
7.706647,13,1.433976
9.494918,16,1.496088
22.887355,21,1.579881
18.687629,19,1.65466
11.032282,14,1.709263
5.677895,11,1.754292
9.760497,13,1.804859
108.398005,59,2.038099
7.68634,10,2.077014
17.205402,18,2.146945
18.151023,33,2.276369
18.239817,18,2.345545
7.143346,9,2.381585
9.48896,13,2.434098
15.432958,23,2.524724
10.818337,15,2.582935
8.906299,25,2.680271
26.224858,25,2.780913
8.009771,20,3.16092
9.350788,15,3.220208
33.681474,28,3.331032
7.639915,16,3.396508
5.145992,7,3.425835
16.923147,24,3.521814
12.274921,15,3.582251
6.128887,9,3.617519
10.284811,26,3.719501
9.289576,25,3.817476
15.618522,28,3.92724
16.989966,29,4.038855
21.002385,27,4.14556
12.922828,14,4.199069
46.23139,45,4.378881
29.054653,42,4.546051
15.162559,19,4.622122
10.885274,14,4.676631
6.519371,11,4.720187
14.958244,25,4.817033
7.477939,11,4.860651
9.167782,11,4.903908
6.755076,14,4.955534
17.73442,32,5.078823
8.854369,13,5.290873
74.469407,44,5.461277
13.932997,16,5.524909
5.727299,9,5.560852
6.642917,12,5.606348
16.634907,26,5.708189
21.345433,23,5.810721
48.520499,40,5.968554
15.58943,19,6.044706
8.183864,18,6.117547
6.691965,10,6.157362
75.591781,67,6.418264
195.577131,86,6.758369
43.544639,37,6.901725
31.634541,32,7.030678
53.981695,38,7.186567
127.803908,75,7.636562
11.63498,12,7.683258
75.774789,52,7.892536
13.811887,30,8.013481
87.772022,51,8.219098
35.240811,26,8.324227
9.986084,12,8.371771
148.853065,79,8.6851
84.279624,49,8.884903
22.652496,38,9.03781
8.883559,15,9.099136
216.7322,141,9.829751
27.676626,29,9.943089
14.363019,17,10.01017
93.678205,52,10.214531
199.393176,94,10.584409
87.346865,61,10.825793
9.056725,14,10.879606
35.499937,28,10.989426
59.578173,47,11.169363
158.09479,97,11.547037
195.848248,107,12.125189
211.240894,95,12.496139
17.076311,17,12.563572
160.444116,76,12.856604
85.541191,55,13.069974
209.941824,96,13.446415
78.513767,50,13.638214
81.618989,46,13.815129
197.743498,89,14.329244
55.056782,33,14.458743
112.968928,62,14.699279
209.889457,95,15.070549
84.674249,51,15.269411
195.616468,99,15.653712
206.586361,92,16.187934
198.322799,88,16.525518
215.319592,95,16.894491
105.425258,57,17.114095
190.066025,94,17.482025
175.884157,80,17.792101
222.301884,97,18.33147
198.280256,91,18.686898
180.612839,83,19.012728
198.122698,91,19.371965
181.485907,81,19.6909
215.335471,94,20.061244
202.058051,89,20.573802
223.143705,98,20.957422
228.63899,104,21.364604
198.70193,90,21.71887
218.541431,96,22.096282
210.549561,95,22.472377
202.418805,89,22.983131
227.038151,101,23.380763
168.985847,81,23.699833
213.894641,93,24.066123
212.358906,95,24.439031
217.149388,94,24.969019
201.75167,89,25.322076
226.303234,96,25.69758
249.434945,111,26.150876
218.14157,97,26.531718
227.985072,100,27.08444
206.591717,91,27.442214
237.355606,105,27.852871
204.756554,90,28.205781
293.64507,115,28.659456
215.784972,94,29.027618
311.837161,127,29.689097
283.936245,116,30.141421
249.658458,104,30.547324
240.996701,103,30.952484
285.074993,115,31.562864
282.010628,114,32.011322
273.159862,112,32.448135
253.027201,105,32.864388
342.083026,128,33.37542
318.206474,124,34.021039
299.635068,116,34.474354
310.341456,124,34.961043
307.044826,123,35.446223
311.811704,122,36.098947
346.253927,131,36.607237
327.987665,125,37.096987
271.493026,112,37.536273
327.91946,127,38.191404
336.000478,130,38.697751
351.833698,130,39.20482
331.481938,128,39.704481
315.327956,121,40.343813
346.447224,130,40.853548
337.60746,128,41.348036
348.439927,128,41.861318
345.618341,129,42.533472
364.297323,133,43.060117
340.413346,133,43.581994
364.438827,135,44.103602
342.961347,126,44.750912
348.167997,132,45.259185
349.747446,131,45.775254
334.895471,128,46.278912
376.913787,136,46.957607
344.217708,131,47.460893
325.060209,127,47.946801
339.238044,134,48.471254
368.14253,136,49.164742
368.270745,134,49.697348
368.27336,137,50.245245
368.556401,140,50.958311
376.592331,140,51.511901
333.318425,127,51.999361
377.845486,145,52.559192
389.217039,140,53.277534
368.851782,135,53.797438
353.387987,129,54.291091
369.366928,139,54.838311
384.473235,142,55.54648
394.375186,146,56.101079
382.243837,143,56.66383
399.413889,144,57.413619
413.58061,145,57.979509
422.658061,149,58.556021
408.180836,145,59.115457
397.532839,145,59.832937
407.256011,144,60.384305
418.37112,148,60.950038
402.779905,145,61.668273
421.664764,149,62.237255
455.980423,157,62.836204
440.317981,152,63.420648
393.622133,139,64.780323
415.213023,145,66.222195
426.424834,149,67.02207
433.035512,154,67.777413
417.784492,148,68.343275
446.262054,153,68.930335
441.379211,153,69.512832
432.774354,152,70.265747
448.753256,153,70.864422
425.763939,147,71.43254
439.484542,150,72.173547
483.183906,162,72.801208
479.747483,163,73.433877
447.078391,153,74.181051
445.907304,153,74.768935
464.250398,157,75.370425
481.297595,161,75.985489
487.850515,162,76.787249
495.605126,165,77.416898
502.379397,166,78.053624
508.06453,168,78.859828
533.725911,171,79.510856
519.50266,168,80.153255
497.636412,164,80.941062
547.361686,176,81.613592
539.147957,175,82.287874
556.79706,176,83.124813
555.718698,177,83.807128
506.682609,169,84.490011
586.087852,183,85.433726
602.444291,189,86.157499
532.727596,170,87.027581
630.517619,201,87.789668
622.543127,194,88.547156
623.951639,192,89.444186
614.276837,190,90.184667
584.022147,183,90.885322
602.148408,188,91.764852
641.646018,202,92.531465
620.10112,191,93.42755
620.33502,192,94.184501
631.542003,198,94.958119
646.405181,203,95.904271
576.854804,185,96.605361
658.259754,205,97.410248
627.593085,197,98.3393
629.168885,197,99.101058
648.418173,203,100.037666
635.213233,200,100.831049
679.279786,211,101.657652
641.991659,202,102.59709
665.330918,206,103.388787
624.110563,196,104.309706
629.601837,198,105.072412
653.333681,204,105.855357
681.851576,212,106.857093
704.463587,216,107.694968
680.660323,209,108.676328
702.65896,217,109.523465
700.537687,216,110.361107
708.457198,216,111.356364
705.784661,220,112.211923
672.615409,207,113.176256
688.200324,212,113.994336
661.053467,205,114.942984
714.053154,218,115.788531
697.722924,217,116.626261
711.225981,219,117.645355
630.051767,196,118.402892
697.749873,216,119.40003
720.268689,223,120.255104
690.420621,214,121.08218
720.664181,224,122.111028
695.993775,214,122.93782
723.546442,226,123.981007
741.925873,229,124.871409
748.044569,227,125.911088
719.961739,221,126.771396
743.187367,227,127.82317
723.143864,219,128.666361
755.377322,229,129.548633
734.504603,226,130.589009
784.096899,236,131.498001
714.338548,223,132.515874
720.849897,222,133.371116
711.946678,219,134.380876
744.360396,227,135.251987
706.10543,217,136.085918
737.730687,223,137.125071
683.557006,212,137.936366
790.886986,236,139.004682
887.490799,262,140.014584
728.743201,219,141.011011
729.089242,221,141.859454
792.757509,234,142.921424
761.650013,227,143.790393
936.006459,281,145.019904
709.077073,218,145.853474
693.848062,214,146.668644
827.946066,242,147.780301
776.259843,233,148.662767
973.440248,293,149.925359
851.532192,249,150.859055
1045.928908,308,152.193133
975.681778,286,153.456185
1111.301297,321,154.665521
1327.71917,388,156.309399
929.01772,263,157.322238
1178.57036,342,158.778093
938.940374,267,159.965098
984.648248,293,161.064902
991.509257,295,162.322771
1006.790588,283,163.402363
984.680947,283,164.650709
1161.312616,331,166.07826
1217.789753,354,167.431893
933.695313,288,168.684427
1015.389268,303,169.854145
1140.658968,328,171.268858
977.628496,291,172.548154
990.133206,292,173.655703
997.932206,297,174.941013
963.763429,276,175.985642
994.632307,293,177.254115
999.94707,298,178.374589
936.745235,287,179.625726
1202.889386,357,181.171774
1004.813099,296,182.304162
1218.397046,357,183.817722
1174.366363,334,185.244375
1025.261138,295,186.367065
1309.805978,383,187.987894
1480.169719,426,189.761087
1023.45921,298,190.895591
1243.452632,353,192.384529
1380.464972,446,194.250201
1457.911831,415,195.976911
2272.250827,665,198.681124
1982.707905,573,201.033329
1310.214726,379,202.639595
1399.368197,401,204.329031
1300.474624,377,205.758241
1007.588342,297,207.066112
1291.705224,374,208.65745
1645.192374,470,210.606993
1071.398695,308,211.779446
2187.646202,635,214.470994
1497.896086,426,216.088075
1368.213934,394,217.746782
1079.736794,305,219.068192
1042.236186,305,220.227979
1286.324579,365,221.779427
1334.294232,377,223.371175
1308.693213,378,224.976401
1257.494522,353,226.315787
1275.821203,364,227.859562
2781.623089,792,231.022273
1139.892023,326,232.428267
1360.930754,385,234.0517
1856.697298,537,236.221626
1784.162085,506,238.31639
2366.534386,679,241.071781
1997.033353,564,243.382354
1267.004943,354,244.888771
1414.526326,397,246.54871
1278.825456,359,247.900784
2188.630964,617,250.607305
1147.521576,323,251.838405
1839.56672,516,253.96244
1189.574318,333,255.37499
2667.839278,760,258.414919
2966.624129,840,261.883116
3203.359455,894,265.578545
1235.419124,345,267.066765
1488.917951,417,268.658039
1248.52622,347,270.125373
2128.048915,607,272.614623
2677.376077,750,275.787925
3415.193927,1000,279.917378
3365.634562,1000,284.040319
1750.023224,490,286.069368
1888.059907,529,288.246373
3344.819624,947,291.997545
1615.053075,459,293.886259
1788.659257,500,295.91747
2852.257907,806,299.302497
2741.626904,775,302.398937
1274.174378,361,303.922928
2359.993942,653,306.567613
1212.808782,337,307.993757
1711.942579,480,309.991426
2354.021114,664,312.620482
2424.086448,688,315.527946
2249.124668,624,318.031375
1779.070424,493,320.052023
3473.597579,1000,324.169554
1811.993471,499,326.200931
1956.262611,545,328.468829
2692.19025,754,331.514323
1528.936368,421,333.273471
2132.49367,596,335.687531
1767.905605,495,337.734147
1318.815707,366,339.313534
