#{"t_start": 1545682208.9131544, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
10.229168,13,0.526945
15.113033,20,0.605453
12.308746,26,0.705667
11.576989,16,0.770018
29.555179,23,0.861787
31.137314,29,0.977835
9.198476,27,1.083663
5.446983,8,1.11465
10.44005,11,1.157413
17.194932,17,1.224949
13.233065,17,1.292272
78.05648,52,1.497551
10.85811,12,1.545086
5.580085,10,1.584692
8.98088,12,1.63133
26.282369,23,1.721716
14.393253,16,1.785243
37.415893,33,1.912479
9.798948,12,1.959717
6.793887,9,1.995735
9.851914,12,2.041939
6.472985,9,2.077896
11.369957,15,2.138427
11.187435,14,2.194393
10.940119,18,2.263649
7.030611,17,2.330757
8.691423,10,2.36917
9.359665,11,2.413598
24.297216,20,2.493964
16.762406,21,2.877325
12.259532,16,2.939986
5.652955,13,2.992766
5.554463,13,3.043532
23.291989,30,3.165337
11.981775,15,3.226449
10.021472,12,3.274716
22.085158,21,3.358147
15.202291,17,3.42416
5.331399,8,3.455292
4.938307,8,3.487308
8.455128,13,3.539693
13.748138,15,3.597606
5.103351,8,3.62737
17.338149,19,3.700957
15.874793,22,3.786818
5.141096,8,3.817981
18.241263,19,3.89179
3.344997,6,3.915682
13.11287,19,3.990728
25.58737,23,4.083195
57.589097,35,4.22242
8.630876,11,4.265987
22.803359,27,4.372956
17.481167,16,4.435706
3.372074,21,4.517246
11.278599,19,4.592946
8.825896,11,4.633643
8.402101,15,4.689862
10.396598,12,4.737313
3.616196,11,4.779167
8.394813,29,5.051334
24.965567,38,5.201688
27.027634,26,5.302684
12.652758,13,5.35297
17.634858,21,5.439947
9.159307,18,5.518768
17.303843,25,5.616534
76.586964,49,5.813914
61.080195,43,5.981986
36.774492,37,6.126455
14.933583,18,6.19932
6.61353,10,6.238676
90.123747,91,6.59425
113.204256,77,6.906571
101.364774,69,7.332853
76.403132,56,7.555781
10.310422,25,7.657161
34.268764,35,7.799102
83.268533,74,8.096704
72.489578,57,8.321365
10.11175,12,8.369249
14.232458,20,8.449058
109.056666,60,8.693875
76.902879,49,8.891464
26.738149,53,9.107366
18.56742,27,9.217727
70.400739,42,9.545335
99.943766,83,9.871764
57.837685,51,10.072111
65.640406,45,10.249552
211.643979,111,10.685863
106.352771,58,10.90849
9.945399,15,10.967059
96.48782,73,11.251029
195.346889,91,11.767072
214.108698,93,12.130028
105.227691,59,12.359111
118.8965,70,12.6289
