#{"t_start": 1545682208.0922198, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
13.202927,15,1.355729
4.889926,12,1.402488
9.122404,19,1.475708
15.551447,19,1.550134
11.380584,14,1.607124
14.214732,15,1.666993
7.550072,10,1.707269
5.091061,8,1.73931
12.763187,14,1.795107
11.155795,12,1.842593
14.595192,17,1.908366
81.300291,64,2.160848
11.689915,18,2.23096
21.414609,37,2.377278
13.705825,29,2.491792
16.793314,18,2.563679
11.701742,15,2.62086
13.271637,25,2.717952
4.241495,14,2.772988
32.812983,34,2.90811
17.249881,16,2.972002
11.76808,15,3.030939
13.108483,14,3.084704
12.074399,13,3.135721
5.874827,10,3.175029
7.480027,12,3.221506
15.088739,17,3.290011
11.120702,14,3.64727
13.62527,21,3.728942
6.262468,20,3.809901
49.586403,40,3.971906
6.706957,10,4.011121
24.329988,26,4.115387
9.782469,15,4.175472
17.57985,22,4.260801
10.422822,13,4.312084
8.856296,13,4.363293
11.581726,13,4.413587
31.70659,23,4.504534
14.922827,26,4.603387
10.896649,14,4.658123
7.024015,11,4.700795
6.183916,12,4.749234
26.087721,28,4.860059
10.45016,17,4.927961
15.170842,16,4.99149
42.251192,32,5.119454
11.642763,17,5.186232
13.675186,16,5.24866
12.058403,16,5.310251
22.291474,22,5.39734
14.076985,18,5.465575
8.522963,10,5.503319
6.684571,9,5.538925
17.377227,23,5.626893
35.019393,38,5.93451
10.51866,14,5.990898
8.167985,11,6.034757
27.519764,28,6.143239
117.519494,61,6.39397
16.791182,24,6.490041
26.540825,30,6.610207
13.218376,15,6.670953
9.256509,17,6.737926
75.301173,58,6.964659
6.530157,9,6.999517
13.828813,22,7.087747
8.435701,13,7.138813
73.561772,63,7.38433
7.507367,10,7.423084
10.825158,29,7.539925
191.391412,89,8.055748
11.76926,32,8.177412
8.918283,12,8.223501
79.741095,48,8.417979
133.134085,77,8.728691
7.061888,10,8.768506
9.11287,26,8.873335
64.2647,38,9.022231
110.137447,62,9.270074
131.818458,75,9.575236
55.923849,49,9.77358
234.426709,123,10.42879
114.528756,65,10.685122
161.253714,96,11.062825
198.455455,88,11.409265
87.338844,122,11.88162
59.058362,35,12.016472
170.485885,96,12.55352
194.033266,91,12.908408
200.862987,91,13.261703
103.132498,60,13.493093
101.383209,55,13.709356
109.509304,60,13.943995
53.995924,33,14.070841
117.51926,73,14.351891
189.932046,87,14.85825
142.567831,71,15.134768
194.965293,102,15.535129
203.78724,93,15.895622
205.111209,91,16.25218
193.265291,87,16.761712
55.543473,34,16.89029
59.891148,37,17.034502
139.710045,68,17.298083
218.501738,97,17.675481
184.89342,83,17.99928
192.943254,90,18.348067
202.535664,89,18.856474
53.699293,32,18.980867
206.942769,92,19.340629
200.214316,94,19.710527
57.059538,34,19.845985
214.464323,94,20.216341
45.621385,27,20.324549
217.063306,97,20.704466
202.69274,91,21.223089
69.163673,41,21.384326
211.242109,95,21.756974
214.837293,93,22.12137
247.890905,105,22.535835
194.479006,89,22.888203
196.163866,90,23.401816
203.122976,89,23.753077
237.462511,99,24.143769
238.733922,120,24.614738
173.49411,87,24.956386
219.902615,96,25.494476
231.845771,98,25.882952
196.277245,88,26.227031
219.832922,95,26.615517
219.053254,96,26.992682
212.061341,93,27.358046
291.261457,116,27.975466
232.960629,99,28.361634
223.400154,102,28.762891
206.824636,92,29.126263
222.745708,99,29.51355
214.119311,96,30.051587
197.692371,90,30.406152
217.888969,96,30.779728
286.863812,115,31.231054
182.733923,85,31.564506
296.471936,119,32.190624
259.240213,106,32.605872
292.53979,119,33.071445
254.711312,107,33.497325
266.540248,109,34.094359
274.237124,117,34.550776
350.720102,139,35.094781
333.806035,126,35.587637
277.160892,110,36.023255
318.968369,124,36.681858
292.1819,117,37.136033
313.227707,124,37.623028
317.036803,117,38.082133
304.601664,121,38.712682
316.334326,124,39.19509
312.412985,121,39.666303
334.339689,131,40.178915
303.88603,126,40.837762
352.994895,135,41.367103
311.886972,118,41.821647
331.474676,126,42.326916
256.322331,108,42.917017
380.423866,138,43.462364
366.350499,135,43.99364
352.89489,130,44.4991
343.962384,125,45.137701
343.531261,131,45.646297
363.22518,136,46.170755
343.799945,131,46.692567
379.021395,138,47.38413
338.949123,129,47.87856
343.609278,125,48.353233
359.644781,137,48.889272
374.524252,137,49.590216
365.609489,138,50.134895
366.513077,137,50.682869
387.602179,140,51.226817
375.468767,136,51.935987
363.197878,135,52.455866
346.472035,128,52.94759
365.949387,138,53.657036
377.110739,140,54.202235
383.123359,137,54.723788
368.897841,135,55.254726
371.895572,137,55.946614
379.930512,140,56.477257
401.759445,144,57.03914
365.636876,137,57.594841
408.707343,144,58.328506
430.091781,151,58.908214
410.78927,145,59.470767
390.291337,142,60.180074
411.819409,145,60.735322
431.606764,151,61.312369
442.525784,157,61.913435
413.354848,147,62.632901
423.846414,149,63.20261
407.03724,148,63.772456
438.259583,151,64.982999
435.309756,154,66.520178
442.933862,152,67.467305
428.676575,150,68.207538
427.491672,149,68.774869
475.585065,164,69.406122
443.16079,150,69.976824
454.66921,155,70.739311
470.424625,160,71.366545
445.042157,152,71.953838
504.849035,165,72.754306
496.987713,165,73.389979
450.790813,155,73.994034
463.99687,156,74.753206
503.840517,164,75.383653
486.072088,163,76.006855
479.482797,160,76.780958
480.354998,160,77.416376
508.276698,168,78.052292
488.720628,163,78.682202
540.796089,171,79.49359
499.221902,165,80.124075
517.495847,169,80.770676
501.962003,166,81.565551
551.932338,177,82.245193
530.869961,169,82.89513
541.203565,175,83.727407
564.978886,187,84.44902
553.694493,182,85.394745
584.488233,186,86.136767
592.415984,184,86.840907
543.915746,171,87.711357
589.670848,190,88.434861
591.12094,185,89.155976
590.702702,189,90.043712
604.471564,187,90.771345
606.007247,191,91.501602
589.800544,189,92.385
634.245021,196,93.132306
633.73623,196,94.046357
617.378114,189,94.789096
624.733155,193,95.545441
659.458991,207,96.505604
623.950588,194,97.239476
648.932085,205,98.208667
658.45411,206,99.013715
668.634726,211,99.829413
657.954176,203,100.768422
652.752494,203,101.574048
635.554522,199,102.511069
655.280683,205,103.29952
677.882021,210,104.110734
677.579511,211,105.084716
631.326313,197,105.845761
690.187416,212,106.824611
713.947882,221,107.696203
647.342084,203,108.488536
684.059641,211,109.472159
678.572692,212,110.299826
679.106543,211,111.279681
705.382915,217,112.124091
701.226652,215,112.955752
705.338091,218,113.960909
690.332544,214,114.784855
718.753371,222,115.8049
713.847694,219,116.650938
660.26867,199,117.594052
710.047423,222,118.450227
729.79264,225,119.320695
728.424208,224,120.347134
709.147717,218,121.186379
715.739962,221,122.201479
716.197845,221,123.056161
735.580333,226,124.096486
702.582786,217,124.943103
724.801872,223,125.808542
736.73138,227,126.84272
717.333498,219,127.704985
772.273529,232,128.766339
711.607831,219,129.610411
711.600996,218,130.609287
695.947894,214,131.441723
721.228153,222,132.296612
717.536588,221,133.309074
728.130879,224,134.176203
812.420233,242,135.269211
711.564642,221,136.119201
