#{"t_start": 1545682206.0635505, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
15.548071,16,3.38941
8.129193,10,3.428568
20.466842,34,3.560317
14.080863,15,3.621272
98.469665,59,3.856444
12.796579,16,3.918875
8.714248,15,3.97723
5.72835,10,4.016812
8.090854,10,4.056415
18.488275,17,4.123446
13.910157,15,4.182333
10.207355,13,4.233126
9.997929,12,4.281875
15.276232,32,4.407116
10.130382,13,4.458591
10.899874,13,4.50943
8.009026,12,4.556553
7.79466,13,4.609185
6.215181,11,4.650855
14.646618,18,4.720399
14.972154,16,4.782593
12.010308,13,4.835316
13.629266,15,4.892465
23.621143,21,4.977318
13.692966,20,5.056609
30.248039,31,5.17678
7.056133,19,5.25157
7.452358,9,5.287579
38.788539,26,5.692898
12.468966,17,5.758878
25.421135,34,5.894396
7.724271,12,5.94384
17.314551,22,6.032775
12.523848,15,6.092807
8.645996,12,6.140992
21.275178,28,6.251119
12.273412,17,6.318563
6.935437,12,6.365366
18.366701,22,6.452041
13.724058,16,6.512366
6.597133,9,6.547855
105.417375,69,6.817444
5.9524,8,6.848687
7.126723,10,6.890422
4.182206,9,6.926164
15.476339,17,6.993801
9.165295,13,7.045076
21.744397,38,7.196339
10.92325,17,7.262936
24.447546,23,7.351331
9.220813,11,7.395815
15.756027,22,7.479964
12.410923,21,7.560278
20.145275,27,7.826952
52.110808,75,8.118977
22.278478,40,8.275445
21.270768,19,8.361869
149.968574,92,8.728604
30.422227,24,8.821707
53.143688,41,8.980817
19.837597,23,9.073781
105.718855,65,9.328518
133.553298,94,9.705246
77.327417,45,10.043853
20.163829,22,10.12607
76.651693,71,10.406598
13.332611,26,10.512556
62.962646,38,10.666121
105.307204,63,10.919391
128.636948,83,11.248371
117.748156,76,11.557303
121.878274,78,11.87191
42.865153,31,11.998398
115.852714,72,12.446898
12.679242,13,12.498012
63.280163,42,12.664354
10.92657,14,12.718628
126.919422,65,12.973717
72.076113,47,13.159918
90.882307,54,13.372983
76.145973,45,13.548205
154.844762,74,13.833628
93.266083,53,14.038
65.519868,40,14.197679
211.517675,94,14.722998
233.869455,100,15.114729
71.666773,42,15.276323
198.811211,99,15.661587
197.05331,89,16.009012
85.885722,50,16.20125
195.486437,87,16.700533
206.068136,94,17.072241
207.528313,94,17.439991
217.163688,97,17.816632
211.162566,97,18.192891
88.967312,50,18.401556
61.264524,37,18.544987
209.869211,94,19.068742
218.067177,95,19.437617
208.191554,112,19.873534
89.95829,51,20.071753
66.29446,39,20.222456
217.932272,115,20.669531
224.312455,98,21.214955
209.406363,92,21.576388
207.701336,92,21.938951
204.567811,90,22.294234
205.934407,91,22.652099
213.299841,93,23.179555
197.094393,89,23.528514
218.402482,99,23.915869
200.950325,89,24.266114
215.755805,94,24.635779
200.501278,88,24.984329
216.725513,98,25.530406
205.686639,90,25.885289
201.371818,89,26.235512
200.047711,89,26.585526
201.073015,89,26.935016
208.853191,93,27.461469
257.064207,111,27.901134
210.238351,90,28.252748
218.102885,95,28.641412
220.512645,96,29.018564
209.918595,92,29.380045
303.448403,134,30.068448
225.108104,97,30.446492
211.928882,95,30.820722
240.981554,102,31.22217
313.727845,122,31.860788
196.11099,90,32.216738
302.449036,123,32.696702
242.756914,105,33.106349
281.214419,112,33.546967
332.968455,126,34.200952
261.827439,109,34.627781
262.245571,108,35.050202
208.303491,91,35.411684
264.002713,112,35.858073
252.163721,107,36.439206
262.091149,106,36.853366
326.910175,126,37.348663
249.690656,103,37.753133
301.569318,125,38.420052
333.060969,137,38.953956
270.465593,111,39.386101
263.912115,111,39.822271
255.53072,111,40.254841
338.17803,132,40.930503
347.129484,132,41.444937
330.345627,122,41.920137
371.323219,135,42.610636
319.489787,134,43.138752
326.443854,127,43.630435
311.861712,122,44.111707
342.276444,137,44.823358
336.660782,131,45.337257
342.791899,133,45.864266
362.602356,132,46.379784
340.593053,132,47.044401
374.726011,137,47.577349
316.814457,123,48.05022
307.515119,121,48.530463
372.194353,138,49.228247
366.154588,135,49.745222
336.117966,126,50.223975
376.545069,135,50.750838
