#{"t_start": 1545682207.5233462, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
10.262367,16,1.929609
10.180113,15,1.988231
8.134726,12,2.034251
5.966108,9,2.069848
6.497401,12,2.116372
24.562062,30,2.237202
7.107319,10,2.277287
17.689947,16,2.341213
47.755969,64,2.592667
4.111834,7,2.620016
26.266336,26,2.722569
7.11185,11,2.764981
10.219211,14,2.822018
6.26576,12,2.869547
45.993569,42,3.03473
23.883267,34,3.168251
10.661143,13,3.21839
11.5369,13,3.268183
9.526358,11,3.311675
8.195326,11,3.355173
12.149459,14,3.410041
5.739089,12,3.456403
6.932442,18,3.529535
30.929982,28,3.638928
11.824609,26,3.740843
8.357407,10,3.779163
11.976479,18,3.851995
8.306383,12,4.200868
8.419105,11,4.244322
18.648437,34,4.37963
16.373613,17,4.446427
9.74283,15,4.509099
17.528602,17,4.57699
4.103392,23,4.669367
8.736705,16,4.733289
4.440843,26,4.834805
20.835659,18,4.905571
8.899745,11,4.948924
17.57717,18,5.018136
12.094875,15,5.07667
7.458037,24,5.168669
8.597303,19,5.243418
12.589588,22,5.330727
9.554101,13,5.381712
8.010319,11,5.425442
9.147117,24,5.522239
10.793603,17,5.58934
5.78598,8,5.621358
78.341938,53,5.829538
16.797921,21,5.911825
9.103658,12,5.958781
19.843548,21,6.039494
4.266017,10,6.077388
12.407559,19,6.150768
7.532453,11,6.193374
14.153694,17,6.420014
10.734677,24,6.512383
42.76506,31,6.635527
11.851995,13,6.686147
11.238225,13,6.736522
11.55655,14,6.791508
31.251826,31,6.92483
9.202501,33,7.055936
11.916811,22,7.143942
24.003522,48,7.334983
131.529676,89,7.684788
34.930266,29,7.799518
28.259418,30,7.915606
69.887916,41,8.078361
9.639072,12,8.12697
89.953407,57,8.35731
18.288906,20,8.595975
50.021691,55,8.804407
99.050779,56,9.032038
22.430998,20,9.113496
95.493558,66,9.379132
9.54527,14,9.435552
56.589547,50,9.6322
60.441179,41,9.796546
78.810798,48,9.992341
78.091769,59,10.230941
12.820764,28,10.343621
46.939547,37,10.494087
26.302774,24,10.592036
210.579864,102,11.156725
174.728741,96,11.533571
206.858538,99,11.924656
121.311384,65,12.177459
92.881087,51,12.373592
188.795709,94,12.74251
174.18358,80,13.212369
270.554787,160,13.835575
89.77547,49,14.023764
83.306982,47,14.209499
86.000526,49,14.399527
217.748702,95,14.768395
65.437479,40,14.92213
213.364659,96,15.463013
76.296057,45,15.639662
219.680945,96,16.01618
12.16917,26,16.116215
64.851595,38,16.262094
199.629485,88,16.605579
77.675387,45,16.780971
189.777458,85,17.287291
199.49189,90,17.632899
206.775528,97,18.009265
190.605694,86,18.344201
217.722576,95,18.71265
207.846952,93,19.071817
210.034878,92,19.594899
60.079677,36,19.736148
214.810633,96,20.112189
174.938684,84,20.443768
185.60356,86,20.782297
183.285365,87,21.124851
231.996745,100,21.681032
198.174677,91,22.036922
196.531741,87,22.377948
210.988094,93,22.743368
214.891617,98,23.129289
230.843942,101,23.528312
56.177643,34,23.821661
222.330425,97,24.205489
209.206782,91,24.56341
202.764981,93,24.92618
253.489381,109,25.357342
183.080711,83,25.68435
212.428441,93,26.210783
259.073566,107,26.632508
218.073625,95,27.020681
238.758075,102,27.421973
233.651275,99,27.809071
302.520009,119,28.439355
211.16696,92,28.79711
213.759885,95,29.169881
233.771806,102,29.573029
221.277611,98,29.957693
259.031916,105,30.530386
314.176647,124,31.019852
234.145134,101,31.412079
254.933804,103,31.816433
231.121407,100,32.208817
271.017996,110,32.8007
275.091645,112,33.240201
220.546881,96,33.613928
227.98783,103,34.023791
270.08939,110,34.462809
282.641379,115,35.072905
338.576476,129,35.578655
330.669335,125,36.068063
319.698951,121,36.545648
344.13004,132,37.236382
320.842687,119,37.698329
316.325137,122,38.176324
253.497911,109,38.604398
325.968305,126,39.255244
345.302,133,39.772509
308.387423,119,40.236661
313.423052,122,40.713724
338.017886,131,41.392082
