#{"t_start": 1545682205.5866158, "gym_version": "0.10.8", "env_id": "Hopper-v2"}
r,l,t
12.970479,13,3.855311
12.69531,18,3.925662
5.485667,9,3.960074
8.216593,12,4.007306
6.393553,14,4.062119
20.487036,16,4.126895
13.127475,19,4.201632
17.700386,35,4.34169
11.306711,14,4.396394
17.529009,21,4.478102
20.211563,20,4.556947
73.466904,45,4.734204
22.328628,24,4.829557
12.028623,15,4.888236
36.272646,27,4.995265
8.472383,10,5.033884
9.48784,12,5.082571
8.840804,20,5.159555
8.169498,14,5.213626
54.152688,53,5.422754
12.189355,22,5.510471
10.033624,15,5.568746
16.136753,38,5.716928
9.431745,19,5.793401
10.685839,21,6.177814
5.201516,8,6.209388
140.88223,80,6.52942
5.591364,14,6.585351
13.823044,23,6.678099
11.757448,21,6.760592
56.743644,37,6.905383
10.042834,14,6.959454
15.576692,35,7.094503
8.470155,12,7.142134
35.42688,40,7.299401
7.844429,15,7.35925
6.870525,25,7.459615
6.156521,13,7.510712
30.621827,27,7.618977
20.110257,22,7.705539
9.67315,13,7.755888
3.17353,13,7.806522
47.132007,36,7.946282
16.216268,26,8.04587
58.420007,56,8.421105
10.050851,18,8.494288
10.09935,32,8.619087
10.803046,13,8.669965
13.449251,21,8.753385
7.696392,18,8.835462
17.859453,21,8.917015
135.382055,90,9.276211
27.037764,25,9.371795
39.734422,31,9.495088
29.094112,27,9.603556
73.727333,45,9.779365
52.077588,41,9.93829
19.56614,19,10.015742
10.58931,15,10.076469
7.348484,11,10.12219
45.069559,33,10.254617
70.358223,96,10.788241
90.803254,51,10.994105
106.516889,70,11.276542
12.131741,13,11.329135
35.397138,41,11.490041
5.214966,11,11.533603
13.435092,17,11.600891
41.383996,32,11.729784
9.804282,12,11.777701
35.675754,35,11.921736
102.576748,56,12.147655
7.293534,11,12.192169
206.327346,91,12.724044
170.156547,80,13.038894
200.461064,93,13.404456
91.382321,57,13.629565
52.579496,32,13.755801
100.729501,53,13.962118
13.740921,17,14.029717
22.097652,21,14.110864
13.566717,15,14.168034
64.207441,40,14.323168
114.348244,62,14.563203
202.597117,98,15.10656
52.376358,32,15.231478
63.872082,38,15.379534
213.880144,93,15.742267
9.568075,33,15.869746
131.625384,67,16.130938
79.070574,44,16.301694
167.04228,78,16.605729
37.640958,46,16.783007
189.677631,86,17.283775
180.333477,82,17.603952
209.560752,92,17.965069
199.376369,90,18.313126
177.000789,82,18.632839
218.235931,104,19.212632
210.28111,93,19.57025
207.269945,93,19.930687
189.227643,85,20.261783
204.954845,90,20.610797
204.200189,90,20.960022
216.833151,99,21.507963
58.212479,35,21.645967
223.560199,102,22.04577
194.409991,87,22.388886
184.086533,86,22.727826
190.723486,85,23.06225
204.739266,92,23.586848
189.508903,86,23.923578
199.087322,90,24.276145
201.332373,88,24.620717
195.972062,87,24.965248
212.59549,93,25.332306
235.439454,100,25.885132
213.563479,93,26.252183
220.105172,99,26.643092
236.875037,102,27.043902
212.960724,94,27.412556
192.489148,87,27.914721
